TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Sox4	Stap1	0.075694	0.28644	rgb(220,162,163)	1.5238	2,2
Foxo1	1700030K09Rik	-0.075689	-0.18247	rgb(177,193,224)	1.4458	2,2
Crem	Kcnk6	-0.075688	-0.34964	rgb(141,171,230)	1.4458	2,2
Prrx1	Srpx2	0.075687	0.34353	rgb(221,151,152)	1.5238	2,2
Ascl4	Fcamr	0.075684	0.37411	rgb(221,146,146)	1.5238	2,2
Rela	Bcl2a1b	0.075683	0.16922	rgb(219,185,185)	1.5238	2,2
Zfp715	Pcyox1l	-0.075683	-0.25076	rgb(163,184,227)	1.4458	2,2
Atmin	Itm2a	0.075677	0.16514	rgb(219,185,186)	1.5238	2,2
Zic2	Gmfg	-0.075677	-0.18654	rgb(177,192,224)	1.4458	2,2
Eea1	Gypc	0.075676	0.2263	rgb(219,174,174)	1.5238	2,2
Irf5	Efemp2	-0.075668	-0.1682	rgb(181,195,223)	1.4458	2,2
Ovol2	Cyb5rl	-0.075667	-0.263	rgb(160,182,227)	1.4458	2,2
Arid3a	Itgb7	-0.075663	-0.22018	rgb(169,188,225)	1.4458	2,2
Zfp664	Otx1	0.075663	0.20082	rgb(219,179,179)	1.5238	2,2
Tulp2	Tbx6	0.075652	0.28338	rgb(220,163,163)	1.5238	2,2
Zbtb46	Twist1	0.07565	0.23344	rgb(220,172,173)	1.5238	2,2
Gli1	Anxa4	0.075637	0.1998	rgb(219,179,179)	1.5238	2,2
Dpf1	Dock7	0.075636	0.21713	rgb(219,176,176)	1.5238	2,2
Zfp532	Mirg	0.075636	0.35576	rgb(221,149,150)	1.5238	2,2
Zfp354c	Emr1	-0.075634	-0.38838	rgb(133,166,232)	1.4458	2,2
Srebf2	Tsga10	0.075634	0.32212	rgb(221,155,156)	1.5238	2,2
Zfp263	Smagp	0.075623	0.31091	rgb(220,158,158)	1.5237	2,2
Thra	Sbsn	-0.075612	-0.41386	rgb(127,162,233)	1.4458	None
Elk3	Abhd16b	0.075602	0.47503	rgb(222,126,127)	1.5237	2,2
Sp3	Rdh10	-0.075598	-0.38226	rgb(134,167,232)	1.4458	2,2
Mesp1_Mesp2	Smox	-0.075597	-0.23242	rgb(167,186,226)	1.4458	2,2
Foxj1	Tcp11l2	0.075575	0.15189	rgb(219,188,188)	1.5237	2,2
Irf4	Cndp2	-0.075574	-0.29562	rgb(153,178,228)	1.4458	2,2
Zfp827	D830031N03Rik	0.075572	0.22732	rgb(220,174,174)	1.5237	2,2
Zeb2	Wnt1	0.07557	0.37411	rgb(221,146,146)	1.5237	2,2
Cenpt	Gm11992	0.075569	0.39348	rgb(221,142,143)	1.5237	2,2
Nr2f6	Ppp2r5b	0.075536	0.23955	rgb(220,171,172)	1.5237	2,2
Zbtb34	Maged2	-0.075531	-0.15291	rgb(184,197,223)	1.4459	2,2
Zfp658	Tnnt3	0.075527	0.38226	rgb(221,144,145)	1.5237	2,2
Foxn2	Stat4	0.075523	0.28236	rgb(220,163,164)	1.5237	2,2
Smad3	Spsb1	0.075522	0.24363	rgb(220,170,171)	1.5237	2,2
Rest	Trpc3	0.075521	0.33945	rgb(221,152,153)	1.5237	2,2
Nfe2	Abcg2	-0.075507	-0.29562	rgb(153,178,228)	1.4459	2,2
Fosl2	Zfp652	0.075507	0.22426	rgb(219,174,175)	1.5237	2,2
Skil	Fads2	-0.075494	-0.26809	rgb(159,182,227)	1.4459	2,2
Sox6	Tapbpl	0.07549	0.28644	rgb(220,162,163)	1.5237	2,2
Elf1	Lrfn1	-0.075486	-0.2263	rgb(168,187,226)	1.4459	2,2
Batf	Abcg1	0.075483	0.31906	rgb(221,156,157)	1.5237	2,2
Zhx3	Prdm16	-0.075479	-0.33945	rgb(143,172,230)	1.4459	2,2
Ascl4	Il13	0.075472	0.33639	rgb(221,153,153)	1.5237	2,2
Sp6	Six4	0.07546	0.32416	rgb(221,155,156)	1.5237	2,2
Zfp568	Ly9	0.075458	0.25382	rgb(220,169,169)	1.5237	2,2
Gata2	Rbm24	0.075452	0.30071	rgb(220,160,160)	1.5237	2,2
Nfatc2	Ccdc40	0.07545	0.28338	rgb(220,163,163)	1.5237	2,2
Klf11	Ern1	0.075448	0.29256	rgb(220,161,162)	1.5237	2,2
Ebf1	Plekha2	-0.075448	-0.15698	rgb(183,196,223)	1.4459	2,2
Etv2	Urm1	0.075445	0.35984	rgb(221,148,149)	1.5237	2,2
Klf5	B3gnt8	0.075441	0.17431	rgb(219,184,184)	1.5237	2,2
Meis2	Tln2	0.075437	0.31804	rgb(220,156,157)	1.5237	2,2
Klf5	Ctsb	0.075435	0.22426	rgb(219,174,175)	1.5237	2,2
Zfp516	Ccl5	0.075431	0.22222	rgb(219,175,175)	1.5236	2,2
Rfx2	Ears2	0.075429	0.40061	rgb(221,140,141)	1.5236	2,2
Prdm8	Akap2	0.075428	0.34455	rgb(221,151,152)	1.5236	2,2
Zfp354c	Bhlha15	0.075423	0.30275	rgb(220,159,160)	1.5236	2,2
Hif3a	4933406I18Rik	0.075422	0.39144	rgb(221,142,143)	1.5236	None
Gzf1	Ccl4	0.07542	0.21203	rgb(219,177,177)	1.5236	2,2
Egr1	Atp4a	0.075419	0.26911	rgb(220,166,166)	1.5236	2,2
Zfp280b	6430548M08Rik	-0.075414	-0.3792	rgb(135,167,231)	1.4459	2,2
Hmg20b	Spry2	0.075407	0.26606	rgb(220,166,167)	1.5236	2,2
Stat4	Itgb1	-0.075405	-0.32722	rgb(146,174,229)	1.4459	2,2
Stat2	Smarca2	0.075401	0.17329	rgb(219,184,184)	1.5236	2,2
Tet2	Ccdc134	0.075397	0.27727	rgb(220,164,165)	1.5236	2,2
St18	6030419C18Rik	0.075385	0.38532	rgb(221,143,144)	1.5236	2,2
Dmrt2	Hist3h2bb-ps	0.075384	0.17125	rgb(219,184,185)	1.5236	2,2
L3mbtl3	Insm1	0.075378	0.37105	rgb(221,146,147)	1.5236	2,2
Zfp148	Actn1	0.075364	0.3578	rgb(221,149,149)	1.5236	2,2
Zfp750	Lmo1	0.075358	0.40673	rgb(221,139,140)	1.5236	2,2
Zfp182	Dip2b	-0.075352	-0.33843	rgb(144,172,230)	1.446	2,2
E2f1	Rasa4	-0.075347	-0.32212	rgb(147,174,229)	1.446	2,2
Zfp119a	St7l	0.075342	0.26707	rgb(220,166,167)	1.5236	2,2
Zfp960	2610035D17Rik	-0.075334	-0.29664	rgb(153,178,228)	1.446	2,2
Vdr	Cyp11a1	0.075333	0.33741	rgb(221,153,153)	1.5236	2,2
Zfp263	Tcf7l2	0.075331	0.28848	rgb(220,162,162)	1.5236	2,2
Zfp768	Sfmbt2	0.07533	0.24261	rgb(220,171,171)	1.5236	2,2
Pou6f1	Samsn1	-0.075271	-0.28746	rgb(155,179,228)	1.446	2,2
Zbtb1	Calcrl	-0.07527	-0.47197	rgb(115,155,235)	1.446	2,2
Pbx2	Chchd7	0.075267	0.15087	rgb(219,188,188)	1.5236	2,2
Rest	Impa2	0.075265	0.19266	rgb(219,180,181)	1.5236	2,2
Patz1	Aldh4a1	0.075262	0.25178	rgb(220,169,169)	1.5236	2,2
Srebf1	Chd7	0.075254	0.23649	rgb(220,172,172)	1.5236	2,2
Klf8	Apobec2	0.075249	0.51682	rgb(223,118,119)	1.5236	2,2
Tcf4	Cox4i2	0.075247	0.32722	rgb(221,155,155)	1.5236	2,2
Egr3	BC065397	0.075244	0.2844	rgb(220,163,163)	1.5236	2,2
Rela	Btk	0.07524	0.26198	rgb(220,167,167)	1.5236	2,2
Pou2f2	Trerf1	-0.07524	-0.21101	rgb(171,189,225)	1.446	2,2
Myc	Rftn2	-0.07524	-0.29256	rgb(154,178,228)	1.446	2,2
Meis2	Zdhhc2	0.075238	0.26911	rgb(220,166,166)	1.5235	2,2
Zscan2	Tceal3	0.075221	0.32824	rgb(221,154,155)	1.5235	2,2
Zfp945	Cntnap1	0.075205	0.38022	rgb(221,144,145)	1.5235	2,2
Rarg	Slamf9	-0.075205	-0.3262	rgb(146,174,229)	1.446	2,2
Thap2	Plagl1	0.075204	0.35372	rgb(221,149,150)	1.5235	2,2
Sp110	Apbb1	-0.075203	-0.20591	rgb(172,190,225)	1.446	2,2
Fli1	Cyfip2	0.0752	0.17839	rgb(219,183,183)	1.5235	2,2
Rreb1	Tmtc4	-0.0752	-0.47095	rgb(115,155,235)	1.446	2,2
Tshz2	Uaca	0.075197	0.28542	rgb(220,162,163)	1.5235	2,2
Egr3	1810010H24Rik	-0.075195	-0.18654	rgb(177,192,224)	1.446	2,2
Irf1	Syde2	-0.075186	-0.24261	rgb(164,185,226)	1.446	2,2
Scrt1	Slfn4	0.075185	0.36086	rgb(221,148,149)	1.5235	2,2
Gata2	Satb1	0.075185	0.30275	rgb(220,159,160)	1.5235	2,2
Pou2f2	Ap4m1	-0.075184	-0.27115	rgb(158,181,227)	1.446	2,2
Irf1	Erap1	0.075181	0.26809	rgb(220,166,166)	1.5235	2,2
Pbx2	Pigr	-0.075179	-0.22324	rgb(169,188,225)	1.4461	2,2
Zbtb7b	Pvrl4	-0.075178	-0.316	rgb(148,175,229)	1.4461	2,2
Zbtb7a	Trp53i13	0.075174	0.23547	rgb(220,172,172)	1.5235	2,2
Mlxipl	Fzd5	0.075169	0.40469	rgb(221,140,141)	1.5235	2,2
Nfe2	March3	0.075168	0.3578	rgb(221,149,149)	1.5235	2,2
Zic2	Mcoln2	0.075163	0.44139	rgb(222,133,134)	1.5235	2,2
Dbp	Slfn2	0.075161	0.29358	rgb(220,161,162)	1.5235	2,2
Hif3a	Rab21	-0.075156	-0.3527	rgb(140,170,230)	1.4461	2,2
Rxra	Rassf4	0.075154	0.31702	rgb(220,156,157)	1.5235	2,2
Sp5_Sp6	Abca5	-0.07515	-0.30887	rgb(150,176,229)	1.4461	2,2
Zfp667	Pknox1	-0.075146	-0.16004	rgb(182,196,223)	1.4461	2,2
Bhlhe41	Slc6a9	0.075137	0.32416	rgb(221,155,156)	1.5235	2,2
Foxf2	Nanos3	-0.075136	-0.44343	rgb(121,158,234)	1.4461	2,2
Hmgb3	Fzd6	0.075131	0.44037	rgb(222,133,134)	1.5235	2,2
Zfp120	Chit1	0.075126	0.24363	rgb(220,170,171)	1.5235	2,2
Gata2	Vat1l	0.075123	0.35372	rgb(221,149,150)	1.5235	2,2
Irf8	Bcl2l11	0.075122	0.20591	rgb(219,178,178)	1.5235	2,2
Aebp2	Tor3a	-0.075122	-0.26504	rgb(159,182,227)	1.4461	2,2
Prdm2	Fam89a	0.075121	0.33028	rgb(221,154,155)	1.5235	2,2
Ar	Nck2	0.075114	0.39551	rgb(221,141,142)	1.5235	2,2
Six1	Vcan	0.075101	0.40061	rgb(221,140,141)	1.5235	2,2
Fosl1	Got1	0.075093	0.33945	rgb(221,152,153)	1.5235	2,2
Elf1	Per2	0.075091	0.28135	rgb(220,163,164)	1.5235	2,2
Cebpg	Dapl1	-0.075087	-0.22528	rgb(168,187,226)	1.4461	2,2
Zbed4	Thbd	-0.075086	-0.23038	rgb(167,187,226)	1.4461	2,2
Atf2	Lrrc27	0.075084	0.29562	rgb(220,161,161)	1.5235	2,2
Hey1	Nfil3	-0.075084	-0.20999	rgb(171,189,225)	1.4461	2,2
Nr3c2	Cpne6	0.075081	0.38532	rgb(221,143,144)	1.5235	2,2
Rela	Trp73	0.075069	0.40775	rgb(221,139,140)	1.5235	2,2
Stat3	Mgll	0.075062	0.29562	rgb(220,161,161)	1.5235	2,2
Zbtb20	Zc3h6	0.075056	0.22834	rgb(220,173,174)	1.5235	2,2
Tbx21	Ehbp1l1	0.075055	0.21407	rgb(219,176,177)	1.5235	2,2
Prrx1	Ndrg2	0.075047	0.12946	rgb(218,192,193)	1.5235	2,2
Ebf1	Utf1	0.075046	0.25382	rgb(220,169,169)	1.5235	2,2
Scml4	Esr1	0.075043	0.28338	rgb(220,163,163)	1.5234	2,2
Bcl11b	Phlpp1	0.075039	0.2579	rgb(220,168,168)	1.5234	2,2
Casz1	Foxj1	0.075026	0.30479	rgb(220,159,159)	1.5234	2,2
Tigd2	Rexo4	-0.075024	-0.20693	rgb(172,190,225)	1.4461	2,2
Gabpa	B4galt1	-0.075019	-0.28848	rgb(154,179,228)	1.4461	2,2
Rarg	Qrich2	0.075009	0.37411	rgb(221,146,146)	1.5234	None
Glis3	Igf2r	-0.074999	-0.37615	rgb(135,167,231)	1.4461	2,2
Stat4	Adck1	-0.074989	-0.32722	rgb(146,174,229)	1.4462	2,2
Stat3	Xdh	-0.07498	-0.39551	rgb(131,165,232)	1.4462	2,2
Zscan2	Pglyrp1	0.074979	0.23344	rgb(220,172,173)	1.5234	2,2
Zfp263	Plcd1	0.074971	0.34557	rgb(221,151,152)	1.5234	2,2
Zfp945	Gm16386	0.074964	0.32314	rgb(221,155,156)	1.5234	2,2
Jund	Adap1	0.07496	0.17329	rgb(219,184,184)	1.5234	2,2
Zfhx3	Ncdn	0.074958	0.17227	rgb(219,184,184)	1.5234	2,2
Zfp536	Cxcl13	0.07495	0.34557	rgb(221,151,152)	1.5234	2,2
Erf	Zfp568	0.07495	0.12334	rgb(218,193,194)	1.5234	2,2
Hif3a	Nrp1	-0.074942	-0.27421	rgb(157,181,227)	1.4462	2,2
Rxra	Ergic1	0.074928	0.19776	rgb(219,179,180)	1.5234	2,2
Zfp526	Insl3	0.074913	0.27421	rgb(220,165,165)	1.5234	2,2
Sp4	Lpcat1	0.074912	0.26504	rgb(220,166,167)	1.5234	2,2
Mafg	Nsf	-0.074911	-0.158	rgb(183,196,223)	1.4462	2,2
Hmgb1	Emilin1	0.074909	0.3262	rgb(221,155,155)	1.5234	2,2
Aebp2	Ipcef1	-0.074908	-0.25076	rgb(163,184,227)	1.4462	2,2
Pbx2	C630043F03Rik	0.074904	0.41284	rgb(222,138,139)	1.5234	2,2
Zfp358	Ctsf	0.074903	0.27931	rgb(220,164,164)	1.5234	2,2
Zfp462	Pcsk1	0.0749	0.30683	rgb(220,158,159)	1.5234	2,2
Zfp532	Inhbb	0.074892	0.35984	rgb(221,148,149)	1.5234	2,2
Esr1	Gata3	0.074891	0.24771	rgb(220,170,170)	1.5234	2,2
Gata3	Mab21l3	-0.074891	-0.20897	rgb(172,189,225)	1.4462	2,2
Deaf1	Abat	-0.07489	-0.17839	rgb(178,193,224)	1.4462	2,2
Zfp644	Epb4.1l4a	0.074889	0.27523	rgb(220,164,165)	1.5234	2,2
Zfp148	Itgb1	-0.074886	-0.29052	rgb(154,179,228)	1.4462	2,2
Csda_Ybx2	Bik	0.074881	0.32212	rgb(221,155,156)	1.5234	2,2
Litaf	Gzmf	0.07488	0.36595	rgb(221,147,148)	1.5234	2,2
Myt1l	Atp8b1	0.074877	0.43731	rgb(222,133,134)	1.5234	2,2
Tshz2	Fam84a	0.074866	0.3578	rgb(221,149,149)	1.5234	2,2
Mesp1_Mesp2	Celf2	0.074861	0.3211	rgb(221,156,156)	1.5234	2,2
Sox21	Abcd3	-0.074855	-0.27625	rgb(157,181,227)	1.4462	2,2
Tcf3	Cd47	0.074855	0.14985	rgb(219,188,189)	1.5234	2,2
Zfp523	Pde1a	0.074854	0.36595	rgb(221,147,148)	1.5234	2,2
Nfkb1	Asb2	0.07485	0.37411	rgb(221,146,146)	1.5233	2,2
Nr1i3	Il1r1	0.074849	0.16514	rgb(219,185,186)	1.5233	2,2
Zfp280b	Prf1	-0.074841	-0.25382	rgb(162,183,227)	1.4462	2,2
Vdr	Clip3	0.07484	0.24669	rgb(220,170,170)	1.5233	2,2
Mbnl2	Prodh	-0.07484	-0.23445	rgb(166,186,226)	1.4462	2,2
Nfe2	Gucy2e	-0.074839	-0.33231	rgb(145,173,230)	1.4462	2,2
Bcl6	5031414D18Rik	0.074839	0.28644	rgb(220,162,163)	1.5233	2,2
Hif3a	Igsf9	-0.074837	-0.31702	rgb(148,175,229)	1.4462	2,2
Zscan10	Pqlc1	-0.074837	-0.28338	rgb(156,180,228)	1.4462	2,2
Mafg	Arhgap26	0.074815	0.38328	rgb(221,144,145)	1.5233	2,2
Egr1	Reps2	0.074815	0.43425	rgb(222,134,135)	1.5233	2,2
Dpf1	Art2b	-0.074814	-0.39348	rgb(132,165,232)	1.4462	2,2
Zfhx2	Aldh3a1	-0.074814	-0.28542	rgb(155,179,228)	1.4462	2,2
Zkscan1	Cyp2d22	-0.074806	-0.26504	rgb(159,182,227)	1.4462	2,2
Gata1	Ptprs	-0.074794	-0.24261	rgb(164,185,226)	1.4463	2,2
Zfp276	Slc16a8	0.074789	0.31295	rgb(220,157,158)	1.5233	2,2
Sox15	Piwil2	-0.074789	-0.25178	rgb(162,184,227)	1.4463	2,2
Pou2f2	Bicd1	0.074788	0.24567	rgb(220,170,171)	1.5233	2,2
Zfp28	Peli2	0.07478	0.27217	rgb(220,165,166)	1.5233	2,2
Zfp281	Apbb1ip	0.074779	0.18451	rgb(219,182,182)	1.5233	2,2
Ncoa2	Pde8a	0.074775	0.33129	rgb(221,154,154)	1.5233	2,2
Rxra	Fcgbp	0.074773	0.29969	rgb(220,160,160)	1.5233	2,2
Tead1	Apbb1ip	-0.074764	-0.2212	rgb(169,188,225)	1.4463	2,2
Egr3	Tgfbr1	0.074764	0.18247	rgb(219,182,183)	1.5233	2,2
Hsf2	Bhlha15	-0.074763	-0.42406	rgb(125,161,233)	1.4463	2,2
Meis1	Gbp7	-0.074762	-0.20285	rgb(173,190,225)	1.4463	2,2
Gata2	Celf5	0.074752	0.18756	rgb(219,181,182)	1.5233	2,2
Yy2	Adamts4	-0.074751	-0.32824	rgb(146,174,229)	1.4463	2,2
Hes1	Nupr1	-0.074736	-0.23649	rgb(166,186,226)	1.4463	2,2
Tet1	P2rx5	0.074728	0.37105	rgb(221,146,147)	1.5233	2,2
Nkx1-2	Tlr9	0.074721	0.29766	rgb(220,160,161)	1.5233	2,2
Zfp608	Maged1	0.074716	0.34047	rgb(221,152,153)	1.5233	2,2
Prdm9	Rpl10a	-0.074713	-0.16106	rgb(182,196,223)	1.4463	2,2
Irf7	Il12rb2	0.074709	0.24873	rgb(220,169,170)	1.5233	2,2
Etv4	Kctd17	0.074696	0.31091	rgb(220,158,158)	1.5233	2,2
Egr3	Baiap2l1	-0.074693	-0.45464	rgb(118,157,234)	1.4463	2,2
Runx3	Cd96	0.074692	0.35474	rgb(221,149,150)	1.5233	2,2
Nr3c1	Tmem17	0.074688	0.33945	rgb(221,152,153)	1.5233	2,2
Stat1	Tbxa2r	-0.074681	-0.24057	rgb(165,185,226)	1.4463	2,2
Relb	Afap1	0.07468	0.30581	rgb(220,159,159)	1.5233	2,2
Runx1	Kif3a	0.074678	0.23344	rgb(220,172,173)	1.5233	2,2
Elk3	Kcnq5	-0.074675	-0.39653	rgb(131,165,232)	1.4463	2,2
Cenpt	Procr	0.074674	0.26504	rgb(220,166,167)	1.5233	2,2
Hes5	Fastkd2	0.074674	0.27625	rgb(220,164,165)	1.5233	2,2
Fosl1	Hook2	0.074667	0.21611	rgb(219,176,176)	1.5233	2,2
Klf5	Cd101	0.074652	0.29358	rgb(220,161,162)	1.5232	2,2
Zfp341	Tnfsf4	-0.074648	-0.14169	rgb(186,198,222)	1.4463	2,2
Relb	Kdm2b	0.074647	0.30275	rgb(220,159,160)	1.5232	2,2
Plagl2	Kcnk6	0.074632	0.34659	rgb(221,151,151)	1.5232	2,2
Foxf2	4930486L24Rik	-0.074631	-0.21814	rgb(170,188,225)	1.4463	2,2
Cxxc5	Mfge8	0.074631	0.24057	rgb(220,171,172)	1.5232	2,2
Zbtb5	Il10	-0.074626	-0.32926	rgb(146,174,230)	1.4463	2,2
Egr1	Tnfrsf13c	0.074623	0.18552	rgb(219,182,182)	1.5232	2,2
Zbtb7a	Sh2b1	0.074608	0.16412	rgb(219,186,186)	1.5232	2,2
Zfp629	Cd2	0.074603	0.24465	rgb(220,170,171)	1.5232	2,2
Ahr	Lhx5	-0.0746	-0.33945	rgb(143,172,230)	1.4464	2,2
Zfp473	Icam2	-0.074598	-0.21814	rgb(170,188,225)	1.4464	2,2
Snai2	Pde4a	0.074596	0.31702	rgb(220,156,157)	1.5232	2,2
Zfp2	Ccdc57	0.07459	0.18552	rgb(219,182,182)	1.5232	2,2
Gata2	Myo10	0.074577	0.22528	rgb(219,174,174)	1.5232	2,2
Mycn	Guca1b	0.074573	0.26707	rgb(220,166,167)	1.5232	2,2
Rxra	Serpine2	0.074572	0.16718	rgb(219,185,185)	1.5232	2,2
Myt1l	Uchl1	-0.07457	-0.263	rgb(160,182,227)	1.4464	2,2
Cenpt	Athl1	0.074568	0.23955	rgb(220,171,172)	1.5232	2,2
Zfp263	Otx1	0.074568	0.24261	rgb(220,171,171)	1.5232	2,2
Hes1	Ppap2c	-0.074562	-0.1366	rgb(187,199,222)	1.4464	2,2
Cebpg	Bzw2	-0.074535	-0.27727	rgb(157,180,228)	1.4464	2,2
Thrb	4921507P07Rik	0.074532	0.46279	rgb(222,129,130)	1.5232	2,2
Mga	Pqlc1	0.074528	0.25382	rgb(220,169,169)	1.5232	2,2
Foxh1	Gm8615	0.074527	0.5107	rgb(223,119,120)	1.5232	2,2
Plagl2	4632428N05Rik	-0.074523	-0.28033	rgb(156,180,228)	1.4464	2,2
Zfp473	Pck2	0.074519	0.27013	rgb(220,165,166)	1.5232	2,2
Lef1	Thbd	0.074516	0.27523	rgb(220,164,165)	1.5232	2,2
Smad4	Hist1h1d	0.07451	0.15902	rgb(219,187,187)	1.5232	2,2
Zfp467	Bcl11b	0.074509	0.20489	rgb(219,178,178)	1.5232	2,2
Zfp827	Prox2	0.074508	0.25484	rgb(220,168,169)	1.5232	2,2
Fli1	Ethe1	0.074507	0.20082	rgb(219,179,179)	1.5232	2,2
Sox21	Peli2	0.074502	0.33333	rgb(221,153,154)	1.5232	2,2
Runx1	Snx10	0.074502	0.21101	rgb(219,177,177)	1.5232	2,2
Rreb1	Pcdhga5	0.074498	0.50357	rgb(223,121,122)	1.5232	2,2
Sox6	Gpr18	0.074488	0.21305	rgb(219,176,177)	1.5232	2,2
Klf5	Zfp36l2	0.074485	0.17329	rgb(219,184,184)	1.5232	2,2
Patz1	Ndrg2	-0.074483	-0.13761	rgb(187,199,222)	1.4464	2,2
Arntl2	B9d1	0.074468	0.26198	rgb(220,167,167)	1.5232	2,2
Jdp2	Tmem43	0.074467	0.30989	rgb(220,158,158)	1.5232	2,2
Gata2	4833439L19Rik	0.074456	0.35168	rgb(221,150,151)	1.5231	2,2
Ahr	Rbpms	-0.074447	-0.4261	rgb(125,161,233)	1.4464	2,2
Snai2	Chic2	0.074439	0.2895	rgb(220,162,162)	1.5231	2,2
Foxn3	Obscn	-0.074438	-0.37207	rgb(136,168,231)	1.4464	2,2
Skil	Zan	-0.074431	-0.33129	rgb(145,173,230)	1.4464	2,2
Isl2	Abhd16b	0.074427	0.43323	rgb(222,134,135)	1.5231	2,2
Cebpg	Nid1	-0.074416	-0.3211	rgb(147,175,229)	1.4464	2,2
Rela	Sp6	0.07441	0.27523	rgb(220,164,165)	1.5231	2,2
Junb	Ubtd1	0.074409	0.19674	rgb(219,179,180)	1.5231	2,2
Zeb1	Acot11	0.074398	0.19572	rgb(219,180,180)	1.5231	2,2
Gabpa	Fam114a2	-0.074396	-0.26809	rgb(159,182,227)	1.4465	2,2
Six5	Cyp39a1	0.074393	0.30989	rgb(220,158,158)	1.5231	2,2
Zfp943	Zfp575	-0.074388	-0.25586	rgb(161,183,227)	1.4465	2,2
Zbtb46	Rftn2	0.074381	0.2528	rgb(220,169,169)	1.5231	2,2
Zfp182	Aard	-0.07438	-0.35474	rgb(140,170,230)	1.4465	2,2
Hmga2	Olfm1	-0.074377	-0.39653	rgb(131,165,232)	1.4465	2,2
E2f1	Mxd1	-0.074376	-0.18654	rgb(177,192,224)	1.4465	2,2
Foxc1	Igtp	-0.074372	-0.27727	rgb(157,180,228)	1.4465	2,2
Nr1d2	Sall3	-0.074367	-0.42406	rgb(125,161,233)	1.4465	2,2
Rfx2	Neat1	-0.074365	-0.22426	rgb(168,187,226)	1.4465	2,2
Cebpb	Ust	-0.074365	-0.23445	rgb(166,186,226)	1.4465	2,2
Smad3	Ntng2	-0.074351	-0.3894	rgb(133,166,232)	1.4465	2,2
Elk4	Mpdu1	0.074348	0.25382	rgb(220,169,169)	1.5231	2,2
Sp5_Sp6	Dnm1	0.074348	0.27421	rgb(220,165,165)	1.5231	2,2
Pou6f1	Fndc3c1	0.074341	0.32722	rgb(221,155,155)	1.5231	None
Klf10	Trpa1	-0.074337	-0.20387	rgb(173,190,225)	1.4465	2,2
Eea1	Nkx1-2	0.074335	0.17023	rgb(219,184,185)	1.5231	2,2
Stat4	Cd83	-0.074332	-0.24771	rgb(163,184,226)	1.4465	2,2
Thrb	Tacc2	0.074332	0.2528	rgb(220,169,169)	1.5231	2,2
Zfp266	Zfp426	0.074326	0.19674	rgb(219,179,180)	1.5231	2,2
Meis1	Serpine2	-0.074326	-0.19062	rgb(176,192,224)	1.4465	2,2
Hmga1_Hmga1-rs1	C920009B18Rik	0.074326	0.28644	rgb(220,162,163)	1.5231	2,2
Irf4	Gm1123	0.074324	0.41794	rgb(222,137,138)	1.5231	None
Dmrt1	Itga4	0.07432	0.31397	rgb(220,157,158)	1.5231	2,2
Tet2	Map3k1	0.074307	0.22222	rgb(219,175,175)	1.5231	2,2
Zfp184	Ckap4	0.074301	0.23547	rgb(220,172,172)	1.5231	2,2
Gata2	Ltk	0.074301	0.31702	rgb(220,156,157)	1.5231	2,2
Srf	Ecd	-0.0743	-0.17227	rgb(180,194,224)	1.4465	2,2
Thra	Fcgbp	0.074298	0.37003	rgb(221,146,147)	1.5231	2,2
Jun	Dusp5	-0.074295	-0.33028	rgb(145,173,230)	1.4465	2,2
Klf10	Zdbf2	-0.074292	-0.19164	rgb(175,192,224)	1.4465	2,2
Kdm5b	Tmem229b	0.074292	0.23445	rgb(220,172,173)	1.5231	2,2
Prdm8	Gpr176	0.074291	0.45973	rgb(222,129,130)	1.5231	2,2
Atf3	Fbxo18	-0.074291	-0.16922	rgb(180,195,223)	1.4465	2,2
Sox13	Nupr1	-0.074277	-0.2579	rgb(161,183,227)	1.4465	2,2
Klf8	Slc13a3	0.074266	0.22834	rgb(220,173,174)	1.523	2,2
Zfp148	Baiap2l1	0.074262	0.49745	rgb(222,122,123)	1.523	2,2
Zfp618	Boc	0.074258	0.39144	rgb(221,142,143)	1.523	2,2
Runx2	Inpp4a	0.074255	0.30275	rgb(220,159,160)	1.523	2,2
Cenpt	Gm8817	0.07425	0.45668	rgb(222,130,131)	1.523	2,2
Zfp395	S100a3	-0.074242	-0.28033	rgb(156,180,228)	1.4465	2,2
Mxd1	Spin4	-0.074241	-0.31804	rgb(148,175,229)	1.4465	2,2
Elk4	Taf7	0.074238	0.18349	rgb(219,182,182)	1.523	2,2
Rarg	Ggn	0.074231	0.23649	rgb(220,172,172)	1.523	2,2
Nfatc2	Arsg	-0.074219	-0.34251	rgb(143,172,230)	1.4465	2,2
E2f1	Tmem86a	-0.074217	-0.29664	rgb(153,178,228)	1.4465	2,2
Zfp827	Cyth3	0.074216	0.28746	rgb(220,162,163)	1.523	2,2
Klf3	Zc3hav1l	-0.074215	-0.21407	rgb(171,189,225)	1.4465	2,2
Nfe2l2	Creb1	-0.074212	-0.29154	rgb(154,179,228)	1.4466	2,2
Cux1	Osgepl1	0.074212	0.21814	rgb(219,175,176)	1.523	2,2
St18	Il13	0.074205	0.30377	rgb(220,159,160)	1.523	2,2
Prdm8	Cnrip1	0.074204	0.33231	rgb(221,154,154)	1.523	2,2
Nr3c1	Gm16386	0.0742	0.36188	rgb(221,148,149)	1.523	2,2
