TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Casz1	Gripap1	-0.13936	-0.53448	rgb(101,146,237)	1.4191	2,2
Batf	Tspan2	0.13935	0.22414	rgb(219,174,175)	1.5612	2,2
Foxp3	Xrcc5	-0.13935	-0.46552	rgb(116,156,235)	1.4191	2,2
Tal2	Abcb1b	0.13931	0.56897	rgb(223,108,109)	1.5612	2,2
Vdr	L1cam	0.13931	0.36207	rgb(221,148,149)	1.5612	2,2
Zfp608	Gap43	0.13927	0.34483	rgb(221,151,152)	1.5611	2,2
Sp4	Pccb	0.13927	0.55172	rgb(223,112,113)	1.5611	2,2
Clock	Sh3bp5	-0.13926	-0.58621	rgb( 90,140,239)	1.4191	2,2
Mafb	Hlcs	-0.13924	-0.60345	rgb( 86,137,240)	1.4191	2,2
Plag1	Pdxp	0.13924	0.67241	rgb(224, 89, 90)	1.5611	2,2
Zeb2	Cxcr3	0.1392	0.53448	rgb(223,115,116)	1.5611	2,2
Tcf7l2	Mllt3	0.13919	0.51724	rgb(223,118,119)	1.5611	2,2
Cebpg	S1pr1	0.13917	0.37931	rgb(221,145,145)	1.5611	2,2
Trerf1	Litaf	-0.13914	-0.46552	rgb(116,156,235)	1.4192	2,2
Kdm5b	Acad9	-0.13912	-0.41379	rgb(127,162,233)	1.4192	2,2
Zbtb7c	Sertad1	-0.13905	-0.46552	rgb(116,156,235)	1.4192	2,2
Zfp523	Gemin6	0.13905	0.36207	rgb(221,148,149)	1.561	2,2
Stat3	Aes	0.13896	0.55172	rgb(223,112,113)	1.561	2,2
Egr2	Prickle1	-0.13894	-0.62069	rgb( 82,135,241)	1.4193	2,2
Ncoa1	Rnf19b	0.13893	0.32759	rgb(221,154,155)	1.561	2,2
Prdm1	Sap30	0.13891	0.48276	rgb(222,125,126)	1.561	2,2
Tcf7l2	Cyth1	-0.13889	-0.56897	rgb( 94,142,239)	1.4193	2,2
Irf2	Pcmt1	0.13887	0.24138	rgb(220,171,171)	1.5609	2,2
Tcf7l2	Nsmaf	0.13884	0.31034	rgb(220,158,158)	1.5609	2,2
Relb	Lmna	0.13884	0.60345	rgb(224,102,103)	1.5609	2,2
Tcf7l2	Rasgrp1	0.13882	0.31034	rgb(220,158,158)	1.5609	2,2
Nfe2l2	Cyth3	-0.13873	-0.53448	rgb(101,146,237)	1.4194	2,2
Crem	Mgll	-0.13873	-0.36207	rgb(138,169,231)	1.4194	2,2
Zkscan1	Rcan3	-0.13871	-0.39655	rgb(131,165,232)	1.4194	2,2
Ppara	Bzw2	-0.1387	-0.48276	rgb(112,153,235)	1.4194	2,2
Tbx21	Dhcr7	-0.13869	-0.43103	rgb(123,160,233)	1.4194	2,2
E2f1	Satb1	-0.13866	-0.68966	rgb( 67,126,243)	1.4194	2,2
Aebp2	Evi2a	-0.13861	-0.34483	rgb(142,171,230)	1.4195	2,2
Rela	Mapk7	-0.1386	-0.24138	rgb(165,185,226)	1.4195	2,2
Zmat1	Pmm1	-0.13853	-0.51724	rgb(105,149,237)	1.4195	2,2
Relb	Inpp5b	0.13853	0.31034	rgb(220,158,158)	1.5608	2,2
Zfp771	Pdxp	0.13852	0.60345	rgb(224,102,103)	1.5608	2,2
Zfhx3	Cd47	-0.13851	-0.36207	rgb(138,169,231)	1.4195	2,2
Skil	Rdh11	-0.13849	-0.56897	rgb( 94,142,239)	1.4195	2,2
Pbx2	Zfpm1	-0.13846	-0.44828	rgb(120,158,234)	1.4195	2,2
Mxd1	Ly6a	0.13846	0.32759	rgb(221,154,155)	1.5607	2,2
Sall4	Ifitm2	-0.13843	-0.2069	rgb(172,190,225)	1.4196	2,2
Nr3c2	Ctla4	0.13839	0.36207	rgb(221,148,149)	1.5607	2,2
Npas4	Tnfsf11	-0.13834	-0.48276	rgb(112,153,235)	1.4196	2,2
Arid5a	Abcb1b	0.13831	0.53448	rgb(223,115,116)	1.5607	2,2
Zfp182	Inhba	0.13825	0.53448	rgb(223,115,116)	1.5606	2,2
Atf5	Adarb1	0.13822	0.44828	rgb(222,131,132)	1.5606	2,2
Xbp1	Gzmb	0.13822	0.34483	rgb(221,151,152)	1.5606	2,2
Erg	Znrf1	0.13817	0.41379	rgb(222,138,139)	1.5606	2,2
Hmg20b	Xrcc5	0.13815	0.43103	rgb(222,135,136)	1.5606	2,2
Arntl2	Plagl1	-0.13814	-0.74138	rgb( 56,119,245)	1.4197	2,2
Hmx2	Sh3bp1	-0.1381	-0.41379	rgb(127,162,233)	1.4197	2,2
Hif3a	Rab21	-0.13808	-0.51724	rgb(105,149,237)	1.4197	2,2
Stat2	Ahr	-0.13807	-0.31034	rgb(150,176,229)	1.4197	2,2
Tef	Surf4	0.13805	0.27586	rgb(220,164,165)	1.5605	2,2
Sp7_Sp8...	Tfpi	0.13804	0.7069	rgb(225, 82, 83)	1.5605	2,2
Erf	Riok3	-0.13804	-0.22414	rgb(168,187,226)	1.4198	2,2
Gata1	Tnfrsf18	0.13802	0.24138	rgb(220,171,171)	1.5605	2,2
Runx3	Epc1	0.138	0.5	rgb(223,122,123)	1.5605	2,2
Batf	Socs5	-0.13799	-0.60345	rgb( 86,137,240)	1.4198	2,2
Pparg	St7	0.13799	0.34483	rgb(221,151,152)	1.5605	2,2
Tet3	Nfat5	0.13798	0.58621	rgb(223,105,106)	1.5605	2,2
Hsf1	Nr4a1	0.13796	0.43103	rgb(222,135,136)	1.5605	2,2
Klf4	Mfge8	0.13796	0.43103	rgb(222,135,136)	1.5605	2,2
Rora	Eef1a1	0.13792	0.60345	rgb(224,102,103)	1.5605	2,2
Zhx3	Klf13	0.1379	0.53448	rgb(223,115,116)	1.5604	2,2
Hlx	Endod1	-0.13788	-0.46552	rgb(116,156,235)	1.4198	2,2
Tmf1	Naca	-0.13788	-0.37931	rgb(135,167,231)	1.4198	2,2
Gata1	Eif4e3	0.13785	0.43103	rgb(222,135,136)	1.5604	2,2
Sp2	Crebbp	-0.1378	-0.2931	rgb(153,178,228)	1.4199	2,2
Zbtb7a	S100a13	-0.13778	-0.27586	rgb(157,181,227)	1.4199	2,2
Pou2f2	Spata6	0.13778	0.25862	rgb(220,168,168)	1.5604	2,2
Nfatc4	Srpk2	0.13777	0.43103	rgb(222,135,136)	1.5604	2,2
Ncoa3	Tspan3	-0.13776	-0.48276	rgb(112,153,235)	1.4199	2,2
Zfp112	Guca1b	0.13774	0.46552	rgb(222,128,129)	1.5604	2,2
Lin54	Igf2bp3	0.13771	0.7069	rgb(225, 82, 83)	1.5604	2,2
Pparg	Nfkb1	0.13769	0.63793	rgb(224, 95, 96)	1.5603	2,2
Crem	Vdac1	-0.13766	-0.25862	rgb(161,183,227)	1.42	2,2
Klf2	Socs5	0.13762	0.63793	rgb(224, 95, 96)	1.5603	None
Bcl6	Sgip1	0.1376	0.60345	rgb(224,102,103)	1.5603	2,2
Mxi1	Rpn1	0.1376	0.34483	rgb(221,151,152)	1.5603	2,2
Runx1	Flt3l	0.13757	0.32759	rgb(221,154,155)	1.5603	2,2
Hmg20b	Nln	0.13752	0.55172	rgb(223,112,113)	1.5603	2,2
Six1	Cmtm7	0.13752	0.43103	rgb(222,135,136)	1.5603	2,2
Foxn3	Tns1	-0.1375	-0.55172	rgb( 97,144,238)	1.42	2,2
Gata2	Cd96	0.13749	0.36207	rgb(221,148,149)	1.5602	2,2
Nfe2	Creb3l2	0.13747	0.56897	rgb(223,108,109)	1.5602	2,2
Irf1	Nsg2	0.1374	0.39655	rgb(221,141,142)	1.5602	2,2
Rbck1	Rps6ka4	0.13737	0.31034	rgb(220,158,158)	1.5602	2,2
Ddit3	Smox	-0.13736	-0.43103	rgb(123,160,233)	1.4201	2,2
Srebf2	Mafg	0.1373	0.5	rgb(223,122,123)	1.5601	2,2
Ets1	Ankzf1	0.13728	0.31034	rgb(220,158,158)	1.5601	2,2
Arid3b	Cox17	0.13728	0.36207	rgb(221,148,149)	1.5601	2,2
Srebf1	Hmgcr	0.13726	0.36207	rgb(221,148,149)	1.5601	2,2
Bcl6	Slc9a3r1	0.13725	0.53448	rgb(223,115,116)	1.5601	2,2
Ppard	Eef1a1	0.13716	0.53448	rgb(223,115,116)	1.5601	2,2
Zfp91	Il3	-0.13714	-0.48276	rgb(112,153,235)	1.4202	2,2
Rreb1	Eci2	-0.13713	-0.25862	rgb(161,183,227)	1.4202	2,2
Zfp395	Hvcn1	-0.13711	-0.55172	rgb( 97,144,238)	1.4202	2,2
Hmgb1	Ccl5	-0.1371	-0.34483	rgb(142,171,230)	1.4202	2,2
Rbpj	Rpl24	0.1371	0.65517	rgb(224, 92, 93)	1.56	2,2
Zfp354c	Gusb	-0.13709	-0.2069	rgb(172,190,225)	1.4202	2,2
Zfhx2	Cd44	-0.13708	-0.41379	rgb(127,162,233)	1.4202	2,2
Maff	Fez2	0.13704	0.44828	rgb(222,131,132)	1.56	2,2
Klf12	Ripk3	0.137	0.60345	rgb(224,102,103)	1.56	2,2
Six5	Eea1	0.13699	0.55172	rgb(223,112,113)	1.56	2,2
Myc	Epc1	-0.13695	-0.53448	rgb(101,146,237)	1.4203	2,2
Foxf2	Adipor2	0.13687	0.67241	rgb(224, 89, 90)	1.5599	2,2
Hmga1_Hmga1-rs1	Slc9a3r1	-0.13686	-0.48276	rgb(112,153,235)	1.4204	2,2
Nkx3-1	Egr3	0.13678	0.53448	rgb(223,115,116)	1.5599	2,2
Relb	Rgs11	0.13672	0.43103	rgb(222,135,136)	1.5598	2,2
Smad4	Slc6a6	0.13666	0.60345	rgb(224,102,103)	1.5598	2,2
Runx2	Ski	-0.13663	-0.31034	rgb(150,176,229)	1.4205	2,2
Ar	Chm	0.1366	0.32759	rgb(221,154,155)	1.5598	2,2
Ikzf4	Actn1	0.13658	0.46552	rgb(222,128,129)	1.5598	2,2
Tcf12	Pigc	-0.13656	-0.36207	rgb(138,169,231)	1.4205	2,2
Stat5b	Pqlc1	0.13655	0.48276	rgb(222,125,126)	1.5598	2,2
Tcf4	Max	-0.13654	-0.34483	rgb(142,171,230)	1.4205	2,2
Zfp428	Gusb	0.13654	0.2931	rgb(220,161,162)	1.5598	2,2
Snapc2	Nme4	0.13652	0.37931	rgb(221,145,145)	1.5597	2,2
Egr1	BC021614	0.1365	0.39655	rgb(221,141,142)	1.5597	2,2
Elf1	St7l	0.13649	0.39655	rgb(221,141,142)	1.5597	2,2
Rela	Il1r1	-0.13646	-0.41379	rgb(127,162,233)	1.4206	2,2
Rbpj	Plk2	0.13643	0.34483	rgb(221,151,152)	1.5597	2,2
Sox5	Atad2b	0.13639	0.37931	rgb(221,145,145)	1.5597	2,2
Zfp202	Larp4b	-0.13638	-0.25862	rgb(161,183,227)	1.4206	2,2
Zfp281	Nr4a3	0.13637	0.48276	rgb(222,125,126)	1.5597	2,2
Nr4a3	Capg	0.13637	0.48276	rgb(222,125,126)	1.5597	2,2
Eomes	Pstpip1	0.13635	0.43103	rgb(222,135,136)	1.5597	2,2
Bach1	Cd83	0.1363	0.39655	rgb(221,141,142)	1.5596	2,2
Zfp182	Traf3	-0.13624	-0.2069	rgb(172,190,225)	1.4207	2,2
Zfp263	Emp3	0.13623	0.56897	rgb(223,108,109)	1.5596	2,2
Zfp866	P4hb	-0.13623	-0.34483	rgb(142,171,230)	1.4207	2,2
Mafb	Sik1	-0.13615	-0.41379	rgb(127,162,233)	1.4207	2,2
Akna	Slc9a8	0.13615	0.41379	rgb(222,138,139)	1.5596	2,2
Mxd4	Atp6v1d	0.13613	0.2069	rgb(219,177,178)	1.5595	2,2
Etv6	Wdfy2	-0.13605	-0.44828	rgb(120,158,234)	1.4208	2,2
Bcl11b	Trat1	0.13602	0.39655	rgb(221,141,142)	1.5595	2,2
Rarg	Tnfrsf21	-0.136	-0.24138	rgb(165,185,226)	1.4208	2,2
Mxi1	Notch1	0.13598	0.18966	rgb(219,181,181)	1.5595	2,2
Klf4	Aldh3a2	0.13598	0.2931	rgb(220,161,162)	1.5595	2,2
Phf20	Ptp4a3	-0.13593	-0.44828	rgb(120,158,234)	1.4208	2,2
Zfp93	Snx9	0.13593	0.44828	rgb(222,131,132)	1.5594	2,2
Cdc5l	Egln3	-0.13592	-0.32759	rgb(146,174,229)	1.4208	2,2
Zfp276	Ccl3	-0.13588	-0.37931	rgb(135,167,231)	1.4209	2,2
Myc	Pgm2	0.13588	0.31034	rgb(220,158,158)	1.5594	2,2
Maf	Snx10	0.13584	0.46552	rgb(222,128,129)	1.5594	2,2
Zbtb10	Pcbp4	-0.13583	-0.31034	rgb(150,176,229)	1.4209	2,2
Zfhx2	Exo1	-0.1358	-0.25862	rgb(161,183,227)	1.4209	None
Ets2	Pigb	0.13567	0.39655	rgb(221,141,142)	1.5593	2,2
Erg	Bid	-0.13567	-0.51724	rgb(105,149,237)	1.421	2,2
Zfp609	Pigc	-0.13566	-0.36207	rgb(138,169,231)	1.421	2,2
Irf2	Ms4a6c	0.13565	0.39655	rgb(221,141,142)	1.5593	2,2
Zfp354c	Ctla2b	0.13562	0.5	rgb(223,122,123)	1.5593	2,2
Zfp407	Tspan13	-0.13559	-0.5	rgb(109,151,236)	1.421	2,2
Klf7	Ndrg1	0.13557	0.32759	rgb(221,154,155)	1.5593	2,2
Zfp354c	Sec24d	0.13554	0.34483	rgb(221,151,152)	1.5592	2,2
Smad4	Mical1	0.13554	0.2931	rgb(220,161,162)	1.5592	2,2
Gli3	Cd5l	0.13551	0.32759	rgb(221,154,155)	1.5592	2,2
Zfp64	Hexim1	0.13546	0.67241	rgb(224, 89, 90)	1.5592	2,2
Sp5_Sp6	Cmas	0.13544	0.44828	rgb(222,131,132)	1.5592	2,2
Glis3	Fbxo2	0.13542	0.58621	rgb(223,105,106)	1.5592	2,2
Gfi1	Bmpr1a	0.13541	0.27586	rgb(220,164,165)	1.5592	2,2
Tead1	Socs3	-0.13538	-0.17241	rgb(180,194,224)	1.4211	2,2
Arid2	Rab20	-0.13533	-0.60345	rgb( 86,137,240)	1.4211	2,2
St18	Ppic	0.13532	0.5	rgb(223,122,123)	1.5591	2,2
Trp73	Tubb6	0.13532	0.5	rgb(223,122,123)	1.5591	2,2
Sp4	Tbxa2r	0.13527	0.37931	rgb(221,145,145)	1.5591	2,2
Klf10	Pter	-0.13526	-0.48276	rgb(112,153,235)	1.4212	2,2
Maf	Il7r	0.13523	0.5	rgb(223,122,123)	1.5591	2,2
Hoxd4	Tprkb	-0.13523	-0.58621	rgb( 90,140,239)	1.4212	2,2
Dpf1	Cd274	-0.13522	-0.39655	rgb(131,165,232)	1.4212	2,2
Zfp945	Il12rb1	-0.13519	-0.24138	rgb(165,185,226)	1.4212	2,2
L3mbtl3	Adam9	-0.13516	-0.36207	rgb(138,169,231)	1.4212	2,2
Mlxipl	Lrrc59	0.13515	0.32759	rgb(221,154,155)	1.559	2,2
Zfp120	Pigc	0.13511	0.2931	rgb(220,161,162)	1.559	None
Jun	Tbxa2r	-0.1351	-0.43103	rgb(123,160,233)	1.4213	2,2
Zfp867	Ifitm3	0.13509	0.43103	rgb(222,135,136)	1.559	2,2
Zfp944	Cmtm7	-0.13508	-0.55172	rgb( 97,144,238)	1.4213	2,2
Rfx2	Ly6c1	-0.13506	-0.34483	rgb(142,171,230)	1.4213	2,2
Thap3	Hsd17b7	-0.13502	-0.62069	rgb( 82,135,241)	1.4213	2,2
Relb	Ndrg1	0.13496	0.31034	rgb(220,158,158)	1.5589	2,2
Bbx	Pvt1	-0.1349	-0.51724	rgb(105,149,237)	1.4214	2,2
Zfp444	H2afx	0.13485	0.51724	rgb(223,118,119)	1.5589	2,2
Mlxipl	Sgk1	0.1348	0.43103	rgb(222,135,136)	1.5589	2,2
Spib	Irf4	-0.13477	-0.58621	rgb( 90,140,239)	1.4214	2,2
Trps1	Clic4	0.13477	0.36207	rgb(221,148,149)	1.5589	2,2
Ikzf2	Egln3	-0.13473	-0.32759	rgb(146,174,229)	1.4214	2,2
Tcf3	Tnfrsf18	0.13473	0.32759	rgb(221,154,155)	1.5588	2,2
Sp3	Ncf1	0.13471	0.25862	rgb(220,168,168)	1.5588	2,2
Zbtb20	Cd7	0.1347	0.5	rgb(223,122,123)	1.5588	2,2
Rbpj	Inpp5b	-0.13468	-0.27586	rgb(157,181,227)	1.4215	2,2
Kdm5b	BC029722	-0.13465	-0.48276	rgb(112,153,235)	1.4215	2,2
Hmgb1	Tmtc4	0.13464	0.56897	rgb(223,108,109)	1.5588	2,2
Atmin	Ick	0.13463	0.34483	rgb(221,151,152)	1.5588	2,2
Nfatc2	Rorc	0.13459	0.43103	rgb(222,135,136)	1.5588	2,2
E2f4	Trib2	-0.13459	-0.48276	rgb(112,153,235)	1.4215	2,2
Gm13157	Aste1	0.13458	0.46552	rgb(222,128,129)	1.5588	2,2
Zbtb5	Slc19a2	0.13457	0.53448	rgb(223,115,116)	1.5588	2,2
Klf7	Slc7a3	0.13454	0.41379	rgb(222,138,139)	1.5587	2,2
Zfp866	Mapkapk2	-0.13453	-0.36207	rgb(138,169,231)	1.4215	2,2
Usf2	Nupr1	-0.13452	-0.46552	rgb(116,156,235)	1.4216	2,2
Maf	Pycr1	0.1345	0.53448	rgb(223,115,116)	1.5587	2,2
Ncoa1	Akr1c13	-0.13446	-0.82759	rgb( 37,108,248)	1.4216	2,2
Tsc22d1	Opn3	0.13441	0.5	rgb(223,122,123)	1.5587	2,2
Tulp3	Cln6	0.13435	0.2931	rgb(220,161,162)	1.5586	2,2
Irf7	Trps1	0.1343	0.58621	rgb(223,105,106)	1.5586	2,2
Dbp	Cd70	0.13428	0.36207	rgb(221,148,149)	1.5586	2,2
Zkscan1	Stard5	-0.13425	-0.60345	rgb( 86,137,240)	1.4217	2,2
Zkscan1	Arrb2	-0.13423	-0.48276	rgb(112,153,235)	1.4217	2,2
Zfhx3	St7	0.13423	0.37931	rgb(221,145,145)	1.5586	2,2
Mafg	Mapkbp1	-0.13423	-0.44828	rgb(120,158,234)	1.4217	2,2
Foxj1	Ppp3ca	0.13418	0.2931	rgb(220,161,162)	1.5586	2,2
Zfhx3	Ifitm3	-0.13417	-0.43103	rgb(123,160,233)	1.4217	2,2
Rest	Nkain1	0.13417	0.5	rgb(223,122,123)	1.5585	2,2
Trp73	Phlda3	0.13415	0.31034	rgb(220,158,158)	1.5585	2,2
Sp4	Acsl4	-0.13414	-0.37931	rgb(135,167,231)	1.4217	2,2
Rel	Idi1	0.13412	0.36207	rgb(221,148,149)	1.5585	2,2
Nr4a1	Tg	0.1341	0.41379	rgb(222,138,139)	1.5585	2,2
Meis2	Sema7a	-0.13402	-0.32759	rgb(146,174,229)	1.4218	2,2
Zhx2	Syt11	-0.134	-0.36207	rgb(138,169,231)	1.4218	2,2
Cdc5l	Alcam	0.13398	0.43103	rgb(222,135,136)	1.5585	2,2
Tbx6	Rpn1	-0.13396	-0.5	rgb(109,151,236)	1.4218	2,2
Nkx3-1	Tcf25	-0.13395	-0.41379	rgb(127,162,233)	1.4218	2,2
Tead1	Gatm	-0.13394	-0.2931	rgb(153,178,228)	1.4218	2,2
Nr4a1	Pxn	-0.13391	-0.34483	rgb(142,171,230)	1.4219	2,2
Prdm8	Pex19	0.13389	0.58621	rgb(223,105,106)	1.5584	2,2
Ikzf4	Sf3b3	0.13388	0.22414	rgb(219,174,175)	1.5584	2,2
Mafb	Asf1a	-0.13386	-0.31034	rgb(150,176,229)	1.4219	2,2
Etv5	Afp	-0.1338	-0.37931	rgb(135,167,231)	1.4219	2,2
Zfp523	Sqle	0.13378	0.25862	rgb(220,168,168)	1.5583	2,2
Jun	Cd1d1	-0.13377	-0.56897	rgb( 94,142,239)	1.4219	2,2
Tcf7l2	Retsat	0.13372	0.63793	rgb(224, 95, 96)	1.5583	2,2
Ppard	Gfi1	0.13365	0.44828	rgb(222,131,132)	1.5583	2,2
Jun	Syne1	0.13365	0.5	rgb(223,122,123)	1.5583	2,2
Aebp1	Pou2f2	0.13364	0.53448	rgb(223,115,116)	1.5583	2,2
Foxh1	Sult2b1	0.1336	0.53448	rgb(223,115,116)	1.5583	2,2
Lin54	Zdhhc2	0.13346	0.36207	rgb(221,148,149)	1.5582	2,2
Zbtb33	Tle1	0.13344	0.5	rgb(223,122,123)	1.5582	2,2
Rel	Stat5b	-0.13342	-0.39655	rgb(131,165,232)	1.4221	2,2
Sp7_Sp8...	Eid1	0.13341	0.39655	rgb(221,141,142)	1.5582	2,2
Rel	Aig1	0.13326	0.43103	rgb(222,135,136)	1.5581	2,2
Irf9	Ncf1	0.13317	0.25862	rgb(220,168,168)	1.558	2,2
Trps1	Sidt1	-0.13314	-0.2931	rgb(153,178,228)	1.4223	2,2
Zfp386	Trim13	0.13313	0.55172	rgb(223,112,113)	1.558	2,2
Zfp109	Pigb	0.13306	0.34483	rgb(221,151,152)	1.558	2,2
Bcl6	Fyn	-0.13306	-0.56897	rgb( 94,142,239)	1.4223	2,2
Foxc1	Creb1	0.13305	0.46552	rgb(222,128,129)	1.558	2,2
Hes1	Prf1	-0.13302	-0.48276	rgb(112,153,235)	1.4223	2,2
Nfe2	Rhebl1	-0.13301	-0.75862	rgb( 52,117,246)	1.4223	2,2
Hlf	Ecm1	-0.1329	-0.36207	rgb(138,169,231)	1.4224	2,2
Rlf	Arrb1	0.13288	0.25862	rgb(220,168,168)	1.5579	2,2
Irf2	Lpxn	-0.13287	-0.25862	rgb(161,183,227)	1.4224	2,2
Osr2	Nfkbia	-0.13282	-0.5	rgb(109,151,236)	1.4224	2,2
Trerf1	Sla2	-0.13276	-0.48276	rgb(112,153,235)	1.4224	2,2
Klf2	Gpatch4	0.13275	0.25862	rgb(220,168,168)	1.5578	None
Zbtb7b	Cep68	0.13271	0.56897	rgb(223,108,109)	1.5578	None
Sox21	Foxp1	-0.13268	-0.48276	rgb(112,153,235)	1.4225	2,2
Jdp2	Pde6d	-0.13266	-0.22414	rgb(168,187,226)	1.4225	2,2
Ddit3	Eps8l1	0.13264	0.48276	rgb(222,125,126)	1.5578	2,2
Cebpb	Rabggta	-0.13262	-0.58621	rgb( 90,140,239)	1.4225	2,2
Egr2	Fosl2	0.13262	0.36207	rgb(221,148,149)	1.5578	2,2
Sox13	Plekhf2	-0.13262	-0.44828	rgb(120,158,234)	1.4225	2,2
Aebp1	Pdcd1lg2	0.13257	0.58621	rgb(223,105,106)	1.5577	2,2
Pou3f1	Son	0.13255	0.32759	rgb(221,154,155)	1.5577	2,2
Zfp628	Syce2	0.13255	0.37931	rgb(221,145,145)	1.5577	2,2
Cggbp1	Tlcd1	-0.13254	-0.51724	rgb(105,149,237)	1.4226	2,2
Rfx7	Sh3bp1	0.13254	0.36207	rgb(221,148,149)	1.5577	2,2
Trp73	Ddit4	0.13254	0.37931	rgb(221,145,145)	1.5577	2,2
Runx3	Cd81	0.13253	0.39655	rgb(221,141,142)	1.5577	2,2
Sp100	Sav1	0.13253	0.56897	rgb(223,108,109)	1.5577	2,2
Sp2	Cdkn2c	0.13249	0.5	rgb(223,122,123)	1.5577	2,2
Foxp3	Ifi27l2a	0.13247	0.24138	rgb(220,171,171)	1.5577	2,2
Nr2f1	Pgm2	0.13247	0.34483	rgb(221,151,152)	1.5577	2,2
Bhlhe40	Wdr82	0.13245	0.63793	rgb(224, 95, 96)	1.5577	2,2
Bcl11b	Herc4	0.13245	0.62069	rgb(224, 98,100)	1.5577	2,2
Nfkb1	Cxcr5	0.1324	0.2931	rgb(220,161,162)	1.5576	2,2
Ovol1	Wisp1	-0.1324	-0.2931	rgb(153,178,228)	1.4226	2,2
Nfkb2	Txk	-0.13237	-0.41379	rgb(127,162,233)	1.4226	2,2
Thap3	Arl4c	0.13236	0.5	rgb(223,122,123)	1.5576	2,2
Dr1	Asnsd1	0.13228	0.34483	rgb(221,151,152)	1.5576	2,2
Sp5_Sp6	Trim26	-0.13227	-0.36207	rgb(138,169,231)	1.4227	2,2
Zbtb7c	Mafg	0.13227	0.48276	rgb(222,125,126)	1.5576	None
Tbx21	Ptprj	0.13222	0.48276	rgb(222,125,126)	1.5576	2,2
Jdp2	Clybl	-0.1322	-0.17241	rgb(180,194,224)	1.4227	2,2
Lhx6	Galnt3	0.13219	0.37931	rgb(221,145,145)	1.5575	2,2
Msc	Kctd17	-0.13218	-0.48276	rgb(112,153,235)	1.4227	2,2
Mafb	Bcl11b	0.13212	0.48276	rgb(222,125,126)	1.5575	2,2
Thrb	Rnf19b	-0.1321	-0.32759	rgb(146,174,229)	1.4228	None
Meis2	Dnajc21	-0.13209	-0.7069	rgb( 64,124,244)	1.4228	2,2
Zbtb3	Ptp4a3	-0.13207	-0.41379	rgb(127,162,233)	1.4228	2,2
Erg	Maoa	-0.13206	-0.60345	rgb( 86,137,240)	1.4228	2,2
Zfp407	Fth1	-0.13204	-0.24138	rgb(165,185,226)	1.4228	2,2
Zhx3	Ehd3	0.13204	0.7931	rgb(226, 66, 67)	1.5575	2,2
Snai2	Slc38a1	0.132	0.32759	rgb(221,154,155)	1.5574	2,2
Ar	Pacs1	-0.13199	-0.44828	rgb(120,158,234)	1.4228	2,2
Thrb	Pfkp	-0.13197	-0.43103	rgb(123,160,233)	1.4228	2,2
Sox15	Lrmp	0.13197	0.41379	rgb(222,138,139)	1.5574	2,2
Tsc22d1	Ms4a6c	0.13192	0.39655	rgb(221,141,142)	1.5574	2,2
Lyl1_Tal2	Ada	-0.13192	-0.60345	rgb( 86,137,240)	1.4229	2,2
Zeb1	Ctsw	0.13191	0.51724	rgb(223,118,119)	1.5574	2,2
Cebpb	Hemk1	0.13189	0.36207	rgb(221,148,149)	1.5574	2,2
Foxc1	Sqstm1	-0.13186	-0.44828	rgb(120,158,234)	1.4229	2,2
Atf2	Cyr61	0.13186	0.2931	rgb(220,161,162)	1.5574	2,2
Irf4	Gimap7	0.13184	0.32759	rgb(221,154,155)	1.5574	2,2
Foxp1	Ms4a4b	0.1318	0.48276	rgb(222,125,126)	1.5573	2,2
Nfe2l2	Exoc6	0.13178	0.68966	rgb(225, 85, 87)	1.5573	2,2
Nr2f1	Wrnip1	-0.13175	-0.31034	rgb(150,176,229)	1.423	2,2
Gli3	Acss1	0.13174	0.39655	rgb(221,141,142)	1.5573	2,2
Nfe2	Flot1	0.13174	0.34483	rgb(221,151,152)	1.5573	2,2
Hlx	Sra1	0.13171	0.25862	rgb(220,168,168)	1.5573	2,2
Srebf2	Ripk2	-0.13164	-0.51724	rgb(105,149,237)	1.423	2,2
Zfp219	Creb3l2	0.13157	0.5	rgb(223,122,123)	1.5572	2,2
Zfp574	Ncdn	0.13157	0.24138	rgb(220,171,171)	1.5572	2,2
Drap1	Rps14	0.13157	0.36207	rgb(221,148,149)	1.5572	2,2
Sox21	Piwil2	0.13154	0.53448	rgb(223,115,116)	1.5572	2,2
Maf	Acsl4	0.1315	0.41379	rgb(222,138,139)	1.5572	2,2
Esrra	Mecr	0.13147	0.53448	rgb(223,115,116)	1.5572	2,2
Dmrta2	Runx2	0.13146	0.39655	rgb(221,141,142)	1.5572	2,2
Sp4	Sh2b1	0.13145	0.37931	rgb(221,145,145)	1.5572	2,2
Egr2	Cyp1b1	0.13137	0.24138	rgb(220,171,171)	1.5571	2,2
Bcl11b	Rora	-0.13137	-0.48276	rgb(112,153,235)	1.4232	2,2
Zbtb46	Ncf1	0.13132	0.31034	rgb(220,158,158)	1.5571	2,2
Zfp869	Nlgn2	-0.13123	-0.41379	rgb(127,162,233)	1.4232	2,2
Zfp281	Crebbp	0.13122	0.2931	rgb(220,161,162)	1.557	2,2
Crem	Vgll4	0.13119	0.7069	rgb(225, 82, 83)	1.557	2,2
Zfp202	Cdc23	-0.13117	-0.5	rgb(109,151,236)	1.4233	2,2
Zmat1	Tspan6	-0.13116	-0.44828	rgb(120,158,234)	1.4233	None
