TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Zfp276	0610007P14Rik	-0.09409	-0.25789	rgb(161,183,227)	1.435	2,2
Tcf3	Yy2	-0.094084	-0.18526	rgb(177,193,224)	1.435	2,2
Arid2	Agl	0.094078	0.26211	rgb(220,167,167)	1.5322	2,2
Sox13	Kcna3	0.094074	0.42526	rgb(222,136,137)	1.5322	None
Dpf1	Sdr39u1	0.094072	0.30526	rgb(220,159,159)	1.5322	2,2
Irf8	Ryr1	-0.09407	-0.36211	rgb(138,169,231)	1.435	2,2
Rest	Ankrd33b	0.094062	0.27579	rgb(220,164,165)	1.5322	2,2
Sp2	Naca	0.094062	0.33474	rgb(221,153,154)	1.5322	2,2
Sp5_Sp6	Ovol1	0.094062	0.33368	rgb(221,153,154)	1.5322	2,2
Batf	Helb	0.09406	0.29053	rgb(220,162,162)	1.5322	None
Zfp944	H2-Aa	-0.094058	-0.30211	rgb(151,177,228)	1.435	2,2
Irf2	Trim14	0.094054	0.29895	rgb(220,160,160)	1.5322	2,2
Nfatc4	Abcg2	0.09405	0.33895	rgb(221,152,153)	1.5322	2,2
Zfp101	Ifngr2	0.094034	0.36316	rgb(221,148,148)	1.5322	2,2
Zscan10	0610007P14Rik	0.094033	0.29579	rgb(220,161,161)	1.5322	2,2
Zfp583	Stk36	0.094023	0.27053	rgb(220,165,166)	1.5322	2,2
Cxxc5	Fam178b	0.094013	0.39579	rgb(221,141,142)	1.5322	2,2
Myc	Nlgn2	0.09401	0.28737	rgb(220,162,163)	1.5322	2,2
Hlx	Dntt	0.094006	0.36947	rgb(221,146,147)	1.5322	2,2
Atmin	H2-Aa	0.094002	0.35895	rgb(221,148,149)	1.5322	None
Nr2f6	Auh	0.093993	0.27895	rgb(220,164,164)	1.5322	2,2
Ankzf1	Epor	0.093986	0.32211	rgb(221,155,156)	1.5321	2,2
Rfx7	Ankrd23	0.093985	0.27158	rgb(220,165,166)	1.5321	None
Bcl11b	Rgs16	-0.093968	-0.46316	rgb(116,156,235)	1.4351	2,2
L3mbtl3	Slc5a11	0.093964	0.25684	rgb(220,168,168)	1.5321	2,2
Sp4	Fam57a	0.093963	0.32211	rgb(221,155,156)	1.5321	2,2
Dpf1	Art2b	-0.093961	-0.40632	rgb(129,163,232)	1.4351	2,2
Rreb1	March9	-0.093959	-0.23895	rgb(165,185,226)	1.4351	2,2
Sox13	Hes5	0.093954	0.42737	rgb(222,135,136)	1.5321	2,2
Zfp110_Zfp369	Ptger2	-0.093948	-0.43368	rgb(123,160,233)	1.4351	2,2
Foxp3	Pde4a	0.093939	0.4	rgb(221,141,141)	1.5321	2,2
Klf3	Klrk1	0.093935	0.36737	rgb(221,147,148)	1.5321	2,2
Klf7	Sptlc1	-0.093918	-0.43368	rgb(123,160,233)	1.4351	2,2
Snai3	8430427H17Rik	-0.093912	-0.24421	rgb(164,185,226)	1.4351	2,2
Zfp458	Epcam	-0.093909	-0.31474	rgb(149,175,229)	1.4351	2,2
Bach1	Ston1	0.093905	0.34211	rgb(221,152,152)	1.5321	2,2
Myc	Tfg	0.093903	0.30632	rgb(220,158,159)	1.5321	2,2
Klf9	Tcp11l2	-0.0939	-0.31579	rgb(148,175,229)	1.4351	None
Zfp820	Arntl2	0.093899	0.39474	rgb(221,142,142)	1.5321	2,2
Sox4	Tnfsf8	0.093894	0.23684	rgb(220,172,172)	1.5321	2,2
Zbtb7a	Pim1	0.093894	0.31895	rgb(221,156,157)	1.5321	2,2
Tet2	Zfp568	0.093892	0.18316	rgb(219,182,182)	1.5321	2,2
Zfhx2	Ptgfrn	0.09388	0.19895	rgb(219,179,179)	1.5321	2,2
Prdm8	Camkk1	-0.093879	-0.44421	rgb(121,158,234)	1.4351	None
Runx2	Avil	0.093879	0.47684	rgb(222,126,127)	1.5321	2,2
Trp73	B430212C06Rik	0.093878	0.52526	rgb(223,117,118)	1.5321	2,2
Atf5	Pard3	-0.093867	-0.39789	rgb(131,164,232)	1.4351	2,2
Zfp292	Naca	-0.093867	-0.29895	rgb(152,178,228)	1.4351	2,2
Zfp354c	Cdkn1b	0.093865	0.27474	rgb(220,165,165)	1.5321	2,2
Zfp827	Ccr2	-0.09386	-0.29158	rgb(154,179,228)	1.4351	2,2
Ets1	Prrg4	0.093849	0.32737	rgb(221,154,155)	1.5321	None
Stat4	Mapre3	0.093836	0.37789	rgb(221,145,146)	1.5321	2,2
Twist1	Ephb2	0.093825	0.49053	rgb(222,123,124)	1.5321	2,2
Mef2d	Timp1	-0.093824	-0.21053	rgb(171,189,225)	1.4352	2,2
Sp5_Sp6	Arhgap12	-0.093823	-0.27895	rgb(156,180,228)	1.4352	2,2
Cggbp1	Sepp1	0.093821	0.22632	rgb(219,174,174)	1.5321	2,2
Gli3	Espn	0.093811	0.21789	rgb(219,175,176)	1.5321	2,2
Zfp831	Tacc2	0.09381	0.39053	rgb(221,142,143)	1.5321	2,2
Gabpa	Dlst	0.093801	0.34421	rgb(221,151,152)	1.5321	None
Casz1	Cd4	-0.093798	-0.36105	rgb(139,169,231)	1.4352	2,2
Zfp64	Dab2ip	0.093789	0.38947	rgb(221,143,143)	1.532	2,2
Smad3	Prss46	0.093783	0.47684	rgb(222,126,127)	1.532	None
Tfdp1_Tfdp2	L1cam	-0.093779	-0.34842	rgb(141,171,230)	1.4352	2,2
Egr1	AI414108	0.093775	0.25895	rgb(220,168,168)	1.532	2,2
Klf3	Zdhhc18	-0.093775	-0.23368	rgb(166,186,226)	1.4352	2,2
Arnt2	Lgr4	0.093762	0.32632	rgb(221,155,155)	1.532	2,2
Mtf2	Sash3	-0.09375	-0.22842	rgb(167,187,226)	1.4352	2,2
Zfp110_Zfp369	Usp22	0.093733	0.33684	rgb(221,153,153)	1.532	2,2
Dot1l	Nme4	-0.093731	-0.25895	rgb(161,183,227)	1.4352	2,2
Meis2	Gen1	0.093729	0.20105	rgb(219,179,179)	1.532	2,2
Nr1i3	BC021614	-0.093728	-0.25895	rgb(161,183,227)	1.4352	2,2
Mef2b	Slc7a1	-0.093717	-0.24737	rgb(163,184,226)	1.4352	2,2
Hmg20b	Mina	-0.093714	-0.36211	rgb(138,169,231)	1.4352	2,2
Ankzf1	Pcyt1b	0.093695	0.32105	rgb(221,156,156)	1.532	2,2
Irf9	Il7r	0.093686	0.32947	rgb(221,154,155)	1.532	2,2
Jdp2	Slc2a3	-0.093677	-0.17368	rgb(179,194,224)	1.4352	2,2
Nfatc1	1600014C10Rik	-0.093675	-0.23789	rgb(165,186,226)	1.4352	2,2
Klf13	Zfp324	-0.093674	-0.28526	rgb(155,179,228)	1.4352	2,2
Atf2	Polr3gl	0.093672	0.26316	rgb(220,167,167)	1.532	2,2
Stat3	Btk	-0.093657	-0.34842	rgb(141,171,230)	1.4353	None
Klf8	Slc13a3	0.093652	0.36211	rgb(221,148,149)	1.532	None
Dach2	Zcchc24	0.093631	0.22526	rgb(219,174,174)	1.532	2,2
Nr1d1	Itgb3	-0.09363	-0.32947	rgb(146,174,230)	1.4353	2,2
Egr1	Gna15	0.093623	0.28211	rgb(220,163,164)	1.532	2,2
Hmgb3	Wdr93	0.093618	0.37579	rgb(221,145,146)	1.532	None
Lin54	Ercc5	0.093614	0.30421	rgb(220,159,160)	1.532	None
Lhx6	Tyms	0.093613	0.20421	rgb(219,178,178)	1.532	2,2
Hsf2	BC016579	-0.09361	-0.49158	rgb(110,152,236)	1.4353	2,2
Pknox1	Parp6	0.09361	0.28632	rgb(220,162,163)	1.532	2,2
Tal2	Dmd	0.093607	0.42421	rgb(222,136,137)	1.532	2,2
E2f1	Aim1	-0.09359	-0.27263	rgb(158,181,227)	1.4353	None
Stat1	Agpat3	0.093583	0.18526	rgb(219,182,182)	1.5319	2,2
Atmin	Tmem154	0.093578	0.37684	rgb(221,145,146)	1.5319	2,2
Zfp503	Zfp704	0.093568	0.33158	rgb(221,154,154)	1.5319	2,2
Ar	Cep68	-0.093549	-0.32737	rgb(146,174,229)	1.4353	2,2
Klf13	Qrich1	-0.093547	-0.27895	rgb(156,180,228)	1.4353	2,2
Zfp503	Kif21a	0.093546	0.48	rgb(222,125,126)	1.5319	2,2
Prox2	Slc9a8	0.093542	0.26842	rgb(220,166,166)	1.5319	None
Rora	Thsd7a	0.093534	0.51684	rgb(223,118,119)	1.5319	None
Satb1	Nod1	-0.093531	-0.35368	rgb(140,170,230)	1.4353	2,2
Runx1	Trim24	0.093505	0.47158	rgb(222,127,128)	1.5319	None
Arid3b	Lpxn	0.093504	0.36	rgb(221,148,149)	1.5319	2,2
Maf	Cdyl2	0.093496	0.37263	rgb(221,146,147)	1.5319	2,2
Fosl2	Cndp2	0.093486	0.31263	rgb(220,157,158)	1.5319	2,2
C030039L03Rik	Rprd1a	0.09347	0.41474	rgb(222,138,139)	1.5319	None
Zfp960	Myh6	0.09347	0.38316	rgb(221,144,145)	1.5319	2,2
Zfp775	Pcbp4	0.093451	0.20947	rgb(219,177,177)	1.5319	2,2
Myc	Auh	-0.09345	-0.31579	rgb(148,175,229)	1.4354	2,2
Nfe2	Lpxn	0.093447	0.36105	rgb(221,148,149)	1.5319	2,2
Sohlh1	Sytl5	0.093447	0.49053	rgb(222,123,124)	1.5319	2,2
E2f4	Cln6	0.093432	0.26211	rgb(220,167,167)	1.5319	2,2
Zfhx2	Ccl3	-0.093423	-0.26526	rgb(159,182,227)	1.4354	None
Nfic	Ccdc63	0.093412	0.16526	rgb(219,185,186)	1.5319	2,2
Foxp2	Ostn	0.093411	0.29053	rgb(220,162,162)	1.5318	2,2
Fosb	Rreb1	0.093408	0.20526	rgb(219,178,178)	1.5318	2,2
Klf8	Clic1	0.093404	0.23474	rgb(220,172,173)	1.5318	2,2
Glis1	Mpp1	0.093403	0.27263	rgb(220,165,165)	1.5318	None
Skil	Ces2c	-0.093393	-0.36	rgb(139,169,231)	1.4354	2,2
Vax2	Tspan13	0.093374	0.37368	rgb(221,146,146)	1.5318	2,2
Zfhx2	Tmem125	0.093359	0.21579	rgb(219,176,176)	1.5318	2,2
Hmga1_Hmga1-rs1	Tnfrsf10b	0.093353	0.41474	rgb(222,138,139)	1.5318	2,2
Zkscan17	Psd2	-0.093333	-0.42421	rgb(125,161,233)	1.4354	2,2
Hmg20b	Apobec1	0.093316	0.22211	rgb(219,175,175)	1.5318	2,2
Dr1	Phf6	0.09331	0.34947	rgb(221,150,151)	1.5318	2,2
Runx1	Lpxn	0.093303	0.35895	rgb(221,148,149)	1.5318	2,2
Srebf1	Ehd4	0.093303	0.28421	rgb(220,163,163)	1.5318	2,2
Zkscan17	Kctd17	0.093302	0.29789	rgb(220,160,161)	1.5318	2,2
Runx1	Hdac9	0.093294	0.39895	rgb(221,141,142)	1.5318	2,2
Zfp827	Zcchc12	0.093293	0.32316	rgb(221,155,156)	1.5318	2,2
Setdb2	Rcor2	-0.093291	-0.36	rgb(139,169,231)	1.4354	2,2
Zbtb33	Aldh1l2	-0.09328	-0.41158	rgb(128,163,233)	1.4354	2,2
Mga	Batf3	0.093277	0.32526	rgb(221,155,156)	1.5318	2,2
Gabpa	Rasa4	-0.093275	-0.33789	rgb(144,172,230)	1.4354	2,2
Rxra	Ifi27l2b	0.093271	0.44737	rgb(222,132,132)	1.5318	2,2
Foxb1	Arhgef6	0.093269	0.26316	rgb(220,167,167)	1.5318	2,2
Rfx2	Akirin1	-0.093247	-0.30947	rgb(150,176,229)	1.4355	2,2
Mef2d	1110007C09Rik	-0.093247	-0.30737	rgb(150,176,229)	1.4355	2,2
Batf	Il17a	0.093242	0.27579	rgb(220,164,165)	1.5318	2,2
Gm13242	Gm10731	0.093239	0.32737	rgb(221,154,155)	1.5318	2,2
Zfp184	Ccbl2	0.093234	0.27263	rgb(220,165,165)	1.5318	2,2
Zfp523	Epc1	-0.093226	-0.32316	rgb(147,174,229)	1.4355	2,2
St18	Klra2	0.093213	0.39895	rgb(221,141,142)	1.5317	2,2
Klf7	Gls2	0.093205	0.25474	rgb(220,168,169)	1.5317	2,2
Mafb	Zfp426	-0.09319	-0.32842	rgb(146,174,229)	1.4355	2,2
Relb	Inhba	0.093189	0.41158	rgb(222,138,139)	1.5317	2,2
Rreb1	Tex14	0.093183	0.48737	rgb(222,124,125)	1.5317	2,2
Zbtb46	Amigo2	0.093149	0.32632	rgb(221,155,155)	1.5317	2,2
Zfp148	4930481A15Rik	0.093135	0.36	rgb(221,148,149)	1.5317	2,2
Sohlh1	Klra2	0.093129	0.40632	rgb(221,139,140)	1.5317	2,2
Lhx5	Prkch	-0.093129	-0.36737	rgb(137,169,231)	1.4355	2,2
Lef1	Lamc2	-0.093122	-0.28842	rgb(154,179,228)	1.4355	2,2
Zfp365	D630023F18Rik	0.093103	0.26526	rgb(220,166,167)	1.5317	2,2
Zfp395	Tet1	0.0931	0.29579	rgb(220,161,161)	1.5317	2,2
Npas2	Cdkn2c	-0.093097	-0.29263	rgb(153,178,228)	1.4355	2,2
Vax2	Casz1	-0.093082	-0.28842	rgb(154,179,228)	1.4355	2,2
Klf7	Abhd2	-0.093078	-0.44211	rgb(121,159,234)	1.4355	2,2
E2f1	Nudt6	0.093074	0.42211	rgb(222,136,137)	1.5317	2,2
Rest	Ptger2	0.093066	0.37158	rgb(221,146,147)	1.5317	2,2
Elk3	Stox1	0.093047	0.43053	rgb(222,135,136)	1.5317	None
Thra	Zcchc12	-0.093044	-0.40632	rgb(129,163,232)	1.4356	2,2
Sox21	Tnfsf9	-0.093044	-0.22	rgb(169,188,225)	1.4356	None
Irf9	Gap43	0.093026	0.29053	rgb(220,162,162)	1.5317	2,2
Nr1d1	Glipr2	0.093024	0.25263	rgb(220,169,169)	1.5317	2,2
Ybx2	Enam	0.093021	0.45474	rgb(222,130,131)	1.5316	2,2
Zfp960	Slc5a9	0.093018	0.51368	rgb(223,119,120)	1.5316	2,2
Ncoa2	Gadd45g	-0.093016	-0.23895	rgb(165,185,226)	1.4356	2,2
Stat4	Cald1	-0.09301	-0.4	rgb(130,164,232)	1.4356	2,2
Zfp629	Gprasp2	0.093009	0.37789	rgb(221,145,146)	1.5316	2,2
Atmin	Ramp3	0.093009	0.23789	rgb(220,172,172)	1.5316	2,2
Ybx2	Myo6	0.092997	0.47579	rgb(222,126,127)	1.5316	2,2
Jdp2	Crebbp	0.092994	0.19579	rgb(219,180,180)	1.5316	2,2
Foxp2	Abcb1a	0.092993	0.27263	rgb(220,165,165)	1.5316	2,2
Atf6	Dyx1c1	-0.092981	-0.24421	rgb(164,185,226)	1.4356	2,2
Stat5b	Bid	-0.092978	-0.34316	rgb(143,172,230)	1.4356	None
Sox5	Ctss	0.092974	0.26842	rgb(220,166,166)	1.5316	2,2
Relb	Rab35	0.092971	0.19263	rgb(219,180,181)	1.5316	2,2
Zfp429	Tns4	-0.09297	-0.38632	rgb(133,166,232)	1.4356	2,2
Zfp266	Gpr174	0.092963	0.33789	rgb(221,152,153)	1.5316	2,2
St18	Dll1	0.092959	0.38421	rgb(221,144,144)	1.5316	2,2
Cebpg	Cxcl10	0.092958	0.36	rgb(221,148,149)	1.5316	2,2
Gm10778	Gm1943	0.092953	0.44421	rgb(222,132,133)	1.5316	2,2
Zic2	Rel	0.092952	0.31263	rgb(220,157,158)	1.5316	2,2
Stat1	Plcg1	0.092947	0.22632	rgb(219,174,174)	1.5316	None
Zfp608	Trim24	0.092946	0.49158	rgb(222,123,124)	1.5316	2,2
Jdp2	Myo3b	0.092932	0.30842	rgb(220,158,159)	1.5316	None
Hlx	Tmem17	-0.092929	-0.40421	rgb(129,164,232)	1.4356	None
Zkscan1	Epdr1	0.092927	0.43263	rgb(222,134,135)	1.5316	2,2
Srebf2	Piwil2	0.092922	0.39368	rgb(221,142,143)	1.5316	2,2
Dzip1	Msrb3	0.092916	0.48421	rgb(222,125,125)	1.5316	2,2
Zfp362	Zfp318	0.092913	0.25579	rgb(220,168,169)	1.5316	2,2
Rara	Rab26	-0.092909	-0.28842	rgb(154,179,228)	1.4356	2,2
Mybl1	Arhgap26	-0.092904	-0.50526	rgb(107,150,236)	1.4356	2,2
Tcf7l2	Sh3bp5	0.092895	0.40105	rgb(221,140,141)	1.5316	2,2
Ascl2	Capn2	0.092887	0.22105	rgb(219,175,175)	1.5316	2,2
Foxc1	Tbc1d4	0.092874	0.24316	rgb(220,171,171)	1.5316	None
Ar	Cox7a1	0.09287	0.30632	rgb(220,158,159)	1.5316	None
Zbtb7a	Pgap1	-0.092867	-0.31474	rgb(149,175,229)	1.4357	2,2
Sp7_Sp8...	Stard8	-0.092864	-0.29789	rgb(152,178,228)	1.4357	2,2
Erg	Dntt	0.092863	0.34526	rgb(221,151,152)	1.5316	2,2
Creb3l2	Vdac1	0.092863	0.3	rgb(220,160,160)	1.5316	2,2
Skil	Kctd15	-0.092845	-0.23895	rgb(165,185,226)	1.4357	2,2
Zfp113	Iyd	-0.092822	-0.30947	rgb(150,176,229)	1.4357	2,2
Mxi1	Trim14	-0.092822	-0.34211	rgb(143,172,230)	1.4357	2,2
Relb	Aif1	0.09282	0.54947	rgb(223,112,113)	1.5315	2,2
Dbp	Mctp1	0.092818	0.29895	rgb(220,160,160)	1.5315	2,2
Jund	Metrnl	0.092817	0.28947	rgb(220,162,162)	1.5315	None
Hic1	Bcl2l2	-0.092815	-0.27053	rgb(158,181,227)	1.4357	2,2
Sp3	Plscr3	0.092814	0.24526	rgb(220,170,171)	1.5315	2,2
Eea1	Tprkb	0.092802	0.29263	rgb(220,161,162)	1.5315	2,2
Zfp266	Akap14	0.092802	0.54632	rgb(223,113,114)	1.5315	2,2
Zfp2	Tmem136	0.092791	0.24947	rgb(220,169,170)	1.5315	2,2
Sgsm2	Ttc16	0.09279	0.56842	rgb(223,108,110)	1.5315	2,2
Hoxd11	Gata3	0.092781	0.21895	rgb(219,175,176)	1.5315	None
Sp2	Acbd7	0.09278	0.27368	rgb(220,165,165)	1.5315	2,2
Zfhx3	Vit	0.092773	0.4	rgb(221,141,141)	1.5315	2,2
Nfat5	Clec7a	0.092769	0.5	rgb(223,122,123)	1.5315	2,2
Gli3	Nos3	0.09276	0.43158	rgb(222,135,135)	1.5315	2,2
Pknox1	Gabrr2	0.09276	0.49684	rgb(222,122,123)	1.5315	None
Hoxd4	Clk3	0.092753	0.25474	rgb(220,168,169)	1.5315	2,2
Zfp831	Maml3	0.092748	0.46	rgb(222,129,130)	1.5315	None
Nr2f6	Lactb	0.092739	0.20421	rgb(219,178,178)	1.5315	None
Srebf2	Bmp7	-0.092731	-0.35474	rgb(140,170,230)	1.4357	2,2
Meis2	Dmd	0.092719	0.44105	rgb(222,133,134)	1.5315	None
Gabpa	Anxa3	-0.092717	-0.28842	rgb(154,179,228)	1.4357	2,2
Nfia	Hhex	0.092717	0.38842	rgb(221,143,144)	1.5315	2,2
Egr4	Atp1a1	0.092712	0.19579	rgb(219,180,180)	1.5315	2,2
Nkx3-1	Vrk2	0.092711	0.30737	rgb(220,158,159)	1.5315	2,2
Klf12	Cish	0.092707	0.27474	rgb(220,165,165)	1.5315	None
Ebf1	Slamf9	0.092701	0.39368	rgb(221,142,143)	1.5315	2,2
Lhx2	Ddx43	-0.092693	-0.30316	rgb(151,177,229)	1.4357	2,2
Elf1	Rab8b	0.092684	0.34632	rgb(221,151,152)	1.5315	2,2
Stat5b	Olfr525	0.09268	0.42211	rgb(222,136,137)	1.5315	2,2
Irf1	Cndp2	-0.092657	-0.31368	rgb(149,176,229)	1.4358	2,2
Hmga2	Syt12	-0.09265	-0.51579	rgb(105,149,237)	1.4358	2,2
Hoxd11	Wwp1	-0.092643	-0.29053	rgb(154,179,228)	1.4358	2,2
E2f1	Adck3	-0.092639	-0.28316	rgb(156,180,228)	1.4358	2,2
Thrb	Abca1	-0.092638	-0.52526	rgb(103,148,237)	1.4358	2,2
Irf2	2310015A10Rik	0.09263	0.28526	rgb(220,163,163)	1.5314	2,2
Sox4	Ascl4	0.092629	0.40316	rgb(221,140,141)	1.5314	2,2
Nfatc1	Fli1	-0.092629	-0.36	rgb(139,169,231)	1.4358	2,2
Tcf7l1	Cxcr5	-0.092627	-0.23789	rgb(165,186,226)	1.4358	2,2
Lcor	Cxcr6	0.092621	0.42	rgb(222,137,138)	1.5314	2,2
Bcl6	B430212C06Rik	0.092615	0.40316	rgb(221,140,141)	1.5314	2,2
Crebl2	Kctd21	0.092613	0.37368	rgb(221,146,146)	1.5314	2,2
Tulp2	Trim69	0.092597	0.40632	rgb(221,139,140)	1.5314	2,2
Ikzf4	Eea1	0.092591	0.26842	rgb(220,166,166)	1.5314	2,2
Hmg20b	Ppp1r3b	-0.09259	-0.26632	rgb(159,182,227)	1.4358	2,2
Scmh1	Gpx3	-0.092575	-0.38105	rgb(134,167,231)	1.4358	None
E2f1	Qars	-0.092572	-0.24632	rgb(164,184,226)	1.4358	2,2
Zfp947	Lin28b	0.092568	0.44526	rgb(222,132,133)	1.5314	2,2
Bcl6	Uros	-0.092561	-0.39474	rgb(131,165,232)	1.4358	2,2
Zfp651	Podn	0.092561	0.44421	rgb(222,132,133)	1.5314	2,2
Foxk2_Foxp1...	Mtrf1	-0.09256	-0.23158	rgb(167,186,226)	1.4358	2,2
Irf1	Cdkn1b	0.092558	0.24105	rgb(220,171,171)	1.5314	2,2
Lef1	Ablim3	0.092557	0.56737	rgb(223,109,110)	1.5314	2,2
Zkscan1	Zfp820	0.092554	0.28947	rgb(220,162,162)	1.5314	None
Zbtb7a	Ascc1	-0.092552	-0.19474	rgb(175,191,224)	1.4358	2,2
Xbp1	Tceal3	0.092548	0.37789	rgb(221,145,146)	1.5314	2,2
Jdp2	Ell2	-0.092531	-0.38842	rgb(133,166,232)	1.4358	2,2
Snai3	Nkx3-1	0.092517	0.46316	rgb(222,129,129)	1.5314	2,2
Pparg	Acox1	-0.09251	-0.26316	rgb(160,182,227)	1.4358	2,2
Zkscan1	Fn1	0.092507	0.37474	rgb(221,145,146)	1.5314	None
Cebpz	1500009L16Rik	-0.092503	-0.26	rgb(161,183,227)	1.4358	2,2
Nfatc2	Dlg2	0.092491	0.28526	rgb(220,163,163)	1.5314	2,2
Tcf7l1	Fam129a	0.092485	0.39158	rgb(221,142,143)	1.5314	2,2
Lef1	Orm3	0.092476	0.48526	rgb(222,124,125)	1.5314	None
Nr2f6	4930503L19Rik	0.092472	0.27789	rgb(220,164,164)	1.5314	2,2
Lin54	Opn3	0.09247	0.42316	rgb(222,136,137)	1.5314	2,2
Zfp39	Cdadc1	0.092466	0.25895	rgb(220,168,168)	1.5314	2,2
St18	Apoh	0.092465	0.44947	rgb(222,131,132)	1.5314	2,2
Aebp2	Gimap8	0.092459	0.29684	rgb(220,160,161)	1.5314	2,2
Rreb1	Extl3	0.092452	0.26316	rgb(220,167,167)	1.5314	2,2
Lcorl	Gm1943	-0.092445	-0.46526	rgb(116,156,235)	1.4359	2,2
Snapc2	Arhgdig	0.092433	0.36316	rgb(221,148,148)	1.5313	2,2
Rela	Tmsb15b1	0.092432	0.5	rgb(223,122,123)	1.5313	2,2
Cxxc5	Lamc3	-0.092428	-0.30211	rgb(151,177,228)	1.4359	2,2
Srebf2	Commd9	-0.092415	-0.14211	rgb(186,198,222)	1.4359	2,2
Junb	Trerf1	0.092415	0.23053	rgb(220,173,173)	1.5313	2,2
Stat2	Stra6	-0.092409	-0.25895	rgb(161,183,227)	1.4359	None
Runx1	Impg2	0.092406	0.25053	rgb(220,169,170)	1.5313	None
Egr2	5430427O19Rik	-0.092405	-0.39263	rgb(132,165,232)	1.4359	2,2
Zfp703	Zcwpw1	-0.092389	-0.29474	rgb(153,178,228)	1.4359	2,2
Irf2	Ncoa7	0.092376	0.29158	rgb(220,161,162)	1.5313	2,2
Prrx1	Fam89a	-0.092375	-0.46842	rgb(115,155,235)	1.4359	2,2
Sp6	Tlr7	0.092358	0.31158	rgb(220,157,158)	1.5313	2,2
Nr3c1	Ets1	-0.092355	-0.29684	rgb(153,178,228)	1.4359	2,2
Lcor	Rgs16	0.092351	0.42947	rgb(222,135,136)	1.5313	2,2
Purb	Kcna2	0.09232	0.4	rgb(221,141,141)	1.5313	None
E4f1	Adc	-0.092312	-0.29263	rgb(153,178,228)	1.4359	None
Nfkb2	Fermt1	0.092309	0.42737	rgb(222,135,136)	1.5313	2,2
Arnt2	Vav1	0.092292	0.29579	rgb(220,161,161)	1.5313	2,2
Six5	Rps6ka2	0.092286	0.45474	rgb(222,130,131)	1.5313	None
Creb5	Hist1h1a	0.092283	0.17789	rgb(219,183,183)	1.5313	2,2
Nhlh1	Lrrc27	0.092283	0.37158	rgb(221,146,147)	1.5313	2,2
Stat4	Ap1s3	-0.092276	-0.32421	rgb(147,174,229)	1.436	2,2
Gli1	Bik	0.092275	0.36421	rgb(221,147,148)	1.5313	None
Zbtb3	Gkap1	0.092275	0.23263	rgb(220,173,173)	1.5313	None
Srf	Pappa2	-0.092262	-0.34105	rgb(143,172,230)	1.436	2,2
Irf7	Tmem163	0.092262	0.26842	rgb(220,166,166)	1.5313	2,2
Irf9	Gadd45g	0.092256	0.21263	rgb(219,176,177)	1.5313	None
Zfp148	Zpbp2	0.092248	0.46947	rgb(222,127,128)	1.5312	None
Nfe2l2	Ube2v1	0.092242	0.35895	rgb(221,148,149)	1.5312	2,2
Foxf2	Ctsw	-0.092233	-0.26842	rgb(159,182,227)	1.436	2,2
Zfx	Id2	-0.092228	-0.37789	rgb(135,167,231)	1.436	2,2
Zfp105	Me2	0.092228	0.20842	rgb(219,177,178)	1.5312	2,2
Klf4	Lgmn	0.092226	0.39474	rgb(221,142,142)	1.5312	2,2
Klf5	Fbxo30	0.092206	0.27895	rgb(220,164,164)	1.5312	2,2
Mesp2	Krt16	0.092202	0.39368	rgb(221,142,143)	1.5312	2,2
Gabpa	Megf8	-0.092199	-0.28316	rgb(156,180,228)	1.436	2,2
Trp53	Rspo3	0.09219	0.50632	rgb(223,120,121)	1.5312	None
Foxp3	Ssh2	0.092188	0.31053	rgb(220,158,158)	1.5312	2,2
Zbtb3	Ppme1	0.092188	0.34947	rgb(221,150,151)	1.5312	2,2
Stat3	Cav2	-0.092186	-0.32632	rgb(146,174,229)	1.436	None
Klf5	Stab1	0.092176	0.13579	rgb(218,191,191)	1.5312	2,2
Dr1	Ss18	-0.092176	-0.32632	rgb(146,174,229)	1.436	2,2
Mxd1	Zc3h7b	-0.092173	-0.30842	rgb(150,176,229)	1.436	2,2
Zic2	Zranb3	0.09217	0.26105	rgb(220,167,168)	1.5312	2,2
Zfp523	Usp35	-0.092167	-0.30316	rgb(151,177,229)	1.436	2,2
Zfhx3	2610035D17Rik	0.092159	0.33158	rgb(221,154,154)	1.5312	2,2
Ccdc17	Gp49a	0.092158	0.28421	rgb(220,163,163)	1.5312	2,2
Atf3	Gli3	0.092155	0.48316	rgb(222,125,126)	1.5312	2,2
Sp5_Sp6	1700034I23Rik	-0.092153	-0.47474	rgb(114,154,235)	1.436	2,2
Ppara	Tspan6	0.092151	0.37158	rgb(221,146,147)	1.5312	2,2
Lin54	Leprel1	0.092147	0.44632	rgb(222,132,133)	1.5312	2,2
Vax2	Pcbd1	0.092147	0.43579	rgb(222,134,135)	1.5312	2,2
Rela	Pbx2	-0.092141	-0.29684	rgb(153,178,228)	1.436	2,2
Klf11	Trmt5	-0.092136	-0.26316	rgb(160,182,227)	1.436	2,2
Irf4	Oas1b	0.09213	0.19474	rgb(219,180,180)	1.5312	2,2
Zfp580	Psd2	-0.092121	-0.32211	rgb(147,174,229)	1.436	2,2
Klf2	Lta	0.092117	0.33895	rgb(221,152,153)	1.5312	2,2
Mbnl2	Prodh	-0.092111	-0.25684	rgb(161,183,227)	1.436	2,2
Stat4	Tnfrsf13c	-0.092111	-0.20211	rgb(173,190,225)	1.436	2,2
