TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Arnt2	S100a13	-0.098863	-0.19472	rgb(175,191,224)	1.4451	2,2
Stat4	Id2	0.098863	0.34308	rgb(221,151,152)	1.545	2,2
Pou2f2	Extl3	-0.098855	-0.2525	rgb(162,184,227)	1.4451	2,2
Stat1	Rtn4	0.098854	0.36091	rgb(221,148,149)	1.545	2,2
Zbtb41	Taf7	0.098854	0.32097	rgb(221,156,156)	1.545	None
Thra	Egr2	0.098829	0.4408	rgb(222,133,134)	1.5449	2,2
Elk4	Stk4	-0.098824	-0.43367	rgb(123,160,233)	1.4451	2,2
Hmga2	Tyms	-0.098815	-0.24108	rgb(165,185,226)	1.4451	2,2
Pou6f1	Riok3	0.098806	0.28816	rgb(220,162,163)	1.5449	2,2
Tigd2	Rexo4	-0.098796	-0.29101	rgb(154,179,228)	1.4452	2,2
Meis1	Sik1	-0.098763	-0.2689	rgb(159,182,227)	1.4452	2,2
Ar	Trim2	0.098761	0.44579	rgb(222,132,133)	1.5449	2,2
Zfp263	Pnkd	0.098734	0.37589	rgb(221,145,146)	1.5449	2,2
Sox15	Crebbp	0.098726	0.27104	rgb(220,165,166)	1.5449	2,2
Lhx5	Idh1	-0.098706	-0.31954	rgb(148,175,229)	1.4452	2,2
Klf4	Mfge8	0.098693	0.33238	rgb(221,154,154)	1.5449	2,2
Egr2	Hlcs	-0.098693	-0.48573	rgb(112,153,235)	1.4452	2,2
Smad3	Emp1	0.098657	0.30813	rgb(220,158,159)	1.5449	2,2
Zfp148	Nek6	-0.098647	-0.32454	rgb(147,174,229)	1.4452	2,2
Aebp1	Dhrs1	-0.098646	-0.25036	rgb(163,184,227)	1.4452	2,2
Rest	Sema4f	0.098627	0.30813	rgb(220,158,159)	1.5448	2,2
Irf1	Capg	-0.098595	-0.34023	rgb(143,172,230)	1.4453	2,2
Irf8	Acad9	-0.09859	-0.42011	rgb(126,162,233)	1.4453	None
Batf3	Ptprj	0.098589	0.36662	rgb(221,147,148)	1.5448	2,2
Zfp148	Rabggta	0.098567	0.46648	rgb(222,128,129)	1.5448	2,2
Meis3	Acvr1b	-0.098551	-0.31526	rgb(149,175,229)	1.4453	2,2
Jazf1	Galm	0.098535	0.36163	rgb(221,148,149)	1.5448	2,2
Thap3	Mdn1	-0.098508	-0.21469	rgb(170,189,225)	1.4453	2,2
Atmin	Slc39a8	-0.098505	-0.50571	rgb(107,150,236)	1.4453	2,2
Irf8	Tnfsf8	0.098496	0.34308	rgb(221,151,152)	1.5448	2,2
Sp3	Cish	0.098481	0.35307	rgb(221,150,150)	1.5448	2,2
Phf20	Trim12a	-0.098466	-0.32382	rgb(147,174,229)	1.4453	2,2
Irf4	Naa20	0.098456	0.33524	rgb(221,153,154)	1.5448	2,2
Zfp420	Rgs14	-0.09845	-0.38231	rgb(134,167,232)	1.4453	2,2
Zscan10	Tgoln1	-0.098447	-0.35521	rgb(140,170,230)	1.4453	2,2
Rfx2	Rpn1	0.098437	0.40656	rgb(221,139,140)	1.5448	2,2
Egr1	Pccb	0.098435	0.40228	rgb(221,140,141)	1.5447	2,2
Zfp263	Marcksl1	0.098423	0.40228	rgb(221,140,141)	1.5447	2,2
Meis1	Serpine2	-0.09842	-0.22682	rgb(168,187,226)	1.4453	2,2
Plscr1	Sars	0.098409	0.35307	rgb(221,150,150)	1.5447	2,2
Relb	Nfkb2	0.098403	0.46006	rgb(222,129,130)	1.5447	2,2
Rara	Mbtd1	0.0984	0.48431	rgb(222,124,125)	1.5447	2,2
Tet2	Atp11a	0.098383	0.50357	rgb(223,121,122)	1.5447	2,2
Thap1	Sema4a	-0.098383	-0.31241	rgb(149,176,229)	1.4454	2,2
Klf8	Mdn1	-0.098371	-0.22468	rgb(168,187,226)	1.4454	2,2
Gfi1	Rabggta	-0.098369	-0.38302	rgb(134,166,232)	1.4454	2,2
Stat4	Ptpn1	0.098366	0.25749	rgb(220,168,168)	1.5447	2,2
Jund	Lactb	0.098363	0.23823	rgb(220,171,172)	1.5447	2,2
Npas2	Usp22	-0.098361	-0.38944	rgb(132,166,232)	1.4454	2,2
Zfp146	Aes	-0.098355	-0.33951	rgb(143,172,230)	1.4454	2,2
Zfp426	Wisp1	0.098319	0.29957	rgb(220,160,160)	1.5447	2,2
Pou2f2	Ski	-0.098301	-0.22967	rgb(167,187,226)	1.4454	2,2
Tbx6	Acad9	-0.098274	-0.40371	rgb(129,164,232)	1.4454	2,2
Nr1i3	Kctd17	0.098268	0.36733	rgb(221,147,148)	1.5447	2,2
Hhex	Cd83	0.098255	0.35663	rgb(221,149,150)	1.5447	2,2
Nr4a3	Ece1	0.098246	0.48859	rgb(222,124,125)	1.5447	2,2
Bhlha15	Map3k1	0.098244	0.32097	rgb(221,156,156)	1.5447	2,2
Myc	Mecr	0.098228	0.30456	rgb(220,159,159)	1.5446	2,2
Hlx	Pfkp	0.098213	0.40799	rgb(221,139,140)	1.5446	2,2
Ncoa2	Ap3b1	0.098211	0.30528	rgb(220,159,159)	1.5446	2,2
Sp6	Pdzk1ip1	0.098193	0.39586	rgb(221,141,142)	1.5446	2,2
Zeb2	Zscan21	-0.098139	-0.3923	rgb(132,165,232)	1.4455	2,2
Foxf2	Tmem71	0.098136	0.31312	rgb(220,157,158)	1.5446	2,2
Zfp182	Pacsin1	-0.098069	-0.43795	rgb(122,159,234)	1.4455	2,2
Foxb1	Gimap7	0.09806	0.3174	rgb(220,156,157)	1.5446	2,2
Hmg20b	Gdi1	-0.098052	-0.36733	rgb(137,169,231)	1.4455	2,2
Zfp358	Cdk5	0.098046	0.2368	rgb(220,172,172)	1.5446	2,2
Sp5_Sp6	Pnkd	0.098029	0.43937	rgb(222,133,134)	1.5445	2,2
Zfp9	Dph1	-0.098025	-0.27532	rgb(157,181,227)	1.4455	2,2
Sp140	Klf2	-0.098018	-0.31241	rgb(149,176,229)	1.4455	2,2
Lef1	Ccl4	-0.098006	-0.34879	rgb(141,171,230)	1.4456	2,2
Ets1	Gdi1	0.098004	0.41155	rgb(222,138,139)	1.5445	2,2
Zfp688	Pdzk1ip1	0.098	0.38802	rgb(221,143,144)	1.5445	2,2
Aebp2	Lad1	-0.097988	-0.41298	rgb(127,162,233)	1.4456	2,2
Meis2	Dusp12	-0.097978	-0.31883	rgb(148,175,229)	1.4456	2,2
Hbp1	Spry1	0.097958	0.4194	rgb(222,137,138)	1.5445	2,2
Atmin	Acsl5	0.09794	0.32026	rgb(221,156,156)	1.5445	2,2
Zfp608	Gfi1	-0.097889	-0.46648	rgb(116,155,235)	1.4456	2,2
Dach2	Timp1	0.097886	0.28673	rgb(220,162,163)	1.5445	2,2
Ncoa2	Eea1	0.097873	0.31455	rgb(220,157,158)	1.5445	None
Naif1	Cox17	-0.097872	-0.25036	rgb(163,184,227)	1.4456	2,2
Myc	St7	0.09786	0.42796	rgb(222,135,136)	1.5445	2,2
Zfp704	Flt3l	-0.097856	-0.21327	rgb(171,189,225)	1.4456	2,2
Tcf12	Cyp11a1	0.097849	0.32668	rgb(221,155,155)	1.5445	2,2
Sp6	Cd5l	-0.097848	-0.31027	rgb(150,176,229)	1.4456	2,2
Rora	Gnptab	-0.097817	-0.53852	rgb(100,146,237)	1.4457	2,2
Nfatc4	Abcg2	0.097813	0.34522	rgb(221,151,152)	1.5444	2,2
Mafb	Adipor2	-0.09781	-0.60842	rgb( 85,137,240)	1.4457	2,2
Naif1	Wrnip1	0.097807	0.27817	rgb(220,164,164)	1.5444	2,2
Hoxd4	Adam10	-0.097805	-0.31669	rgb(148,175,229)	1.4457	2,2
Mga	Sash3	0.097797	0.34094	rgb(221,152,153)	1.5444	2,2
Runx1	Tspan13	0.097794	0.47432	rgb(222,126,127)	1.5444	2,2
Zbtb46	Ctla2a	-0.097783	-0.25392	rgb(162,183,227)	1.4457	2,2
Zfhx3	Arrb2	-0.097782	-0.33524	rgb(144,173,230)	1.4457	2,2
Meis2	Adipor2	0.09777	0.59272	rgb(224,104,105)	1.5444	2,2
Nr3c1	Tfpi	0.097765	0.5806	rgb(223,106,107)	1.5444	2,2
Foxk2_Foxp1...	Sqstm1	0.097764	0.28031	rgb(220,163,164)	1.5444	2,2
Etv2	Rps6ka4	-0.097763	-0.18973	rgb(176,192,224)	1.4457	2,2
Relb	Syne1	0.097761	0.32382	rgb(221,155,156)	1.5444	2,2
Casz1	Etv6	0.097749	0.34023	rgb(221,152,153)	1.5444	2,2
Nacc2	Sqle	-0.097727	-0.40157	rgb(130,164,232)	1.4457	2,2
Elf1	Zfp36l2	-0.097721	-0.24394	rgb(164,185,226)	1.4457	2,2
Mxd1	Foxo1	0.097682	0.22825	rgb(220,173,174)	1.5444	2,2
Atf2	Cyr61	0.097674	0.27033	rgb(220,165,166)	1.5444	2,2
Smad4	Igf2r	0.097667	0.45435	rgb(222,130,131)	1.5444	2,2
Mycn	Xrcc5	0.097657	0.31241	rgb(220,157,158)	1.5444	2,2
Hmx2	Il10	0.097639	0.42796	rgb(222,135,136)	1.5443	2,2
Rreb1	Per2	0.097614	0.3331	rgb(221,153,154)	1.5443	2,2
Sp3	Mxi1	0.097607	0.31883	rgb(221,156,157)	1.5443	2,2
Zbtb7b	Rpn1	-0.097578	-0.40514	rgb(129,164,232)	1.4458	2,2
Prdm8	Fap	0.097576	0.37803	rgb(221,145,146)	1.5443	2,2
Creb1	Ebag9	0.097574	0.28887	rgb(220,162,162)	1.5443	None
Hey1	Perp	-0.097568	-0.28459	rgb(155,179,228)	1.4458	2,2
Sp4	Naga	0.09756	0.32596	rgb(221,155,155)	1.5443	2,2
Ahdc1	Ldlrap1	0.097552	0.35735	rgb(221,149,149)	1.5443	2,2
Zfp148	Rgs16	-0.097523	-0.56348	rgb( 95,143,238)	1.4458	2,2
Srebf2	Utf1	-0.097522	-0.27532	rgb(157,181,227)	1.4458	2,2
Nfatc2	Runx2	0.097512	0.54351	rgb(223,113,114)	1.5443	2,2
Nfe2	Fez2	0.09751	0.49001	rgb(222,123,124)	1.5443	2,2
Nfil3	Nfat5	0.097508	0.25535	rgb(220,168,169)	1.5443	2,2
Stat1	Plagl1	0.097498	0.61341	rgb(224,100,101)	1.5443	2,2
Zfp651	Ptp4a3	0.097492	0.42867	rgb(222,135,136)	1.5443	2,2
Foxh1	Nsg2	0.097484	0.42867	rgb(222,135,136)	1.5443	2,2
Fosl2	Ski	0.09747	0.30385	rgb(220,159,160)	1.5443	2,2
Dot1l	Eid1	-0.097469	-0.23039	rgb(167,187,226)	1.4458	2,2
Irf5	Tfpi	0.097462	0.66548	rgb(224, 90, 91)	1.5443	2,2
Runx2	Arhgef3	0.097457	0.36805	rgb(221,147,147)	1.5443	2,2
Lef1	Lpp	0.097448	0.24822	rgb(220,170,170)	1.5443	2,2
Egr2	Smarca2	0.097446	0.34879	rgb(221,150,151)	1.5443	2,2
Thap3	Stard5	0.097434	0.41298	rgb(222,138,139)	1.5442	2,2
Zfp59	Rexo4	0.097425	0.24322	rgb(220,171,171)	1.5442	2,2
Terf1	Uros	-0.09742	-0.40014	rgb(130,164,232)	1.4459	2,2
Lcor	Rgs16	0.097376	0.44579	rgb(222,132,133)	1.5442	2,2
Zfp874a	Ucp2	-0.097374	-0.30813	rgb(150,176,229)	1.4459	2,2
Zfp281	Fads2	0.097368	0.3281	rgb(221,154,155)	1.5442	2,2
Klf5	Higd1a	-0.097361	-0.19971	rgb(174,191,225)	1.4459	2,2
Pou6f1	Lgals1	0.09736	0.22111	rgb(219,175,175)	1.5442	2,2
Mnt	Il10rb	-0.097359	-0.3117	rgb(149,176,229)	1.4459	2,2
Sgsm2	Emp3	-0.097339	-0.39658	rgb(131,165,232)	1.4459	2,2
Zfp827	Dnmt3b	0.097336	0.301	rgb(220,160,160)	1.5442	2,2
Foxj1	Timd2	0.097313	0.37874	rgb(221,145,145)	1.5442	2,2
Foxo3	Chm	0.097312	0.19258	rgb(219,180,181)	1.5442	2,2
Zfp260	Il7r	0.097304	0.29529	rgb(220,161,161)	1.5442	2,2
Foxp1	Prnp	-0.097303	-0.45292	rgb(119,157,234)	1.4459	2,2
Thap7	Socs1	0.097294	0.46148	rgb(222,129,130)	1.5442	2,2
Dmrt2	Extl3	-0.097292	-0.29601	rgb(153,178,228)	1.4459	2,2
Cebpz	Eea1	0.097282	0.30314	rgb(220,159,160)	1.5442	2,2
Zfp120	Srpk2	0.097244	0.30599	rgb(220,159,159)	1.5441	2,2
Trp73	Pacs1	-0.097235	-0.26676	rgb(159,182,227)	1.4459	2,2
Zeb1	Smarca2	-0.097233	-0.3224	rgb(147,174,229)	1.4459	2,2
Klf5	Rps6ka2	0.097229	0.53067	rgb(223,116,117)	1.5441	2,2
Thap1	Ets1	-0.097215	-0.34736	rgb(142,171,230)	1.446	2,2
Zbtb10	Cd5l	-0.09721	-0.30813	rgb(150,176,229)	1.446	2,2
Foxp1	Ifitm3	-0.097208	-0.46291	rgb(117,156,235)	1.446	2,2
Usf2	Ccl3	-0.097208	-0.40514	rgb(129,164,232)	1.446	2,2
Stat4	Anxa11	0.097179	0.39444	rgb(221,142,142)	1.5441	2,2
Scml4	Ctnna1	-0.097165	-0.25606	rgb(161,183,227)	1.446	2,2
Irf4	Rsad2	0.097142	0.29743	rgb(220,160,161)	1.5441	2,2
Rela	Pmepa1	-0.09714	-0.27817	rgb(157,180,228)	1.446	2,2
Arid2	Galnt3	0.09713	0.34237	rgb(221,152,152)	1.5441	2,2
Aebp1	Cep68	0.09711	0.39444	rgb(221,142,142)	1.5441	2,2
Six4	Sra1	-0.097084	-0.20756	rgb(172,190,225)	1.446	2,2
Pou2af1	Rtp4	0.097083	0.39444	rgb(221,142,142)	1.5441	2,2
Myb	Nfkb2	-0.097077	-0.46291	rgb(117,156,235)	1.446	2,2
Gm14420	Max	0.097074	0.27603	rgb(220,164,165)	1.5441	2,2
Hsf1	Smyd5	0.097073	0.20471	rgb(219,178,178)	1.5441	2,2
Zfp90	Dst	0.097069	0.30385	rgb(220,159,160)	1.5441	2,2
Smad3	Mllt3	-0.097066	-0.58131	rgb( 91,140,239)	1.446	2,2
Sp2	Syce2	0.097059	0.25178	rgb(220,169,169)	1.5441	2,2
Sp2	Atp11a	-0.097054	-0.47789	rgb(113,154,235)	1.446	2,2
Zfp667	Minpp1	-0.097054	-0.36519	rgb(138,169,231)	1.446	None
Foxp3	Epcam	0.097047	0.50571	rgb(223,120,121)	1.544	2,2
Zbtb7a	Ptprf	0.097026	0.37589	rgb(221,145,146)	1.544	None
Nkx3-1	Pgrmc1	0.09702	0.26248	rgb(220,167,167)	1.544	2,2
Plag1	Pdcd1	-0.097011	-0.38944	rgb(132,166,232)	1.4461	2,2
Etv2	Dhrs4	0.096987	0.34665	rgb(221,151,151)	1.544	2,2
Cic	Cd274	-0.096967	-0.29244	rgb(154,178,228)	1.4461	2,2
Lhx5	Gnb5	-0.096959	-0.16619	rgb(181,195,223)	1.4461	None
Zfp101	Hopx	-0.096957	-0.26819	rgb(159,182,227)	1.4461	2,2
Maff	Avpi1	0.096909	0.27603	rgb(220,164,165)	1.544	2,2
Rreb1	Tapbpl	0.096903	0.32097	rgb(221,156,156)	1.544	2,2
Thap2	Bid	0.096894	0.29101	rgb(220,161,162)	1.544	2,2
Irf1	Taf7	0.09689	0.28959	rgb(220,162,162)	1.544	2,2
Tcf7l2	Hmgcr	0.096889	0.37803	rgb(221,145,146)	1.544	2,2
Gata2	Sh3kbp1	0.096881	0.42867	rgb(222,135,136)	1.544	2,2
Egr2	Perp	-0.096872	-0.32382	rgb(147,174,229)	1.4461	2,2
Lin54	Nedd4	0.096857	0.29601	rgb(220,160,161)	1.544	2,2
Gata1	Cysltr1	0.096856	0.18688	rgb(219,181,182)	1.544	2,2
Ebf1	Nfatc1	0.096847	0.3067	rgb(220,158,159)	1.5439	2,2
Sox6	Pkp3	0.096845	0.25678	rgb(220,168,168)	1.5439	2,2
Drap1	Son	-0.096841	-0.22611	rgb(168,187,226)	1.4461	2,2
Zscan10	Ptprs	0.09681	0.34094	rgb(221,152,153)	1.5439	None
Cebpg	Flna	0.096795	0.23395	rgb(220,172,173)	1.5439	2,2
Prrx1	Dusp2	-0.096786	-0.35949	rgb(139,170,231)	1.4462	2,2
Zfp580	Dffb	-0.096779	-0.33666	rgb(144,173,230)	1.4462	2,2
Zfp219	Irf4	0.096768	0.53424	rgb(223,115,116)	1.5439	None
Nr4a2	Nsf	-0.096767	-0.25321	rgb(162,184,227)	1.4462	2,2
Eea1	Cyr61	0.096759	0.23752	rgb(220,172,172)	1.5439	2,2
Zbtb20	S1pr1	0.096755	0.25892	rgb(220,168,168)	1.5439	2,2
Prrx1	Syce2	0.096725	0.27461	rgb(220,165,165)	1.5439	2,2
Brf2	Flna	-0.096718	-0.18545	rgb(177,193,224)	1.4462	2,2
Zfp354c	Stard5	0.096661	0.42011	rgb(222,137,138)	1.5439	2,2
Batf	Ndst1	0.096651	0.35235	rgb(221,150,150)	1.5438	2,2
Nfatc2	Anxa2	0.096646	0.26605	rgb(220,166,167)	1.5438	2,2
Kdm5b	Tef	0.096642	0.37447	rgb(221,145,146)	1.5438	2,2
Bhlhe41	Lgmn	-0.096638	-0.53566	rgb(101,146,237)	1.4462	2,2
Klf6	Gpr65	0.096637	0.34665	rgb(221,151,151)	1.5438	2,2
Zfp109	Eps8l1	0.096625	0.50642	rgb(223,120,121)	1.5438	2,2
Zfp524	Pten	-0.09662	-0.35521	rgb(140,170,230)	1.4463	2,2
Klf2	Tab2	0.096603	0.32882	rgb(221,154,155)	1.5438	2,2
Casz1	Angptl4	-0.096584	-0.42725	rgb(124,161,233)	1.4463	2,2
Bach1	Qars	-0.096576	-0.37874	rgb(135,167,231)	1.4463	2,2
Mxd4	Sesn1	0.096571	0.28103	rgb(220,163,164)	1.5438	2,2
Zfp426	Sh3gl3	0.09657	0.34308	rgb(221,151,152)	1.5438	2,2
Prox2	Cox7a2l	-0.096569	-0.26034	rgb(161,183,227)	1.4463	2,2
Irf1	Cpox	-0.096562	-0.25535	rgb(162,183,227)	1.4463	2,2
Zfp763	Herc4	0.096551	0.46362	rgb(222,128,129)	1.5438	2,2
Kdm2b	Taf7	0.096549	0.32739	rgb(221,154,155)	1.5438	2,2
Hif1a	R3hdm1	0.096544	0.26605	rgb(220,166,167)	1.5438	2,2
Jun	Socs1	-0.096525	-0.51854	rgb(104,149,237)	1.4463	2,2
Hmgb1	Irf7	-0.096511	-0.24251	rgb(164,185,226)	1.4463	2,2
Maf	Rab4b	0.096447	0.32097	rgb(221,156,156)	1.5437	2,2
Stat3	Stk39	-0.096443	-0.39087	rgb(132,165,232)	1.4463	2,2
Zfp667	Nr4a1	-0.096426	-0.42796	rgb(124,161,233)	1.4464	2,2
Eomes	Dazap2	-0.096425	-0.32882	rgb(146,174,229)	1.4464	2,2
Hes5	Rrad	-0.096383	-0.35378	rgb(140,170,230)	1.4464	2,2
Stat1	Ripk1	0.096382	0.28245	rgb(220,163,164)	1.5437	2,2
Tbx21	Smox	0.096357	0.38659	rgb(221,143,144)	1.5437	2,2
Zfp750	Slc19a2	0.096349	0.40157	rgb(221,140,141)	1.5437	2,2
Jun	Tyw1	-0.096346	-0.37233	rgb(136,168,231)	1.4464	2,2
Zbtb26	Zfp7	0.096343	0.40799	rgb(221,139,140)	1.5437	2,2
Zfp354c	Notch2	-0.096286	-0.42725	rgb(124,161,233)	1.4464	2,2
Ets1	Plxnd1	-0.096263	-0.47076	rgb(115,155,235)	1.4464	2,2
Stat4	Igfbp4	0.096239	0.2204	rgb(219,175,175)	1.5436	2,2
Smad4	Rbmx	-0.096229	-0.37874	rgb(135,167,231)	1.4465	2,2
Bach1	Gtse1	0.096219	0.36519	rgb(221,147,148)	1.5436	2,2
Mxi1	Guca1b	0.096217	0.48716	rgb(222,124,125)	1.5436	2,2
Nr1i3	Tmem176b	0.096215	0.2903	rgb(220,162,162)	1.5436	2,2
Bhlhe41	Tiparp	-0.096212	-0.39016	rgb(132,165,232)	1.4465	None
Relb	Dock9	0.096208	0.42653	rgb(222,136,136)	1.5436	2,2
Zbtb5	Atp11a	0.096207	0.51284	rgb(223,119,120)	1.5436	2,2
Fos	Nfatc1	-0.096197	-0.26177	rgb(160,182,227)	1.4465	2,2
Gm13157	Gemin6	0.096188	0.2475	rgb(220,170,170)	1.5436	2,2
Sgsm2	Lmna	-0.096183	-0.4893	rgb(111,152,236)	1.4465	2,2
Foxo3	Mxi1	0.096177	0.34451	rgb(221,151,152)	1.5436	2,2
Dmrta2	Mcoln2	-0.096166	-0.5214	rgb(104,148,237)	1.4465	2,2
Zfp28	Ahr	0.096163	0.27746	rgb(220,164,165)	1.5436	2,2
Ski	C2cd2l	0.096153	0.18474	rgb(219,182,182)	1.5436	2,2
Nfe2l2	Ccr7	-0.096152	-0.44793	rgb(120,158,234)	1.4465	2,2
Pparg	B4galnt1	0.096151	0.33167	rgb(221,154,154)	1.5436	2,2
Dmrt1	Fez2	0.096151	0.48716	rgb(222,124,125)	1.5436	2,2
Pparg	Runx2	-0.096127	-0.4893	rgb(111,152,236)	1.4465	2,2
Gata1	Lpcat1	-0.096096	-0.40514	rgb(129,164,232)	1.4465	2,2
Vdr	Insl3	0.096076	0.41013	rgb(222,139,139)	1.5436	2,2
Ascl2	Slc2a1	0.096075	0.24679	rgb(220,170,170)	1.5436	2,2
Atf2	Nefh	-0.09606	-0.28245	rgb(156,180,228)	1.4465	2,2
Zfp956	Ifnar1	0.096054	0.30742	rgb(220,158,159)	1.5435	None
Myc	Vwa5a	-0.096049	-0.25749	rgb(161,183,227)	1.4465	2,2
Mef2d	Gnpda1	-0.096046	-0.3873	rgb(133,166,232)	1.4465	2,2
Elk3	Ppp3cc	0.09604	0.26034	rgb(220,167,168)	1.5435	2,2
Cux1	Cst3	0.096034	0.31883	rgb(221,156,157)	1.5435	2,2
L3mbtl3	Klf3	0.096007	0.25321	rgb(220,169,169)	1.5435	2,2
Nr1i3	Tgm2	0.096005	0.24251	rgb(220,171,171)	1.5435	2,2
Foxp1	Procr	-0.096	-0.39943	rgb(130,164,232)	1.4466	2,2
Litaf	Cd84	0.095999	0.4572	rgb(222,130,131)	1.5435	2,2
Tbx6	Fyco1	0.095996	0.30528	rgb(220,159,159)	1.5435	2,2
Sox15	Hist3h2a	-0.095987	-0.19757	rgb(174,191,225)	1.4466	2,2
Myc	Aig1	-0.095986	-0.33381	rgb(145,173,230)	1.4466	2,2
Bcl11b	Casp3	0.095971	0.40514	rgb(221,140,140)	1.5435	2,2
Skil	Arhgap12	0.09597	0.28459	rgb(220,163,163)	1.5435	2,2
Jun	Ppm1d	-0.095963	-0.49144	rgb(110,152,236)	1.4466	2,2
Hoxd4	Gmfg	0.095959	0.26177	rgb(220,167,168)	1.5435	2,2
Irf2	Klf3	0.095924	0.26961	rgb(220,166,166)	1.5435	2,2
Hif1a	Rassf1	0.095923	0.35877	rgb(221,148,149)	1.5435	2,2
Gata3	Cdk6	0.095919	0.5271	rgb(223,116,117)	1.5435	2,2
Zfp81	Commd9	-0.095896	-0.36448	rgb(138,169,231)	1.4466	2,2
Cux1	Igfbp7	0.095891	0.49287	rgb(222,123,124)	1.5435	2,2
Zfp202	Anxa3	0.095891	0.4194	rgb(222,137,138)	1.5435	2,2
Npas4	Wrnip1	-0.09588	-0.26748	rgb(159,182,227)	1.4466	2,2
Elk3	Zfp36l2	-0.095849	-0.27104	rgb(158,181,227)	1.4466	2,2
Rlf	Arrb2	-0.095824	-0.32882	rgb(146,174,229)	1.4467	2,2
Atmin	Flt3l	-0.095804	-0.24108	rgb(165,185,226)	1.4467	2,2
Six5	Casp3	-0.095796	-0.40157	rgb(130,164,232)	1.4467	2,2
Ikzf5	Eci1	-0.095791	-0.34451	rgb(142,172,230)	1.4467	2,2
Srf	Bmp2k	0.095789	0.30171	rgb(220,159,160)	1.5434	2,2
Zfp788	Pigb	-0.095786	-0.23252	rgb(167,186,226)	1.4467	None
Stat5b	Cish	0.095776	0.3816	rgb(221,144,145)	1.5434	2,2
Zfp382	Ahnak	0.095774	0.28103	rgb(220,163,164)	1.5434	2,2
Terf1	Zscan21	0.095772	0.43581	rgb(222,134,135)	1.5434	2,2
Thap7	Ap3b1	-0.09577	-0.35449	rgb(140,170,230)	1.4467	2,2
Tcf12	Idh1	0.095769	0.31812	rgb(220,156,157)	1.5434	2,2
Rarg	Dyx1c1	-0.095746	-0.27033	rgb(158,181,227)	1.4467	2,2
Mxi1	Dusp2	0.095746	0.34023	rgb(221,152,153)	1.5434	2,2
Zfhx3	Phlpp1	0.095729	0.40086	rgb(221,140,141)	1.5434	None
Aebp2	Fam83g	0.095725	0.49215	rgb(222,123,124)	1.5434	2,2
Bbx	Casp6	0.095688	0.26819	rgb(220,166,166)	1.5434	2,2
Hmx2	Sh3bp1	-0.095684	-0.28459	rgb(155,179,228)	1.4467	2,2
Dbp	Map3k5	-0.095684	-0.37447	rgb(136,168,231)	1.4467	2,2
Zfp608	Stra6	-0.095681	-0.36591	rgb(138,169,231)	1.4467	2,2
Topors	Sh3bp1	-0.09568	-0.2796	rgb(156,180,228)	1.4467	2,2
Zfp296	Txk	-0.095673	-0.38873	rgb(133,166,232)	1.4467	2,2
Tcf7l1	Oxct1	0.09567	0.27817	rgb(220,164,164)	1.5434	2,2
Nkx3-1	Parp8	0.095663	0.33809	rgb(221,152,153)	1.5433	2,2
Stat2	Adrb2	0.095654	0.34094	rgb(221,152,153)	1.5433	2,2
Foxb1	Cd5l	-0.095653	-0.37447	rgb(136,168,231)	1.4467	2,2
L3mbtl3	Ptprc	0.095637	0.29672	rgb(220,160,161)	1.5433	2,2
Zfp608	Endod1	0.095598	0.50785	rgb(223,120,121)	1.5433	2,2
Zfp629	Nln	-0.095598	-0.403	rgb(130,164,232)	1.4468	2,2
Egr1	Pgm2	0.095578	0.22254	rgb(219,174,175)	1.5433	2,2
Batf	Tpst1	-0.095547	-0.40442	rgb(129,164,232)	1.4468	2,2
Nfe2	Slc3a2	0.095541	0.51569	rgb(223,119,120)	1.5433	2,2
E2f1	Higd1a	-0.095535	-0.21113	rgb(171,189,225)	1.4468	2,2
Rreb1	Lime1	0.095485	0.28459	rgb(220,163,163)	1.5433	2,2
Gata1	Stard10	0.095482	0.36662	rgb(221,147,148)	1.5433	2,2
Zfp775	Rps6ka4	0.095478	0.19757	rgb(219,179,180)	1.5433	2,2
Nfkb2	Notch1	0.095474	0.19686	rgb(219,179,180)	1.5433	2,2
Npas4	Snx19	-0.095471	-0.27532	rgb(157,181,227)	1.4468	2,2
Zbed3	Cln6	0.09547	0.23823	rgb(220,171,172)	1.5433	2,2
Pou2f2	Ing2	0.095454	0.32739	rgb(221,154,155)	1.5432	2,2
Zfp35	Thoc3	0.095449	0.32953	rgb(221,154,155)	1.5432	None
Hes1	S100a13	-0.095434	-0.16976	rgb(180,195,223)	1.4469	2,2
Zmat1	Tspan6	-0.095428	-0.39087	rgb(132,165,232)	1.4469	2,2
Nhlh1	Arl4c	0.095426	0.3495	rgb(221,150,151)	1.5432	None
Zfp148	Zfp36l2	0.095409	0.29601	rgb(220,160,161)	1.5432	2,2
Prox1	Hvcn1	-0.095402	-0.38802	rgb(133,166,232)	1.4469	2,2
Clock	Sema4d	-0.095398	-0.2525	rgb(162,184,227)	1.4469	2,2
Spib	Alpk2	-0.095385	-0.33809	rgb(144,172,230)	1.4469	2,2
Aebp2	Ptprf	0.095384	0.37732	rgb(221,145,146)	1.5432	2,2
Zbtb4	Opn3	-0.095379	-0.30884	rgb(150,176,229)	1.4469	2,2
Sox21	Pdlim4	-0.095374	-0.58916	rgb( 89,139,239)	1.4469	2,2
Hdx	Tlcd1	-0.095372	-0.45649	rgb(118,157,234)	1.4469	2,2
