TF	Target	confidence	rank	stroke	stroke-width	stroke-dasharray
Rel	Dusp2	0.036602	0.079399	rgb(218,202,202)	1.5157	2,2
Erg	Lgals3	-0.036601	-0.055794	rgb(205,210,219)	1.4789	2,2
Irf4	Runx1	0.036598	0.090129	rgb(218,200,200)	1.5157	2,2
Egr2	Zadh2	0.036593	0.090129	rgb(218,200,200)	1.5157	2,2
Irf5	Creb3l2	-0.036583	-0.094421	rgb(197,205,221)	1.4789	2,2
Jun	Cebpb	0.036575	0.051502	rgb(218,207,207)	1.5157	2,2
Atf3	Arrb2	0.036566	0.075107	rgb(218,203,203)	1.5157	2,2
Egr1	Parp6	-0.036553	-0.04721	rgb(207,211,219)	1.4789	2,2
Creb3l1	Nr4a1	0.036548	0.064378	rgb(218,205,205)	1.5156	2,2
Irf1	Ccng1	-0.036512	-0.11803	rgb(191,201,221)	1.4789	2,2
Foxo1	Aim1	0.036504	0.075107	rgb(218,203,203)	1.5156	2,2
Klf5	Dclre1a	-0.036497	-0.10944	rgb(193,203,221)	1.4789	2,2
Klf10	Ripk3	0.036486	0.12232	rgb(218,194,194)	1.5156	2,2
Ar	Ifi203	-0.036473	-0.05794	rgb(204,209,219)	1.4789	2,2
Zbtb33	Id3	-0.03647	-0.070815	rgb(202,208,220)	1.4789	2,2
Gata1	Vav3	-0.036437	-0.10086	rgb(195,204,221)	1.479	2,2
Six5	Aig1	-0.03642	-0.103	rgb(195,203,221)	1.479	2,2
Dlx3	Rexo4	0.036397	0.103	rgb(218,197,198)	1.5156	2,2
Zfp263	Gzmb	0.03637	0.1073	rgb(218,197,197)	1.5156	2,2
Irf1	Znrf1	0.036369	0.049356	rgb(218,208,208)	1.5156	2,2
Fosl1	Ggta1	-0.036368	-0.14807	rgb(185,197,223)	1.479	2,2
Hsf2	Tbc1d14	-0.036354	-0.055794	rgb(205,210,219)	1.479	2,2
Zfp105	Nme4	0.036353	0.066524	rgb(218,204,204)	1.5155	2,2
Rreb1	Lif	-0.036339	-0.05794	rgb(204,209,219)	1.479	2,2
Zfp148	Tyms	-0.036326	-0.060086	rgb(204,209,219)	1.479	2,2
Rreb1	Ppp3ca	0.036318	0.05794	rgb(218,206,206)	1.5155	2,2
Hbp1	Myo6	0.036314	0.066524	rgb(218,204,204)	1.5155	2,2
Pbx2	Cxcr3	-0.036302	-0.064378	rgb(203,209,219)	1.479	2,2
Dmrt1	Padi2	0.0363	0.064378	rgb(218,205,205)	1.5155	2,2
E2f1	Cs	0.036298	0.060086	rgb(218,206,206)	1.5155	None
Runx1	Rab21	-0.036297	-0.12876	rgb(189,200,222)	1.479	2,2
Relb	Zfp36	0.036287	0.034335	rgb(217,210,211)	1.5155	2,2
Nfe2	Nckap1	0.036287	0.090129	rgb(218,200,200)	1.5155	2,2
Bcl6	Batf	0.036276	0.081545	rgb(218,201,202)	1.5155	2,2
Lef1	Lrrfip1	-0.036252	-0.079399	rgb(200,207,220)	1.479	2,2
Nr3c1	Cd83	0.036251	0.083691	rgb(218,201,201)	1.5155	2,2
Fli1	Lgals1	-0.03625	-0.075107	rgb(201,207,220)	1.479	2,2
Fosl2	Sorl1	0.036247	0.077253	rgb(218,202,202)	1.5155	2,2
Nfkb2	Ero1l	0.036229	0.045064	rgb(217,208,208)	1.5155	2,2
Ahr	Krtcap2	0.036223	0.049356	rgb(218,208,208)	1.5155	2,2
Foxb1	Adarb1	-0.036217	-0.055794	rgb(205,210,219)	1.4791	2,2
Six4	Dnmt3b	0.036207	0.075107	rgb(218,203,203)	1.5155	2,2
Klf9	1110057K04Rik	0.036193	0.085837	rgb(218,201,201)	1.5155	2,2
Gata3	Ncdn	-0.036186	-0.092275	rgb(197,205,221)	1.4791	2,2
Nkx1-2	Nucb2	-0.036177	-0.079399	rgb(200,207,220)	1.4791	2,2
Irf5	Scml4	0.036175	0.072961	rgb(218,203,203)	1.5155	2,2
Irf5	Plagl1	0.036163	0.075107	rgb(218,203,203)	1.5155	2,2
Myc	Rhebl1	0.036116	0.11588	rgb(218,195,195)	1.5154	2,2
Nr4a2	Mapk14	0.036094	0.1073	rgb(218,197,197)	1.5154	2,2
Creb3l1	Vdac1	-0.036089	-0.066524	rgb(203,208,220)	1.4791	2,2
Pou2f2	Acss1	0.03608	0.062232	rgb(218,205,205)	1.5154	2,2
Relb	Furin	0.036074	0.085837	rgb(218,201,201)	1.5154	2,2
Tcf7l2	Ubtd1	-0.036051	-0.16094	rgb(182,196,223)	1.4791	2,2
E2f4	Prkcd	-0.036039	-0.081545	rgb(199,206,220)	1.4792	2,2
Tead3	Il2ra	-0.036014	-0.081545	rgb(199,206,220)	1.4792	2,2
Mlxipl	Lrba	0.03601	0.083691	rgb(218,201,201)	1.5154	2,2
Sox5	Itm2a	0.036002	0.055794	rgb(218,206,206)	1.5154	2,2
Yy2	Cd79b	-0.035997	-0.096567	rgb(196,204,221)	1.4792	2,2
Sp4	Fads2	0.035987	0.11159	rgb(218,196,196)	1.5154	2,2
Foxo3	Lrrfip1	0.035984	0.072961	rgb(218,203,203)	1.5154	None
Hey1	Thoc3	-0.035953	-0.04721	rgb(207,211,219)	1.4792	2,2
Etv4	Nudt8	0.03595	0.11373	rgb(218,195,196)	1.5153	2,2
Egr1	Plekhf2	0.035938	0.079399	rgb(218,202,202)	1.5153	None
Zeb1	Gart	0.03593	0.083691	rgb(218,201,201)	1.5153	2,2
Bcl6	Furin	0.035927	0.06867	rgb(218,204,204)	1.5153	2,2
Etv5	Ptprf	0.035926	0.06867	rgb(218,204,204)	1.5153	2,2
Nfia	Cd5l	0.035923	0.06867	rgb(218,204,204)	1.5153	2,2
Sp110	Mdn1	0.035921	0.070815	rgb(218,203,204)	1.5153	2,2
Sox6	Syf2	0.035891	0.070815	rgb(218,203,204)	1.5153	2,2
Mga	Snx9	-0.035841	-0.060086	rgb(204,209,219)	1.4793	2,2
Zic5	Lad1	-0.035839	-0.034335	rgb(210,212,218)	1.4793	2,2
Hbp1	Sgip1	0.035838	0.064378	rgb(218,205,205)	1.5153	2,2
Fosl2	Ripk3	0.035836	0.087983	rgb(218,200,200)	1.5153	2,2
Skil	Pqlc1	0.035823	0.062232	rgb(218,205,205)	1.5153	2,2
Tcf12	Sepw1	-0.035797	-0.079399	rgb(200,207,220)	1.4793	2,2
Nfatc4	Klrd1	-0.035788	-0.053648	rgb(205,210,219)	1.4793	2,2
Klf5	Naga	0.035782	0.055794	rgb(218,206,206)	1.5153	2,2
E2f4	Slc16a6	0.035771	0.10515	rgb(218,197,197)	1.5153	2,2
Fosl2	Tspyl4	0.035767	0.079399	rgb(218,202,202)	1.5153	2,2
Nhlh1	Il15ra	-0.035756	-0.055794	rgb(205,210,219)	1.4793	2,2
Myb	Ccl5	-0.035746	-0.079399	rgb(200,207,220)	1.4793	2,2
Sox12	Nfe2l2	-0.03574	-0.06867	rgb(202,208,220)	1.4793	2,2
Rfx3	Ifitm3	-0.035722	-0.096567	rgb(196,204,221)	1.4793	2,2
Irf1	Sgip1	0.035714	0.06867	rgb(218,204,204)	1.5152	2,2
Rel	Tlcd1	0.035699	0.06867	rgb(218,204,204)	1.5152	2,2
Zfp110_Zfp369	Antxr2	0.035688	0.14378	rgb(219,190,190)	1.5152	2,2
Gabpa	Ecm1	-0.035684	-0.10086	rgb(195,204,221)	1.4793	2,2
Sp3	Ap3b1	0.035684	0.096567	rgb(218,199,199)	1.5152	2,2
Stat3	Slc23a2	-0.035679	-0.16953	rgb(180,195,223)	1.4793	2,2
E2f1	H2afx	0.035676	0.062232	rgb(218,205,205)	1.5152	2,2
Sox21	Prf1	0.035675	0.072961	rgb(218,203,203)	1.5152	2,2
Cenpb	Cd79b	-0.035672	-0.070815	rgb(202,208,220)	1.4793	2,2
Runx2	Anapc1	-0.035671	-0.05794	rgb(204,209,219)	1.4793	2,2
E2f4	Ifit2	-0.035669	-0.060086	rgb(204,209,219)	1.4793	2,2
Hey1	Sertad1	0.035668	0.036481	rgb(217,210,210)	1.5152	None
Rreb1	Bid	0.035662	0.066524	rgb(218,204,204)	1.5152	2,2
Sp4	Rabgap1l	0.03566	0.072961	rgb(218,203,203)	1.5152	2,2
Gli3	Cd84	0.035654	0.077253	rgb(218,202,202)	1.5152	None
Klf5	Cdkn2c	-0.035653	-0.070815	rgb(202,208,220)	1.4793	2,2
Zbtb7a	Tnfsf9	-0.035653	-0.066524	rgb(203,208,220)	1.4793	2,2
Nr2f1	Bcl2	0.035647	0.06867	rgb(218,204,204)	1.5152	2,2
Tcf3	Sidt1	0.035643	0.062232	rgb(218,205,205)	1.5152	2,2
Zeb1	Ggta1	-0.035639	-0.12876	rgb(189,200,222)	1.4794	None
Sp2	Rara	-0.035639	-0.103	rgb(195,203,221)	1.4794	2,2
Egr4	Klf3	0.035629	0.042918	rgb(217,209,209)	1.5152	2,2
Zfp202	Osbpl2	0.035621	0.11373	rgb(218,195,196)	1.5152	None
Elf1	Kifc3	-0.035612	-0.12232	rgb(190,201,222)	1.4794	2,2
Jund	Abcg1	0.035601	0.06867	rgb(218,204,204)	1.5152	2,2
Rest	Dcxr	0.035593	0.1073	rgb(218,197,197)	1.5152	2,2
Sp4	Cln5	-0.035578	-0.10944	rgb(193,203,221)	1.4794	2,2
Foxj1	Cxcl10	0.035572	0.14378	rgb(219,190,190)	1.5152	2,2
Gabpa	Got1	0.035553	0.10086	rgb(218,198,198)	1.5151	2,2
Prdm1	Erc1	0.035533	0.064378	rgb(218,205,205)	1.5151	2,2
Zfp219	Fundc2	0.035523	0.096567	rgb(218,199,199)	1.5151	2,2
Sp5_Sp6	Maff	-0.03552	-0.055794	rgb(205,210,219)	1.4794	2,2
Fosl1	Cdadc1	-0.035516	-0.13519	rgb(188,199,222)	1.4794	2,2
Sp2	Sqstm1	-0.035514	-0.066524	rgb(203,208,220)	1.4794	2,2
Nfkb2	Il2ra	0.035512	0.040773	rgb(217,209,209)	1.5151	2,2
Rest	Dgat1	0.035499	0.053648	rgb(218,207,207)	1.5151	2,2
Zscan10	Ccr7	0.03548	0.085837	rgb(218,201,201)	1.5151	2,2
Nr3c1	Acin1	-0.035475	-0.16094	rgb(182,196,223)	1.4794	2,2
Sp3	Trim26	0.035469	0.06867	rgb(218,204,204)	1.5151	None
Mybl1	Ecm1	-0.035465	-0.11373	rgb(192,202,221)	1.4794	2,2
Zscan10	Mapk11	-0.035465	-0.060086	rgb(204,209,219)	1.4794	2,2
Pou2f2	Got1	-0.035453	-0.14378	rgb(186,198,222)	1.4794	2,2
Bhlhe40	Vps37b	0.035438	0.10944	rgb(218,196,196)	1.5151	2,2
Myc	Mfge8	0.035438	0.11373	rgb(218,195,196)	1.5151	2,2
Foxb1	0610012G03Rik	-0.035436	-0.053648	rgb(205,210,219)	1.4795	2,2
Klf9	Edem1	-0.035409	-0.053648	rgb(205,210,219)	1.4795	2,2
Ets1	Cdk5	0.035374	0.066524	rgb(218,204,204)	1.5151	2,2
Batf	Pkp3	0.035374	0.062232	rgb(218,205,205)	1.5151	2,2
Zbtb33	Ubtd1	0.035366	0.12446	rgb(218,193,193)	1.5151	2,2
Rxra	Nts	0.035361	0.077253	rgb(218,202,202)	1.515	2,2
Runx2	Gpr65	-0.035351	-0.066524	rgb(203,208,220)	1.4795	2,2
Myb	Foxp1	-0.035335	-0.075107	rgb(201,207,220)	1.4795	2,2
Klf5	Bambi	0.035329	0.070815	rgb(218,203,204)	1.515	2,2
Tcf3	Pfkp	-0.035305	-0.087983	rgb(198,205,220)	1.4795	2,2
Sp4	Rassf1	-0.035302	-0.1309	rgb(189,200,222)	1.4795	2,2
Gli3	Procr	-0.0353	-0.077253	rgb(200,207,220)	1.4795	2,2
Ahrr	Mfge8	-0.035269	-0.081545	rgb(199,206,220)	1.4795	2,2
Jun	Sorl1	-0.035234	-0.055794	rgb(205,210,219)	1.4796	2,2
Mypop	Slc7a3	-0.035227	-0.17597	rgb(179,194,224)	1.4796	2,2
Ovol1	0610007P14Rik	0.035224	0.051502	rgb(218,207,207)	1.515	2,2
Foxo1	Bcl2l1	-0.035219	-0.079399	rgb(200,207,220)	1.4796	2,2
Hbp1	Kctd17	-0.035219	-0.055794	rgb(205,210,219)	1.4796	2,2
Thrb	Hbs1l	0.035209	0.11588	rgb(218,195,195)	1.515	2,2
Egr1	Cln6	0.035202	0.090129	rgb(218,200,200)	1.515	2,2
Dlx3	Ptprf	0.035198	0.12017	rgb(218,194,194)	1.515	2,2
Tcf12	Cd96	0.035189	0.05794	rgb(218,206,206)	1.515	2,2
Stat1	Pdcd1lg2	-0.035177	-0.05794	rgb(204,209,219)	1.4796	2,2
Hey1	Jak3	0.035177	0.10515	rgb(218,197,197)	1.515	2,2
Pou6f1	Ctsb	-0.035175	-0.081545	rgb(199,206,220)	1.4796	2,2
Runx3	Rpa2	-0.035165	-0.040773	rgb(208,212,219)	1.4796	2,2
Zfp110_Zfp369	Arhgap17	0.035162	0.079399	rgb(218,202,202)	1.5149	2,2
Zfp105	Antxr2	0.035161	0.16094	rgb(219,186,187)	1.5149	2,2
Dmrta2	Osbpl2	-0.035157	-0.096567	rgb(196,204,221)	1.4796	None
Lhx5	Syt11	0.035154	0.062232	rgb(218,205,205)	1.5149	2,2
Ahctf1	F2rl1	-0.03514	-0.072961	rgb(201,207,220)	1.4796	2,2
Atf3	Sertad3	0.03512	0.12232	rgb(218,194,194)	1.5149	2,2
Sp3	Ahr	-0.035107	-0.077253	rgb(200,207,220)	1.4796	2,2
Nfatc4	Flot2	-0.035105	-0.077253	rgb(200,207,220)	1.4796	2,2
Nr3c1	Plod3	-0.03509	-0.083691	rgb(199,206,220)	1.4796	2,2
Pou6f1	Samsn1	0.035079	0.103	rgb(218,197,198)	1.5149	2,2
Irf7	Itpr1	0.035076	0.103	rgb(218,197,198)	1.5149	2,2
Foxo1	Fyco1	0.035062	0.06867	rgb(218,204,204)	1.5149	2,2
Arntl2	Ptprs	0.035048	0.06867	rgb(218,204,204)	1.5149	2,2
Mitf	Ifit3	-0.035048	-0.070815	rgb(202,208,220)	1.4797	2,2
Klf4	Trim24	-0.035046	-0.098712	rgb(196,204,221)	1.4797	2,2
Klf5	Rassf3	0.035042	0.081545	rgb(218,201,202)	1.5149	2,2
Trp53	Ly9	0.03504	0.1073	rgb(218,197,197)	1.5149	2,2
Crem	Abcb1b	-0.035032	-0.053648	rgb(205,210,219)	1.4797	2,2
Elf1	Trmt5	-0.035005	-0.062232	rgb(203,209,219)	1.4797	2,2
Myc	Rpl36al	-0.03499	-0.070815	rgb(202,208,220)	1.4797	2,2
Myc	Ifitm1	-0.03499	-0.092275	rgb(197,205,221)	1.4797	2,2
Irf8	Cxcl10	0.034959	0.15665	rgb(219,187,187)	1.5148	2,2
Cux1	Nrp1	0.034958	0.10515	rgb(218,197,197)	1.5148	2,2
Bach1	Il1rn	-0.034952	-0.079399	rgb(200,207,220)	1.4797	2,2
Rest	Cttn	0.03495	0.12017	rgb(218,194,194)	1.5148	None
Ppara	Higd1a	0.034948	0.051502	rgb(218,207,207)	1.5148	2,2
Pou6f1	Arhgap17	0.034944	0.085837	rgb(218,201,201)	1.5148	2,2
Runx3	Mapkbp1	0.034935	0.087983	rgb(218,200,200)	1.5148	2,2
Smad4	Smarca2	0.034933	0.055794	rgb(218,206,206)	1.5148	2,2
Rela	Il1r1	-0.034918	-0.087983	rgb(198,205,220)	1.4797	2,2
Rreb1	Cd79b	0.034915	0.064378	rgb(218,205,205)	1.5148	2,2
Pou2f2	Ppp1cc	0.034913	0.070815	rgb(218,203,204)	1.5148	2,2
Myc	Cdkn1b	0.034898	0.051502	rgb(218,207,207)	1.5148	2,2
Myc	Plekha1	-0.034885	-0.04721	rgb(207,211,219)	1.4797	2,2
Tcf3	Prickle1	0.034863	0.085837	rgb(218,201,201)	1.5148	2,2
Sp7_Sp8...	Tom1	-0.03485	-0.11159	rgb(193,202,221)	1.4798	2,2
Nfatc4	Lilrb4	-0.034836	-0.079399	rgb(200,207,220)	1.4798	2,2
Bcl6	Cst3	0.03483	0.087983	rgb(218,200,200)	1.5148	2,2
Thap1	L1cam	-0.034827	-0.055794	rgb(205,210,219)	1.4798	2,2
Mxi1	Mafg	0.034823	0.06867	rgb(218,204,204)	1.5148	2,2
Zfp628	Rexo4	0.034818	0.051502	rgb(218,207,207)	1.5148	2,2
Thrb	Polr3gl	0.034816	0.096567	rgb(218,199,199)	1.5148	2,2
Foxo3	Eif4e3	0.034812	0.075107	rgb(218,203,203)	1.5148	2,2
Ikzf3	Ripk3	0.0348	0.094421	rgb(218,199,199)	1.5148	2,2
Bcl6b	Pfkp	0.034793	0.13948	rgb(219,190,191)	1.5148	2,2
Bcl6	Traf6	0.034767	0.10944	rgb(218,196,196)	1.5148	2,2
Usf2	Aig1	0.034764	0.072961	rgb(218,203,203)	1.5147	2,2
Jund	Naga	0.034751	0.062232	rgb(218,205,205)	1.5147	2,2
Maf	Pou2f2	-0.034724	-0.087983	rgb(198,205,220)	1.4798	2,2
Jdp2	Glipr1	0.034715	0.05794	rgb(218,206,206)	1.5147	2,2
Bcl6	Wwp1	0.034709	0.072961	rgb(218,203,203)	1.5147	2,2
Sp110	Pck2	-0.034706	-0.075107	rgb(201,207,220)	1.4798	2,2
Zfp263	Nucb2	0.034669	0.10515	rgb(218,197,197)	1.5147	2,2
Zbtb4	4632428N05Rik	-0.034648	-0.079399	rgb(200,207,220)	1.4799	2,2
Zbtb7a	Arid5a	0.034642	0.034335	rgb(217,210,211)	1.5147	2,2
Fos	Cdk6	-0.034623	-0.062232	rgb(203,209,219)	1.4799	2,2
Myc	Trib3	0.034611	0.11373	rgb(218,195,196)	1.5147	2,2
Irf5	Rpgrip1	0.03461	0.10515	rgb(218,197,197)	1.5147	2,2
Irf9	Slfn2	-0.034605	-0.090129	rgb(197,205,220)	1.4799	2,2
Mlxipl	Sytl3	-0.0346	-0.085837	rgb(198,206,220)	1.4799	2,2
Ikzf5	Prkcd	-0.034595	-0.05794	rgb(204,209,219)	1.4799	2,2
Arid5a	Chac1	0.034591	0.13734	rgb(219,191,191)	1.5147	2,2
Zfp281	Klf10	-0.034583	-0.098712	rgb(196,204,221)	1.4799	2,2
Fosb	Srpk1	0.034573	0.064378	rgb(218,205,205)	1.5147	2,2
Zkscan1	Hook2	0.034571	0.11159	rgb(218,196,196)	1.5147	2,2
Gfi1	Rorc	0.034562	0.060086	rgb(218,206,206)	1.5146	2,2
Gtf2ird1	Ahr	-0.034554	-0.055794	rgb(205,210,219)	1.4799	2,2
Rel	Alcam	0.034536	0.062232	rgb(218,205,205)	1.5146	2,2
Hoxd4	Oasl2	0.034534	0.055794	rgb(218,206,206)	1.5146	None
Maf	Batf	0.034532	0.10515	rgb(218,197,197)	1.5146	2,2
Zfp281	Gltscr2	-0.034524	-0.04721	rgb(207,211,219)	1.4799	2,2
Sp7_Sp8...	Hist1h1c	0.034517	0.083691	rgb(218,201,201)	1.5146	2,2
Zbtb7b	Fth1	0.03451	0.075107	rgb(218,203,203)	1.5146	2,2
Npas4	Acsl5	-0.034499	-0.053648	rgb(205,210,219)	1.4799	2,2
Esr1	Rabgap1l	0.03449	0.083691	rgb(218,201,201)	1.5146	2,2
Myb	Adam19	0.034463	0.049356	rgb(218,208,208)	1.5146	2,2
Snai2	Gsn	0.034462	0.072961	rgb(218,203,203)	1.5146	2,2
Egr3	Prpsap2	0.034461	0.075107	rgb(218,203,203)	1.5146	2,2
Irf1	Notch1	0.034459	0.085837	rgb(218,201,201)	1.5146	None
Mycn	Snx19	0.034454	0.060086	rgb(218,206,206)	1.5146	2,2
Sp3	Rassf1	0.034438	0.12446	rgb(218,193,193)	1.5146	2,2
Zfp148	Surf4	0.03442	0.092275	rgb(218,199,200)	1.5146	2,2
Nfatc1	Riok3	0.034412	0.062232	rgb(218,205,205)	1.5146	2,2
Rxrb	Cmas	0.034409	0.072961	rgb(218,203,203)	1.5146	2,2
Sp4	Trpv2	0.034404	0.103	rgb(218,197,198)	1.5146	2,2
Foxo1	Ctss	0.034387	0.072961	rgb(218,203,203)	1.5146	2,2
Egr4	Nfkb2	-0.034385	-0.075107	rgb(201,207,220)	1.48	2,2
Pou2f2	Afp	-0.034364	-0.11588	rgb(192,202,221)	1.48	2,2
Scrt1	Pigc	0.034354	0.079399	rgb(218,202,202)	1.5145	2,2
Zfp523	Sav1	-0.034346	-0.11588	rgb(192,202,221)	1.48	2,2
Pou2f2	Nefh	-0.034343	-0.042918	rgb(208,211,219)	1.48	2,2
Ebf1	Rassf1	-0.034341	-0.11159	rgb(193,202,221)	1.48	2,2
Arid3a	Fth1	-0.034331	-0.079399	rgb(200,207,220)	1.48	2,2
Irf5	Ifit1	0.034316	0.087983	rgb(218,200,200)	1.5145	2,2
E4f1	Akr1c12	0.034304	0.098712	rgb(218,198,198)	1.5145	2,2
Ascl2	Tnfrsf21	0.034269	0.053648	rgb(218,207,207)	1.5145	2,2
Fosl2	Trps1	0.034267	0.083691	rgb(218,201,201)	1.5145	2,2
Mxi1	Ccdc92	-0.034252	-0.096567	rgb(196,204,221)	1.4801	2,2
Zfp105	Gata3	-0.034229	-0.053648	rgb(205,210,219)	1.4801	2,2
Zeb1	Rhebl1	0.034228	0.098712	rgb(218,198,198)	1.5145	2,2
Rbpj	Ly6a	0.034223	0.103	rgb(218,197,198)	1.5145	2,2
Nfat5	Rgs1	0.034214	0.081545	rgb(218,201,202)	1.5145	2,2
Tead1	Ank1	-0.034214	-0.11159	rgb(193,202,221)	1.4801	2,2
Bcl6b	Ascc1	-0.034211	-0.064378	rgb(203,209,219)	1.4801	2,2
Crem	Dclre1a	-0.034204	-0.072961	rgb(201,207,220)	1.4801	2,2
Nfkb2	Rpgrip1	0.034201	0.092275	rgb(218,199,200)	1.5145	2,2
Klf5	Rhoq	-0.034198	-0.053648	rgb(205,210,219)	1.4801	2,2
Foxf2	Acsl6	0.034178	0.049356	rgb(218,208,208)	1.5145	2,2
Hmg20b	Il15ra	0.034173	0.090129	rgb(218,200,200)	1.5145	2,2
Dbp	Pafah1b3	-0.034125	-0.064378	rgb(203,209,219)	1.4801	2,2
Jdp2	Id1	-0.034119	-0.066524	rgb(203,208,220)	1.4801	2,2
Foxp3	Tbxa2r	0.034116	0.051502	rgb(218,207,207)	1.5144	2,2
Bhlhe40	Inpp5a	0.034103	0.10086	rgb(218,198,198)	1.5144	2,2
Mypop	Mgat4b	-0.034103	-0.10944	rgb(193,203,221)	1.4801	2,2
Zfp182	Exoc6	0.03407	0.075107	rgb(218,203,203)	1.5144	2,2
E4f1	Krtcap2	-0.034068	-0.055794	rgb(205,210,219)	1.4801	2,2
Gabpa	Hspa4l	-0.034065	-0.085837	rgb(198,206,220)	1.4801	2,2
Insm1	Ascc1	-0.034063	-0.060086	rgb(204,209,219)	1.4801	2,2
Arid3a	Prkca	0.034055	0.083691	rgb(218,201,201)	1.5144	2,2
Nr3c1	Mical1	0.03405	0.055794	rgb(218,206,206)	1.5144	2,2
Stat2	Arhgdig	-0.034044	-0.064378	rgb(203,209,219)	1.4802	2,2
Foxp3	Ifit3	0.034021	0.064378	rgb(218,205,205)	1.5144	2,2
Nkx1-2	Vim	-0.034016	-0.05794	rgb(204,209,219)	1.4802	2,2
Irf5	Map3k5	0.034005	0.077253	rgb(218,202,202)	1.5144	2,2
Six4	Ccl4	0.034003	0.053648	rgb(218,207,207)	1.5144	2,2
Nfkb1	Slc39a1	0.033999	0.11373	rgb(218,195,196)	1.5144	2,2
Fli1	Slc6a6	-0.033977	-0.11803	rgb(191,201,221)	1.4802	2,2
Runx2	Dnmt3a	0.033949	0.06867	rgb(218,204,204)	1.5143	2,2
Zfp202	Trip10	0.033946	0.077253	rgb(218,202,202)	1.5143	2,2
Klf4	Adam10	0.03394	0.10086	rgb(218,198,198)	1.5143	2,2
Fos	Ece1	-0.033924	-0.12017	rgb(191,201,222)	1.4802	2,2
Myb	Piga	0.033923	0.066524	rgb(218,204,204)	1.5143	2,2
Bcl6	Ethe1	0.033918	0.060086	rgb(218,206,206)	1.5143	2,2
Zbtb7b	Decr1	-0.033905	-0.062232	rgb(203,209,219)	1.4802	2,2
Rfx1	Fth1	0.033902	0.087983	rgb(218,200,200)	1.5143	2,2
Six5	Irf7	-0.033893	-0.053648	rgb(205,210,219)	1.4802	2,2
Hey1	Mxi1	0.033891	0.05794	rgb(218,206,206)	1.5143	2,2
Ppara	Slc2a1	0.033887	0.064378	rgb(218,205,205)	1.5143	2,2
Hsf1	Frmd4b	-0.033886	-0.077253	rgb(200,207,220)	1.4802	2,2
Rfx7	Spn	-0.033881	-0.1073	rgb(194,203,221)	1.4802	2,2
Irf4	Anxa4	-0.033873	-0.05794	rgb(204,209,219)	1.4802	2,2
Foxo1	Mbtd1	0.033867	0.103	rgb(218,197,198)	1.5143	2,2
Zbtb33	Me2	0.033852	0.06867	rgb(218,204,204)	1.5143	2,2
Cebpb	Inpp5a	0.033848	0.070815	rgb(218,203,204)	1.5143	2,2
Srebf1	Ahr	0.033844	0.077253	rgb(218,202,202)	1.5143	2,2
Fli1	Abhd4	-0.033841	-0.079399	rgb(200,207,220)	1.4803	2,2
Lef1	Chm	-0.033836	-0.032189	rgb(210,213,218)	1.4803	2,2
Hmx3	Ctsw	-0.033829	-0.072961	rgb(201,207,220)	1.4803	2,2
Tbx21	Spn	0.033823	0.13734	rgb(219,191,191)	1.5143	2,2
Zfp148	Rbms2	0.033813	0.1588	rgb(219,187,187)	1.5143	2,2
Nr4a3	Fcgr2b	-0.033806	-0.11803	rgb(191,201,221)	1.4803	2,2
Irf9	Ecm1	0.033796	0.096567	rgb(218,199,199)	1.5143	2,2
Zbtb33	Rraga	-0.03379	-0.13948	rgb(187,199,222)	1.4803	2,2
Pou2f2	BC021614	0.033789	0.085837	rgb(218,201,201)	1.5143	2,2
Snai3	Ldlrap1	-0.033782	-0.06867	rgb(202,208,220)	1.4803	2,2
Stat2	Glipr1	0.033754	0.064378	rgb(218,205,205)	1.5142	2,2
Irf1	Egr2	0.033732	0.06867	rgb(218,204,204)	1.5142	2,2
Zfp219	Me2	-0.033725	-0.062232	rgb(203,209,219)	1.4803	2,2
Klf10_Klf11	Gtse1	-0.033721	-0.075107	rgb(201,207,220)	1.4803	2,2
Ski	Stx1a	0.033719	0.062232	rgb(218,205,205)	1.5142	2,2
E4f1	Marveld1	-0.033718	-0.066524	rgb(203,208,220)	1.4803	2,2
Irf1	Riok3	0.033711	0.092275	rgb(218,199,200)	1.5142	2,2
Rfx1	Rasgrp1	-0.033706	-0.087983	rgb(198,205,220)	1.4803	2,2
Jund	Ptpn11	-0.033701	-0.064378	rgb(203,209,219)	1.4803	2,2
Klf2	Gpr146	0.033699	0.072961	rgb(218,203,203)	1.5142	None
Hey1	Nfil3	0.033699	0.060086	rgb(218,206,206)	1.5142	2,2
Smad3	Endod1	0.033697	0.094421	rgb(218,199,199)	1.5142	2,2
Klf13	Creb3l2	0.033679	0.096567	rgb(218,199,199)	1.5142	2,2
Sox5	Tnfsf11	0.033638	0.040773	rgb(217,209,209)	1.5142	2,2
Zbtb7b	Pdcd1	-0.033637	-0.045064	rgb(207,211,219)	1.4804	2,2
Rara	Slc23a2	0.033622	0.16309	rgb(219,186,186)	1.5142	2,2
Hsf1	Slc7a3	0.033622	0.12876	rgb(218,192,193)	1.5142	2,2
Rara	Twsg1	0.033612	0.13519	rgb(218,191,191)	1.5142	2,2
Zbtb7b	Flna	0.033605	0.036481	rgb(217,210,210)	1.5142	2,2
Patz1	Cdc42ep3	-0.033593	-0.060086	rgb(204,209,219)	1.4804	2,2
Jund	Vapb	-0.033583	-0.17167	rgb(180,194,224)	1.4804	2,2
Bcl6	Ptpn1	0.033578	0.070815	rgb(218,203,204)	1.5142	2,2
