TF	Target	combined_confidence
Jun	Vav1	0.48658445129572536
Klf3	Nsmaf	0.48658066373256775
Zbtb17	Dazap2	0.48657687616941014
Ahctf1	Myo6	0.48657308860625254
Rest	Mxi1	0.48657308860625254
Nhlh1	Lgals7	0.48656930104309487
Plagl2	Sla2	0.48656551347993726
Atf5	Lbp	0.48656172591677965
Klf6	Tnk2	0.48656172591677965
Zhx1	Rdh10	0.48655415079046443
Cebpb	Rab21	0.4865503632273068
Srf	Cd7	0.4865503632273068
Plagl1	Riok3	0.4865465756641492
Trps1	Gpr65	0.4865465756641492
Cdc5l	Gbp2	0.4865427881009916
Runx2	Pts	0.48653900053783394
Zeb1	Srxn1	0.48653900053783394
Zfp644	Galk1	0.48653521297467633
Atf6	Cxcr6	0.4865314254115187
Rreb1	Isg20	0.4865314254115187
Ski	Tnfrsf18	0.4865276378483611
Creb1	Cst3	0.4865200627220459
Erf	Gnb5	0.4865162751588883
Stat3	Cd83	0.4865162751588883
Stat1	Gpr146	0.4865124875957307
Hbp1	Trib1	0.4865049124694154
Drap1	Pbx2	0.4865011249062578
Cux1	Batf	0.4864973373431002
Phf20	Aste1	0.4864973373431002
Aebp2	Mapkbp1	0.4864935497799426
Ncoa1	Hspg2	0.48648976221678497
Myc	Lad1	0.48648597465362736
Tulp3	Erc1	0.48648597465362736
Tcf4	Il9	0.48648218709046975
Zfp688	Lactb	0.48647839952731214
Batf	Ndrg2	0.4864746119641545
Pbx2	Slfn2	0.4864746119641545
Tbx21	Klf3	0.48647082440099687
Foxn2	Ifit2	0.48646703683783926
Cc2d1a	Cep68	0.48646324927468165
Ddit3	Opn3	0.48646324927468165
Nfe2l2	Cyr61	0.48645567414836643
Egr3	Kif3a	0.48644431145889355
Hif1a	Mvp	0.48644431145889355
Zfp202	Ubtd1	0.48644052389573594
Atf2	Tspan13	0.48643673633257833
Nr4a2	Klf4	0.48643673633257833
Phf20	Fyco1	0.4864329487694207
Klf2	Mapk7	0.4864291612062631
Srebf1	Sh3bp1	0.4864291612062631
Zfp329	Pccb	0.4864253736431055
Zfp386	Tspyl4	0.4864253736431055
Cebpb	Cdk5	0.4864215860799479
Irf9	Fndc3a	0.4864215860799479
Egr3	Abcg2	0.4864177985167903
Aebp2	Tubb6	0.4864140109536326
Zfp260	Tm9sf4	0.4864140109536326
Ankzf1	Pstpip1	0.486410223390475
Drap1	Minpp1	0.486410223390475
Fli1	Cyr61	0.4864064358273174
Stat3	Il2ra	0.4864026482641598
Cic	Cyr61	0.4863988607010022
Srebf2	Stra6	0.4863988607010022
Pou6f1	Sec14l1	0.4863950731378446
Litaf	Cmtm7	0.48639128557468697
Tcf12	Chst12	0.48639128557468697
Gm6710	Gnptab	0.48638749801152936
Drap1	Atp11a	0.48638371044837175
Phf20	Eps8l1	0.48638371044837175
Klf2	Fbxo18	0.4863799228852141
Satb1	Ecm1	0.4863761353220565
Nr3c1	Nucks1	0.48637234775889887
Terf1	Slfn2	0.48636477263258365
Ankzf1	Rgs11	0.48636098506942604
Clock	Sdc3	0.48635719750626843
Ahctf1	Dhrs4	0.4863534099431108
Zfp386	Mecr	0.4863534099431108
Rara	Cnn2	0.48634962237995316
Irf9	Frmd4b	0.48634583481679555
Kdm2b	Zadh2	0.48634204725363794
Creb3l2	Mapk7	0.48633825969048033
Scml4	Dpp4	0.48633825969048033
Cc2d1a	Snx19	0.4863306845641651
Hes6	Clybl	0.4863306845641651
Zkscan1	Igfbp4	0.4863231094378499
Stat5b	Acad8	0.48631932187469223
Hes6	Gimap7	0.486311746748377
Ncoa3	Afp	0.4863079591852194
Kdm2b	Pex19	0.4863041716220618
Hmgb1	Rxra	0.4863003840589042
Zeb2	Gnpda1	0.4863003840589042
Mef2d	Tspan5	0.4862965964957466
Aebp2	Klf3	0.48629280893258897
Fosl2	Smox	0.48629280893258897
Cux1	Ccdc50	0.48628902136943136
Atf6	Pgm1	0.4862852338062737
Mafg	Hemk1	0.4862852338062737
Fosl1	Dusp22	0.4862776586799585
Rbpj	Notch1	0.48627387111680087
Zbtb32	Myo6	0.48627387111680087
Bbx	Rabgap1l	0.48626250842732804
Irf9	Dctn4	0.48625872086417044
Zfp277	Ndrg1	0.48625872086417044
Atf2	Pigc	0.48625493330101277
Atf6	Piwil2	0.48625493330101277
Fosb	Nfat5	0.48624735817469755
Satb1	Frmd4b	0.48624735817469755
Nfil3	Ada	0.48624357061153994
Pou2af1	Lime1	0.48624357061153994
Rorc	Ripk3	0.48623978304838233
Scml4	Ifnar1	0.48623978304838233
Gpbp1	Rps6	0.4862359954852247
Zkscan1	Acp5	0.4862322079220671
Nfic	St7l	0.4862284203589095
Zkscan1	Ddr1	0.48622463279575184
Atf6	Dnajc12	0.486213270106279
Cic	Ccl20	0.4862094825431214
Egr3	Gnb5	0.4862094825431214
Egr3	Igf2bp3	0.4862056949799638
Gtf2ird1	Gja1	0.4862056949799638
Cenpb	Adam10	0.4862019074168062
Nr4a2	Lrrc59	0.4862019074168062
Trps1	Ankrd13c	0.48619433229049097
Zfp598	Rpl14	0.48619433229049097
Klf10	Kctd14	0.4861905447273333
Atf6	Dyx1c1	0.4861867571641757
Zfp202	Cd83	0.4861867571641757
Creb1	Atp1a1	0.4861829696010181
Zfp703	Prkcd	0.4861829696010181
Skil	Lrmp	0.4861791820378605
Tcf4	Pigc	0.48617539447470287
Cggbp1	Pgam1	0.48617160691154526
Gata3	Cxcr6	0.48616781934838765
Maff	Tspan2	0.48616781934838765
Bhlhe40	Cln5	0.48616403178523004
Zfp688	Akr1c12	0.4861602442220724
Ahctf1	Naca	0.48615266909575716
Sp4	Cnnm3	0.48614888153259955
Stat1	Rab8b	0.48614888153259955
Drap1	Trib3	0.48614509396944194
Satb1	Maoa	0.48614130640628433
Zfp35	Nudt4	0.48614130640628433
Nr4a3	Rps6ka2	0.4861375188431267
Plagl1	Clic1	0.4861375188431267
Zfp574	Acad8	0.4861337312799691
Elk3	Commd9	0.48612994371681145
Klf9	Pgm2	0.48612994371681145
Zfp275	Ece1	0.48612615615365384
Srebf2	Asnsd1	0.48612236859049623
Snapc2	Tnfrsf21	0.4861185810273386
Nfkb1	Exoc4	0.486114793464181
Arid2	Twsg1	0.4861110059010234
Mxi1	Zbed4	0.4861072183378658
Skil	Tspan3	0.4861072183378658
Irf9	Icam1	0.4861034307747082
Zbtb7a	Ndrg1	0.4861034307747082
Klf10	Dbt	0.4860996432115505
Gata3	Rassf1	0.4860958556483929
Zfx	Nme4	0.4860882805220777
Dzip1	Arl4c	0.4860844929589201
Stat3	Ripk2	0.4860807053957625
Plagl1	Tacc2	0.48607691783260487
Klf10	Fut8	0.48607313026944726
Nhlh1	Ccdc92	0.48606934270628965
Bcl11b	Cnn2	0.486065555143132
Cic	Lta	0.4860617675799744
Cggbp1	Slc6a6	0.48605419245365916
Eea1	Cndp2	0.48605419245365916
Atf5	Stra6	0.48604661732734394
Klf10	Nts	0.4860390422010287
Bbx	Ascc1	0.48603525463787106
Hif3a	Myb	0.48603146707471345
Foxn2	Casp3	0.48602767951155584
Klf2	Retsat	0.48602767951155584
Runx2	Slc2a3	0.48602389194839823
Satb1	Sdcbp2	0.48602389194839823
Foxn2	Cyp1b1	0.4860201043852406
Nfe2l2	Ccr7	0.4860201043852406
Klf7	Nupr1	0.486016316822083
Atf3	Aqp3	0.4860125292589254
Arid3b	Per2	0.4860087416957678
Cux1	Notch2	0.48600495413261013
Tbx21	Qser1	0.48600495413261013
Hif3a	Glcci1	0.4860011665694525
Zfp160	Zfp445	0.4860011665694525
Tcf3	Tpd52	0.4859973790062949
Mnt	Auh	0.4859935914431373
Trps1	Sra1	0.4859898038799797
Zfp568	Pou2f2	0.4859860163168221
Mxd4	Fosl2	0.4859822287536645
Zbtb7b	Rgs19	0.4859822287536645
Hes6	Rgs19	0.48597844119050687
Mnt	Ccng2	0.48597465362734926
Relb	Srxn1	0.48597465362734926
Foxo3	Mta3	0.4859708660641916
Zbtb44	Rbm15	0.4859708660641916
Klf10	Plekho1	0.485967078501034
Clock	H1f0	0.4859632909378764
Cebpb	Trib3	0.48595950337471877
Zfp426	Usp22	0.48595950337471877
Zfp869	Kctd17	0.48595571581156116
Gabpa	Tax1bp3	0.48595192824840355
Zfp654	Cd1d1	0.48595192824840355
Zbtb1	St7l	0.48594814068524594
Zfp869	Exo1	0.48594814068524594
Zfp472	St7l	0.48594435312208833
Fosl1	Pltp	0.48594056555893067
Hmgb3	Tpm1	0.48593677799577306
Topors	Mical1	0.48593677799577306
Aebp2	Slamf6	0.48593299043261545
Nr4a1	Tnfrsf1a	0.48592541530630023
Dzip1	Ifngr2	0.4859216277431426
Arid3a	Ankrd13c	0.485917840179985
Snapc2	Sra1	0.485917840179985
Pou6f1	Ebag9	0.4859140526168274
Rela	Myd88	0.4859140526168274
Myb	Gfi1	0.48591026505366974
Zfp87	Lrrc59	0.48591026505366974
Rorc	Slc39a14	0.48590647749051213
Plagl1	Cyfip2	0.4859026899273545
Relb	Rps6	0.4858989023641969
Usf2	Gtse1	0.4858989023641969
Nr1h2	Taf7	0.4858951148010393
Skil	Egr2	0.4858951148010393
Mga	Anxa2	0.4858913272378817
Mxd4	Nsg2	0.4858875396747241
Zmiz2	Pde2a	0.4858875396747241
Mbd6	Nt5e	0.4858837521115665
Zfp703	Slc7a3	0.48587996454840887
Eea1	Rasgrp2	0.4858761769852512
Tef	Asns	0.4858761769852512
Klf10	Sh3gl3	0.4858723894220936
Ncoa1	Slc25a30	0.4858723894220936
Zfp275	H1f0	0.485868601858936
Zfp703	Epsti1	0.485868601858936
Ikzf4	Cd5l	0.4858648142957784
Zfp688	Abhd6	0.4858648142957784
Zzz3	Lgals1	0.48586102673262077
Trps1	Rasgrp1	0.48585723916946316
Ncoa3	Pts	0.48585345160630555
Klf2	Itpr1	0.4858458764799903
Irf8	Gdi1	0.48584208891683267
Lef1	Fcgr2b	0.48584208891683267
Klf6	Mical1	0.48583830135367506
Zfp688	Zfp426	0.48583451379051745
Mtf2	Eef1a1	0.48583072622735984
Zhx1	Ndst1	0.48583072622735984
Klf10	Ada	0.48582693866420223
Rorc	Myo10	0.48582693866420223
Mafg	Ms4a4b	0.4858231511010446
Zfp280c	Aste1	0.4858231511010446
Zfp160	Ucp2	0.48581557597472935
Zfp426	Igfbp7	0.48580800084841413
Bbx	Sptlc1	0.4858042132852565
Runx1	Cdk5	0.4858042132852565
Klf10	Mllt6	0.4857966381589413
Mxd4	Sesn1	0.4857966381589413
Bhlhe40	Dcxr	0.4857928505957837
Nr4a3	Reps1	0.4857890630326261
Zfp568	Tcf25	0.4857890630326261
Relb	Galm	0.4857852754694685
Atf6b	Ptprs	0.4857814879063108
Dzip1	Rgs1	0.4857814879063108
Zfp688	Tmem43	0.4857777003431532
Zmiz2	Plk2	0.4857777003431532
Zfp426	Sema4d	0.4857739127799956
Hif1a	Rdh11	0.485770125216838
Rreb1	Trip10	0.485770125216838
Zfp202	Nupr1	0.4857663376536804
Zfp568	Rad52	0.4857663376536804
Ski	Ncoa1	0.48575876252736516
Bcl11b	Trat1	0.48575497496420755
Zfp35	Plxnc1	0.48575497496420755
Drap1	Lbh	0.4857511874010499
Stat5b	Rgs1	0.4857511874010499
Mga	Rhoq	0.4857473998378923
Zbtb7b	Zfp426	0.4857473998378923
Cebpb	Fap	0.48574361227473467
Cxxc1	Plekha1	0.48574361227473467
Rorc	Phldb1	0.48573982471157706
E4f1	Trib1	0.48573603714841945
Zfp688	Psrc1	0.48572846202210423
Hmga1	Ptp4a3	0.4857246744589466
Zfp703	Rab20	0.4857246744589466
Cic	Gnpda1	0.48572088689578896
Foxp1	Il17a	0.48571709933263135
Hmgb1	Parp6	0.48571331176947374
Zbtb45	Ifit1	0.4857019490800009
Atf5	Marcksl1	0.4856943739536857
Nr1d2	Cd274	0.4856905863905281
Trps1	Trim24	0.4856905863905281
Kdm2b	Ivd	0.4856867988273704
Klf10	Surf4	0.4856830112642128
Zhx1	Acin1	0.4856792237010552
Zfp90	Rhebl1	0.4856754361378976
Bcl11b	Ivd	0.48567164857474
Egr3	Auh	0.48567164857474
Irf1	Dhrs1	0.4856678610115824
Egr3	Sfmbt1	0.4856564983221095
Zfp574	Antxr2	0.4856489231957943
Stat1	Gbp4	0.48564513563263667
Hmgb3	Mapk6	0.48564134806947906
Klf9	Arhgdig	0.48563756050632145
Stat5b	Tnnt2	0.48563756050632145
Rest	Sytl3	0.48563377294316384
Klf10	Usp22	0.48562998538000623
Nfil3	Nck2	0.48562998538000623
Zfp35	Usp22	0.48562619781684857
Zfp426	Ankrd13c	0.48562619781684857
Clock	Ahnak	0.48562241025369096
Hes6	Mllt3	0.48561483512737574
Mga	Rnh1	0.48561483512737574
Tulp3	Cstf2t	0.48561104756421813
Cebpz	Qars	0.4856072600010605
Mnt	Pkp3	0.4856072600010605
Cebpz	Tox	0.4856034724379029
Egr1	Tnni1	0.4855996848747453
Irf1	Exoc4	0.4855996848747453
Tcf4	Nsmaf	0.48559589731158764
Nr4a2	Mllt3	0.48559210974843003
Rora	Tnnt2	0.48559210974843003
Foxn2	Il9	0.4855883221852724
Terf1	Klrd1	0.4855883221852724
Fli1	Dclre1a	0.4855845346221148
Hmga1	Ptprc	0.4855845346221148
Cic	Il24	0.4855769594957996
Atf5	Cd83	0.485573171932642
Myb	App	0.485573171932642
Zfp90	Plxnd1	0.4855693843694844
Stat2	Sfmbt2	0.48556559680632677
Arid5a	Gtse1	0.4855618092431691
Mxd4	Mfge8	0.4855618092431691
Irf2	Nfil3	0.4855580216800115
Erf	Armcx2	0.4855504465536963
Pbx2	Chmp4b	0.4855504465536963
Bcl11b	Ccr7	0.48554665899053867
Hif3a	Tns1	0.48554287142738106
Zbtb22	Pcmt1	0.48553908386422345
Zbtb44	Sorl1	0.48553529630106584
Bhlhe40	Sorl1	0.48552772117475057
Irf9	Dgat1	0.48552772117475057
Fosb	Lpin2	0.48552393361159296
Lef1	Igtp	0.48552014604843535
Phf20	Plk2	0.48551635848527774
Mga	Marveld1	0.48551257092212013
Sox4	Tbx21	0.4855087833589625
Creb3l2	Ncdn	0.4855049957958049
Stat5b	Itgb5	0.4855049957958049
Gabpa	Kcna3	0.48550120823264725
Nfkb2	Notch2	0.48549742066948964
Stat3	Ppm1d	0.48549363310633203
Ddit3	Sema7a	0.4854898455431744
Egr3	S100a6	0.4854898455431744
Klf10	Lad1	0.4854860579800168
Dzip1	Pts	0.4854822704168592
Hbp1	B3gnt2	0.4854822704168592
Arid3a	Pde2a	0.4854784828537016
Gata3	Lgals3bp	0.485474695290544
Arid3a	Galnt3	0.4854709077273864
Clock	Rgs19	0.4854671201642287
Snapc2	Acad8	0.4854633326010711
Tsc22d1	Ccl20	0.4854633326010711
Myc	Rpp14	0.4854595450379135
Zbtb17	Exoc6	0.4854595450379135
Gm6710	Higd1a	0.4854557574747559
Irf4	Tulp3	0.4854519699115983
Rxra	Hspg2	0.4854519699115983
Ikzf4	Arl4c	0.48544818234844067
Arid3b	Maff	0.48544060722212545
Maff	Ptger4	0.4854368196589678
Rreb1	Prkcd	0.4854368196589678
Nfkb2	Thap4	0.4854330320958102
Zfp202	Ddr1	0.48542924453265257
Batf	Pstpip1	0.48542166940633735
Phf1	Stx1a	0.48541409428002213
Rara	Rap1gds1	0.48541409428002213
Hif3a	Ltb	0.4854103067168645
Zeb1	Hist1h1c	0.4854103067168645
Ankzf1	Arid3a	0.48540651915370686
Bbx	Cstf2t	0.48540651915370686
Cenpb	Rap2b	0.48540273159054925
Hmgb1	Cyp1b1	0.48540273159054925
Nr3c1	Ripk3	0.48539894402739164
Ets2	Cebpg	0.4853913689010764
Rel	Gbp2	0.4853875813379188
Smad4	Tnf	0.4853875813379188
Nr1d2	Fyn	0.4853800062116036
Relb	Ndrg1	0.485376218648446
Batf	Bmp2k	0.4853724310852883
Myc	Fli1	0.4853686435221307
Terf1	Pkp3	0.4853686435221307
Scml4	Rrad	0.4853610683958155
Cebpg	Crtam	0.4853572808326579
Klf10	Tnni1	0.4853572808326579
Creb1	Plaur	0.4853534932695003
Ncoa3	Spsb1	0.4853534932695003
Rest	Cdk5r1	0.48534970570634267
Mxd4	Spata6	0.48534591814318506
Klf10	Txk	0.4853421305800274
Rorc	Rhbdf1	0.4853421305800274
Relb	Nts	0.4853383430168698
Egr3	Slfn2	0.4853345554537122
Foxp1	Ptprj	0.48533076789055457
Nfic	Pdlim4	0.48533076789055457
Ets2	Rgs1	0.48532698032739696
Aebp2	Plaur	0.48531940520108174
Ncoa1	Trps1	0.48531940520108174
Rxrb	Irf4	0.48531561763792413
Atf6	Hspg2	0.48530804251160886
Mtf2	Rpl14	0.48530046738529364
Plagl2	Tnnt2	0.48530046738529364
Hsf1	Pgam1	0.48529667982213603
Kdm2b	Rbm15	0.4852928922589784
Tsc22d1	Srxn1	0.4852928922589784
Hbp1	Trib3	0.4852891046958208
Runx1	Exoc4	0.4852891046958208
Rela	Dpp4	0.4852853171326632
Cux1	Casp3	0.4852815295695056
Phf20	Pdzk1ip1	0.4852815295695056
Tsc22d1	Pde6d	0.48527774200634793
Zfp91	Psph	0.48527774200634793
Rorc	Ripk2	0.4852739544431903
Zbtb1	Traf6	0.4852739544431903
Myc	Prf1	0.4852701668800327
Zfx	Arhgdig	0.4852701668800327
Creb3l2	Nr4a1	0.4852663793168751
Relb	Trib3	0.4852625917537175
Rest	Max	0.4852588041905599
Zfp90	Maoa	0.4852588041905599
Creb3l2	Satb1	0.4852550166274023
Bcl11b	Nfe2l2	0.48525122906424467
Pou6f1	Wrnip1	0.48525122906424467
Mbd6	Fau	0.485247441501087
Hmgb1	Ucp2	0.4852436539379294
Tcf3	Exoc6	0.4852398663747718
Ddit3	Atp1a1	0.4852360788116142
Rbpj	Socs2	0.4852360788116142
Plagl1	Cd84	0.48523229124845657
Stat2	Tspan2	0.48523229124845657
Bbx	Cyp1b1	0.48522850368529896
Cxxc1	Acvr1b	0.48522850368529896
Mtf2	Hlcs	0.48522471612214135
Zbtb7a	Exoc4	0.48522092855898374
Nfil3	Tm9sf4	0.4852171409958261
Atf5	Stab1	0.48521335343266847
Nfatc1	Atf6	0.48521335343266847
Tulp3	Cndp2	0.48520956586951086
Zfp574	Rraga	0.48520956586951086
Tulp3	Nt5e	0.48520577830635325
Zfp68	Egln1	0.48520577830635325
Runx1	Creb1	0.48520199074319564
Gtf2ird1	Spsb1	0.48519820318003803
Adnp	Vamp2	0.4851868404905652
Klf9	Exoc4	0.4851868404905652
Klf13	Pcmt1	0.48518305292740754
Srf	Maff	0.48518305292740754
Irf7	Mbtd1	0.48517926536424993
Zfp426	Rab8b	0.48517926536424993
Mafg	Snx9	0.4851754778010923
Rreb1	Irf7	0.4851754778010923
Rorc	Ccl1	0.4851716902379347
Adnp	Nrip1	0.4851679026747771
Cdc5l	Ptger4	0.4851679026747771
Fli1	Tlcd1	0.4851641151116195
Atf2	Fut8	0.4851603275484619
Stat3	Ly6a	0.4851603275484619
Cic	Cyp1b1	0.4851565399853043
Srebf1	Akap12	0.4851565399853043
Dmtf1	Nfyb	0.485148964858989
Zfp386	Ascc1	0.485148964858989
Cxxc1	Cln5	0.4851413897326738
Klf6	Gnpda1	0.4851413897326738
Zfp598	Dusp12	0.48513002704320096
Arid2	Stk39	0.48512623948004335
Plagl2	Cep68	0.4851224519168857
Pou6f1	Dcxr	0.4851224519168857
Cdc5l	Itgb3bp	0.48511487679057047
Creb3l2	Wdr81	0.48511487679057047
Tulp3	Rhoq	0.48511108922741286
Cenpb	Tyw1	0.48510730166425525
Ddit3	Bbc3	0.48510730166425525
Mga	Akr1c12	0.48510351410109764
Sox4	Pde8a	0.48510351410109764
Zfp52	Stra6	0.48509972653794003
Irf2	Nr4a1	0.4850959389747824
Zmiz2	Rps6ka3	0.4850959389747824
Nfat5	Adipor2	0.48509215141162476
Zfp329	Slc25a30	0.48508836384846715
Arid3b	Fbxw2	0.48508457628530954
Bcl11b	Klf3	0.48508457628530954
Zbtb17	Cd83	0.48508078872215193
Zfpm1	BC029722	0.48508078872215193
Ets2	Ddit3	0.4850732135958367
Zfp52	Cd4	0.4850732135958367
Hsf1	Mfge8	0.4850694260326791
Elk3	Nucks1	0.4850656384695215
Irf2	Samsn1	0.4850656384695215
Cux1	Slco3a1	0.4850618509063639
Sp100	Myd88	0.4850618509063639
Egr2	Gimap7	0.4850580633432062
Foxp1	Rhebl1	0.4850580633432062
Scml4	Adrb2	0.4850542757800486
Tcf4	Rab20	0.485050488216891
Zfp598	Rps6	0.485050488216891
Zbtb17	Hexb	0.4850429130905758
Litaf	Map4k4	0.4850391255274182
Irf2	Rab20	0.48503533796426057
Stat1	Ripk1	0.48503533796426057
Etv6	Icam2	0.48503155040110296
Zfp277	Pigc	0.48503155040110296
Atf2	Rab21	0.4850277628379453
Nr1d2	Samsn1	0.4850277628379453
Ikzf4	Tsc22d3	0.4850201877116301
Rorc	Wdfy2	0.4850201877116301
Cux1	Map3k14	0.48501640014847247
Gfi1	Got1	0.48500882502215725
Zfp52	Adarb1	0.48500503745899964
Cic	Plekhf2	0.48500124989584203
Gtf2ird1	Trib3	0.48499367476952676
Nfkb2	Srxn1	0.48499367476952676
Junb	Tyms	0.48498988720636915
Foxo1	Cmas	0.48498609964321154
Clock	Trpv2	0.48498231208005393
Foxo3	Abcg1	0.4849785245168963
Zfp426	Cd274	0.4849785245168963
Stat2	Lgals1	0.4849747369537387
Stat3	Tiparp	0.4849709493905811
Zbed4	Tns1	0.4849709493905811
Nr4a2	Tspan2	0.4849671618274235
Stat3	Il1r1	0.4849671618274235
Creb1	Egr3	0.48496337426426583
Zbtb32	Plekha1	0.4849595867011082
Ahctf1	Angptl4	0.4849557991379506
Zfp426	Flt3l	0.4849557991379506
Batf	Lgals1	0.484952011574793
Patz1	Exoc6	0.484952011574793
Rxrb	Dynll2	0.4849444364484778
Nr4a1	Padi2	0.4849406488853202
Ddit3	Ptpn2	0.48493686132216257
Tbx21	Hk2	0.48493686132216257
Cbx2	Nxn	0.4849330737590049
Nfkb2	Phldb1	0.4849330737590049
Klf7	Ankrd13c	0.4849254986326897
Ski	Il3	0.4849217110695321
Atf6b	Ostf1	0.48491792350637447
Klf6	Il3	0.48491792350637447
Zfp426	Ifih1	0.48491413594321686
Klf10	Ncoa1	0.48491034838005925
Eea1	Pou2f2	0.48490656081690164
Zfp445	Slc25a30	0.48490656081690164
Gabpa	Xrcc5	0.484902773253744
Smad4	Kifc3	0.48489898569058637
Rela	Sfmbt2	0.48489519812742876
Sp3	Rassf1	0.48489141056427115
Fli1	Itgb7	0.48488762300111354
Hbp1	Slco3a1	0.48488762300111354
Mef2d	Adora2a	0.48488383543795593
Terf1	Bbc3	0.48488383543795593
Nfkb2	Ptprs	0.4848800478747983
Zbtb17	Piga	0.4848724727484831
Egr2	Tsc22d3	0.48486868518532544
Bhlhe40	Rps6	0.48486489762216783
Rreb1	Gatm	0.48486489762216783
Nfkb2	Rorc	0.4848611100590102
Foxp1	Spry1	0.4848573224958526
Foxp1	Cltb	0.484853534932695
Zbtb17	Pgm1	0.484853534932695
Nfatc1	Zadh2	0.4848497473695374
Nhlh1	Slc9a3r1	0.4848497473695374
Batf	Sult2b1	0.4848459598063798
Nfkb1	Gfi1	0.4848459598063798
Foxn2	Fbxo4	0.4848421722432222
Hbp1	Hsd17b7	0.4848383846800645
Nr4a2	Acy1	0.4848383846800645
Nfkb1	Abca1	0.4848345971169069
Atf6	Pccb	0.4848270219905917
Klf3	Auh	0.4848232344274341
Zfp91	Pck2	0.4848232344274341
Nfat5	Tax1bp3	0.48481944686427647
Zfp426	Trib3	0.48481944686427647
Hif3a	Tfpi	0.48481187173796125
Zbtb22	Srxn1	0.48481187173796125
Arid3a	Tbxa2r	0.4848080841748036
Gata3	Xrcc5	0.4848080841748036
Stat1	Socs1	0.484804296611646
Zfpm1	Ralb	0.484804296611646
Plagl2	Vrk2	0.48479293392217315
Etv6	Ctnna1	0.48478914635901554
Zkscan1	Icam1	0.48478914635901554
Cebpz	Ncdn	0.48478535879585793
Pknox1	Kctd12	0.4847815712327003
Zbtb1	Ppme1	0.4847815712327003
Foxo1	Dusp1	0.4847777836695427
Irf9	Ripk1	0.48477020854322744
Zfp62	Pgs1	0.48477020854322744
Tbx21	Glcci1	0.48476642098006983
Zbtb1	Ptger4	0.48476642098006983
Sp3	Anxa2	0.4847626334169122
Zfp703	Cep68	0.4847626334169122
Hmgb1	Ccnd3	0.4847588458537546
Zfp617	Satb1	0.4847588458537546
Zfp426	Ppp1cc	0.484755058290597
Zfp91	Cyp1b1	0.484755058290597
Nfkb1	Phldb1	0.4847436956011241
Snapc2	Cep68	0.4847436956011241
Ankzf1	Pck2	0.4847399080379665
Irf9	Ripk3	0.4847361204748089
Plagl1	Litaf	0.4847361204748089
Cebpg	Nts	0.4847323329116513
Plagl2	Marveld1	0.4847285453484937
Runx1	Trib3	0.48471718265902086
Phf1	Myb	0.4847133950958632
Zfp644	Vamp2	0.4847133950958632
Klf9	Cst3	0.4847096075327056
Sox4	Ada	0.484705819969548
Zhx1	Sell	0.484705819969548
Bcl11b	Aqp3	0.48470203240639037
Kdm2b	Sptlc1	0.48470203240639037
Litaf	Ass1	0.48469824484323276
Batf	Ahnak	0.48469445728007515
Mga	Gem	0.48469445728007515
Clock	Ccdc92	0.48469066971691754
Thap7	Ell2	0.48469066971691754
Atf2	Ostf1	0.48468688215375993
Zfp280c	Tpd52	0.4846830945906023
Atf6b	Mxi1	0.48467930702744466
Rreb1	Mgat4b	0.48467930702744466
Foxn2	Plxnc1	0.48467173190112944
Zfp654	Fbxo11	0.48467173190112944
E2f1	Ddit3	0.4846603692116566
Sox4	Rasgrp1	0.4846603692116566
Irf7	Aacs	0.484656581648499
E4f1	Dcxr	0.4846527940853414
Irf2	Surf4	0.4846527940853414
Klf6	Slc6a6	0.48464900652218373
Cic	Wdfy2	0.4846452189590261
Hif3a	Tubgcp5	0.4846376438327109
Relb	Slc2a3	0.4846338562695533
Mafg	Alpk2	0.4846300687063957
Tbx21	Trps1	0.4846300687063957
Cc2d1a	Nucks1	0.4846262811432381
Ncoa3	Rps6ka3	0.48462249358008047
Scml4	Sytl2	0.4846187060169228
Pknox1	Mbtd1	0.4846149184537652
Foxp1	Piwil2	0.4846111308906076
Tef	Cxcr6	0.48460734332745
Egr2	Atp6v1d	0.48460355576429237
Mnt	Thoc3	0.48459976820113476
Creb1	App	0.48459219307481954
Runx1	Abcb9	0.48459219307481954
Zbtb20	Znrf1	0.4845884055116619
Zfp202	Anxa3	0.48458461794850427
Eea1	Ets1	0.48458083038534666
Zfp426	Acp5	0.48458083038534666
Atf3	Tapbp	0.48457704282218905
Drap1	Bpnt1	0.48457704282218905
Cc2d1a	Pbx2	0.48457325525903144
Stat2	Wdfy2	0.48457325525903144
Rel	Igtp	0.48456946769587383
Rreb1	Ift57	0.48456946769587383
Zfp688	Srxn1	0.4845656801327162
Zfp90	Ell2	0.4845656801327162
Creb1	Itgb3bp	0.4845618925695586
Zzz3	Smg5	0.4845618925695586
Hes6	Creb1	0.484558105006401
Stat5b	Socs1	0.484558105006401
Smad4	Myb	0.48455052988008573
Cdc5l	Trib3	0.4845467423169281
Hsf1	Pter	0.4845429547537705
Hif3a	Cd96	0.4845391671906129
Satb1	Tes	0.4845353796274553
Ash1l	Ank1	0.4845315920642977
Satb1	Cmtm7	0.4845315920642977
Cggbp1	Kctd17	0.4845278045011401
Hif3a	Nr4a1	0.4845240169379824
Satb1	Acad9	0.4845240169379824
Jun	Mafg	0.4845202293748248
Egr1	Commd9	0.4845164418116672
Irf9	Ifit3	0.4845164418116672
Irf1	Max	0.4845126542485096
Zfp703	Gfi1	0.4845126542485096
