TF	Target	combined_confidence
Batf	Dusp2	0.49133537014922
Nfatc1	Atf6	0.49133537014922
Cebpb	Hmgn1	0.4913316029188501
Phf1	Rad52	0.4913316029188501
Hmgb1	Stk4	0.4913240684581103
Zbtb7a	Sfmbt1	0.4913203012277404
Zfp654	Piga	0.4913127667670006
Mafg	Hemk1	0.49130146507589084
Tulp3	Rap2b	0.49130146507589084
Foxp1	Atf6	0.49129769784552096
Ncoa3	Ell2	0.49129393061515103
Ets2	Rps6ka2	0.49129016338478115
Mxd4	Trpv2	0.49129016338478115
Zfp87	Sap30	0.4912863961544112
Irf7	Snx10	0.4912788616936714
Rorc	Il10rb	0.49127509446330153
Pou2f2	Pde6d	0.4912713272329316
Hmgb1	Ndst1	0.4912675600025617
Zfp574	Pxn	0.4912600255418219
Foxn2	Tspan6	0.491256258311452
Snapc2	Il24	0.491256258311452
Klf3	Zscan21	0.4912524910810821
Rela	Spata6	0.4912487238507122
Stat3	Gdi1	0.4912449566203423
Hes6	Itgb7	0.4912411893899724
Tcf4	Cdk6	0.4912411893899724
Atf6b	Cnnm3	0.4912374221596025
Rreb1	Notch2	0.4912374221596025
Thap7	Maoa	0.4912336549292326
Arid2	Stk39	0.49122988769886267
Arid3a	Klf7	0.49122988769886267
Myc	B4galt1	0.4912261204684928
Zfp91	Tle4	0.491218586007753
Klf3	Il7r	0.49121481877738304
Dzip1	Adrb2	0.49121105154701317
Klf2	Slamf6	0.49120728431664323
Zfp688	Pde2a	0.4911997498559034
Srebf2	Cd74	0.49119598262553354
Foxp1	Tpm1	0.4911922153951636
Klf3	Lime1	0.4911922153951636
Zfp52	Irf4	0.49118844816479373
Terf1	Sytl3	0.4911809137040539
Ncoa3	Nucks1	0.491177146473684
Zbtb48	Smg5	0.4911733792433141
Zbtb44	Aldoa	0.4911696120129442
Cic	Arhgdig	0.49116207755220437
Zfp426	Ubiad1	0.49116207755220437
Egr2	Ccl20	0.4911583103218345
Pou2af1	Pdxp	0.4911583103218345
Tbx21	Rbm15	0.4911507758610947
Aebp2	Ppme1	0.4911470086307248
Ahr	Pou2f2	0.49114324140035487
Aebp2	Myo6	0.491139474169985
Nfic	Pdlim4	0.491139474169985
Nr4a1	Ripk1	0.4911319397092452
Zfpm1	Bmpr1a	0.4911319397092452
Hmgb3	Abcd3	0.49112817247887525
Zfp35	Rgs19	0.49112817247887525
Nfat5	Nupr1	0.49112440524850537
Tef	Syt11	0.49112440524850537
Klf9	Adipor2	0.49112063801813544
Zfp426	Ccdc50	0.4911131035573956
Fosl1	Slc39a14	0.49110933632702575
Hmga1	Ninj1	0.49110933632702575
Bbx	Snx11	0.4911055690966558
Aebp2	Nupr1	0.49110180186628594
Kdm5b	Slc1a4	0.49110180186628594
Nhlh1	Slc25a30	0.491098034635916
Gtf2ird1	Mapk3	0.4910867329448063
Zbtb44	Bmp2k	0.4910867329448063
Egr3	Pigc	0.4910829657144364
Klf10	Serpinb9	0.4910829657144364
Rest	Phtf2	0.4910791984840665
Zfp202	Rpl36al	0.49107543125369657
Fli1	Map3k14	0.4910716640233267
Hes6	St3gal1	0.4910716640233267
Klf9	Slc39a1	0.4910641295625869
Rreb1	St7	0.4910641295625869
Cc2d1a	Snx19	0.491060362332217
Nfil3	Snx19	0.4910528278714772
Skil	Opn3	0.49104906064110726
Irf9	Icam1	0.49104152618036745
Klf7	Flot1	0.49104152618036745
Bcl11b	Pacsin1	0.49103775894999757
Bcl11b	Tmbim1	0.49103022448925776
Zbtb22	Cyp1b1	0.49103022448925776
Gata3	Rgs1	0.4910264572588878
Zfp52	Slfn2	0.4910264572588878
Zbtb7a	Kctd17	0.491018922798148
Rbpj	Trim26	0.49101515556777814
Erf	Rpn1	0.4910038538766684
Nfat5	Lif	0.4910038538766684
Mxd4	Emp3	0.4910000866462985
Fosl1	Sema7a	0.4909963194159286
Ikzf4	Idi1	0.4909850177248189
Egr1	Mcoln2	0.49097371603370915
Zfp426	Ctla2b	0.4909699488033393
Phf1	Cd4	0.4909661815729694
Tcf4	Il9	0.4909661815729694
Lef1	Socs1	0.49096241434259946
Sp3	Ier3	0.49096241434259946
Nfic	Rdh10	0.4909586471122296
Zfp68	Tpm1	0.4909586471122296
Zfp280c	Dynll2	0.4909511126514898
Smad4	Cpox	0.4909322764996402
Nfkb2	Aacs	0.49092850926927034
Foxn2	Pgam1	0.4909247420389004
Tef	Exoc6	0.4909247420389004
Cic	Nts	0.4909134403477907
Cebpb	Samsn1	0.4909059058870509
Zfp91	Ifitm3	0.4909059058870509
Gabpa	Flot2	0.490902138656681
Lef1	Prkca	0.4908983714263111
Batf	Nckap1	0.49089460419594116
Stat5b	Batf	0.49088706973520135
Cic	Psme2	0.4908833025048315
Eea1	Wdr82	0.49087953527446154
Sp100	Capg	0.49087953527446154
Ankzf1	Batf	0.49087576804409166
Nr4a3	Crtam	0.49087576804409166
Bbx	Vav3	0.4908720008137218
Ncoa3	Gemin6	0.4908720008137218
Egr3	Dph1	0.490864466352982
Hif1a	Ier3	0.49086069912261204
Zfp598	Tnk2	0.49086069912261204
Irf8	Glipr1	0.49085693189224217
Ncoa1	Tgoln1	0.49085693189224217
Runx1	Procr	0.49085316466187223
Arid2	Dynll2	0.49084939743150235
Pbx2	Creb1	0.49084186297076254
Zbtb7a	Exoc4	0.49084186297076254
Hes6	Acp5	0.4908380957403926
Plagl1	Ifih1	0.4908380957403926
Zfp202	Icam2	0.49083432851002273
Aebp2	Tspan5	0.4908267940492829
Rora	Furin	0.490823026818913
Arid5a	Dbt	0.4908192595885431
E4f1	Spry1	0.4908154923581732
Elk3	Ripk1	0.4908154923581732
Irf8	Pde7a	0.4908117251278033
Phf20	Tnf	0.4908117251278033
Nr1d2	Acy1	0.49080042343669356
Srebf2	Glipr1	0.49079288897595374
Fosl2	Nrp1	0.49078912174558387
Pbx2	Dusp6	0.49078912174558387
Trps1	Ccl1	0.49078535451521393
Dzip1	Crtam	0.49078158728484406
Rxra	Ptprcap	0.49077405282410425
Bbx	Jak3	0.49077028559373437
Kdm5b	Zadh2	0.49076651836336443
Zfpm1	Tm9sf4	0.49076651836336443
Srf	Pqlc1	0.49076275113299456
Arid5a	Gfi1	0.49075521667225475
Fos	Pter	0.4907514494418848
Klf4	Tcf12	0.49074768221151494
Cbx2	Gusb	0.490743914981145
Egr1	Skil	0.4907401477507751
Atf5	Clic4	0.4907326132900353
Klf4	Asns	0.4907288460596654
Sp4	Abcg2	0.4907288460596654
Mga	Ndrg2	0.4907250788292955
Zbtb7b	Fap	0.49072131159892557
Cggbp1	Litaf	0.4907175443685557
Irf7	Plekha1	0.49071377713818576
Irf9	Tpd52	0.49071377713818576
Klf2	Pgm2	0.4907100099078159
Srebf1	Rabgap1l	0.49070624267744595
Arid2	Clic1	0.49070247544707607
Stat3	Procr	0.49070247544707607
Fosl2	Bmp2k	0.49069870821670614
Stat2	Ifih1	0.49069494098633626
Stat3	Rreb1	0.49069494098633626
Elk4	Srpk2	0.4906911737559663
Klf3	Ostf1	0.49068740652559645
Atf3	Il1r1	0.4906836392952265
Fosl2	Gpr83	0.49067987206485664
Zeb1	Eef1a1	0.49067987206485664
Zfp598	Clybl	0.4906723376041168
Cebpb	Akr1c12	0.490664803143377
Irf8	Slc39a8	0.490664803143377
Rest	Trat1	0.49066103591300714
Zfp688	Mfge8	0.49066103591300714
Fos	Dtl	0.4906535014522673
Bhlhe40	Traf6	0.4906497342218974
Scml4	Papolg	0.4906459669915275
Hmgb3	Uros	0.4906421997611576
Jun	Ethe1	0.4906421997611576
Fosl2	Sdcbp2	0.4906384325307877
Hif3a	Tspan6	0.4906384325307877
Arid3b	Cd79b	0.4906308980700479
Zfp91	Ada	0.4906308980700479
Aebp2	Slamf6	0.4906233636093081
Relb	Nfkb2	0.4906233636093081
Zfp426	Got1	0.49061959637893815
Elk4	Egr2	0.49061206191819834
Patz1	Sema4d	0.49061206191819834
Fli1	Cyr61	0.49060829468782846
Phf1	Myb	0.49060452745745853
Sp100	Tmed3	0.49060452745745853
Atf6	Creb3l2	0.49060076022708865
Zfpm1	Casp6	0.4905969929967187
Rara	F2rl1	0.49059322576634884
Zeb2	Casp6	0.49059322576634884
Foxo3	Ankrd13c	0.4905894585359789
Ncoa1	Gadd45g	0.49058569130560903
Zfp322a	Sdc3	0.49058192407523915
Plscr1	Ehd4	0.49057438961449934
Tef	Hmgcl	0.4905706223841294
Fli1	Sertad1	0.49056685515375953
Klf4	Cog6	0.4905630879233896
Fosl2	Ccr8	0.4905517862322799
Arid3a	Kifc3	0.4905442517715401
Son	Ptprc	0.4905442517715401
Rreb1	Parp8	0.49054048454117016
Satb1	Pkp4	0.49054048454117016
Tef	Crtam	0.4905367173108003
Zkscan1	Reps1	0.4905367173108003
Aebp2	Mapkbp1	0.49053295008043035
Rreb1	Dazap2	0.4905291828500605
Zkscan1	Trim26	0.49052541561969054
Zbtb7a	Ms4a4c	0.49052164838932066
Nr1d2	Cysltr1	0.49051788115895073
Hmgb1	Parp6	0.49051411392858085
Rora	Stk4	0.49051411392858085
Nr4a3	Nudt6	0.4905103466982109
Zfp62	Uros	0.49050657946784104
Nfkb1	Znrf1	0.4905028122374711
Sox4	Ccl20	0.4905028122374711
Relb	Slc19a2	0.4904952777767313
Stat5b	Abcg2	0.4904915105463614
Relb	Cxcr4	0.49048774331599154
Rbpj	Hbs1l	0.4904764416248818
Relb	Ptp4a3	0.4904726743945119
Mef2d	Cd274	0.490468907164142
E4f1	Pdlim4	0.4904651399337721
Sp4	Socs5	0.4904613727034022
Tbx21	Hk2	0.49045383824266237
Atf5	Adarb1	0.4904500710122925
Batf	Trps1	0.49044630378192255
Fosl2	Ldlrap1	0.4904425365515527
Dmtf1	Zbed4	0.49043876932118274
Egr2	Cmah	0.49043876932118274
Arid5a	Ehd3	0.49043500209081287
Rela	Trat1	0.49043123486044293
Zfpm1	Ptpn11	0.49043123486044293
Egr2	Myo6	0.49042746763007306
Elk3	Stat5b	0.49042746763007306
Irf7	Ppp1cc	0.4904237003997031
Zfp296	Cd86	0.4904237003997031
Gabpa	Ecd	0.49041993316933324
Irf8	Stat2	0.4904161659389633
Litaf	Fyn	0.4904161659389633
Zhx1	Ebag9	0.49041239870859343
Klf6	Pstpip1	0.4904086314782235
Cic	Mta3	0.4904010970174837
Zfp472	Ethe1	0.4904010970174837
Nr3c1	Taf7	0.4903973297871138
Tsc22d1	Sell	0.4903973297871138
Nfic	Notch2	0.49039356255674393
Mnt	Tspyl4	0.490389795326374
Mga	Akr1c12	0.4903860280960041
Rxrb	Tmem38b	0.4903860280960041
Runx1	Ecm1	0.4903822608656342
Myc	Pgm1	0.4903784936352643
Egr1	Pdzk1ip1	0.4903747264048944
Ski	Itm2a	0.4903709591745245
Nfat5	Tmbim1	0.4903634247137847
Stat5b	Ramp3	0.4903634247137847
Egr1	Ptprcap	0.49035965748341476
Fosb	Cd5l	0.4903558902530449
Smad4	Slc6a6	0.4903558902530449
Rel	Antxr2	0.49035212302267495
Srf	Plekho1	0.49034835579230507
Zbtb20	Cd4	0.49034835579230507
Skil	Lif	0.49034082133156526
Gabpa	Rab4b	0.4903370541011953
Zfp277	Vrk2	0.49033328687082545
Tbx21	Tnnt2	0.4903295196404555
Zfp296	Tnfrsf21	0.49032575241008564
Klf2	Fbxo18	0.4903219851797157
Atf2	Hmgcl	0.4903069162582361
Srebf1	Idh1	0.4903031490278662
Maff	Trib3	0.4902993817974963
Elk3	Hif1a	0.4902956145671264
Zfp35	Itpr3	0.4902918473367565
Mxi1	Litaf	0.4902843128760167
Mnt	Dph1	0.49028054564564677
Nfat5	Slc6a6	0.49028054564564677
Ahr	Fli1	0.4902767784152769
Cbx2	Psrc1	0.49027301118490696
Zfp386	Cdk5	0.49026170949379727
Zbtb7a	Pbx2	0.49025794226342734
Nr3c1	Rps6	0.49025417503305746
Ash1l	Dst	0.4902504078026875
Scml4	Ptprc	0.49023910611157784
Klf3	Ccl1	0.4902353388812079
Elk3	Edem1	0.490231571650838
Zeb2	Ldlrap1	0.4902278044204681
Rxrb	Pkp4	0.4902240371900982
Rest	Tax1bp3	0.4902202699597283
Aebp2	Pdlim4	0.4902165027293584
Xbp1	Ankrd13c	0.49021273549898847
Klf3	Nfil3	0.4902089682686186
Plagl2	Ptger2	0.4902052010382487
Plagl1	Ptp4a3	0.4902014338078788
Tcf3	Cox7a2l	0.4902014338078788
Kdm2b	Mafg	0.490193899347139
Ankzf1	Mettl8	0.4901901321167691
Atf2	Edem1	0.4901901321167691
Zbtb20	Nupr1	0.4901825976560293
Nfat5	Slc3a2	0.49017883042565935
Tcf4	Rab8b	0.49017883042565935
Phf20	Slc2a3	0.49017129596491954
Zfp296	Tsc22d1	0.49017129596491954
Klf9	Ifitm2	0.49016752873454966
Bbx	Pvt1	0.49016376150417973
Nfic	Tnnt2	0.4901562270434399
Pbx2	Ppp1r10	0.4901486925827001
Zfp260	Sertad3	0.4901373908915904
Atf6b	Nxn	0.4901298564308506
Nfil3	Flt3l	0.4901298564308506
Zfp202	Snx11	0.4901260892004807
Zbtb44	Pde6d	0.49011855473974086
Zfp296	Nts	0.49011855473974086
Fosl1	Tspan5	0.490114787509371
Irf8	Rab21	0.4901110202790011
Kdm5b	Ier3	0.4901034858182613
Ski	Slc9a3r1	0.49009971858789136
Arid3b	Nfe2l2	0.4900959513575215
Zfp688	Cd74	0.49009218412715155
Ets1	Sema4f	0.49008464966641174
Klf6	Gatm	0.49008464966641174
Gtf2ird1	Grn	0.49008088243604186
Aebp2	Trps1	0.49007711520567193
Cux1	Pter	0.4900695807449321
Stat5b	Max	0.4900695807449321
Zfp51	Cd44	0.49006581351456224
Dmtf1	Map3k14	0.4900620462841923
Arid3a	Ehd3	0.49005827905382243
Mef2d	Nfkb1	0.49005827905382243
Skil	Maff	0.4900469773627127
Cic	BC029722	0.490035675671603
Tbx21	Qser1	0.49003190844123307
Nr4a1	Pbx2	0.4900281412108632
Foxn2	Dpp4	0.49002437398049326
Gata3	Tnfsf4	0.4900206067501234
Ncoa3	Pts	0.4900206067501234
Klf10	Hbs1l	0.4900168395197535
Fosl2	Kifc3	0.49001307228938357
Zzz3	Vim	0.49001307228938357
Atf6	Dpp4	0.4900093050590137
Klf13	Acss1	0.49000553782864376
Zfp329	Acad8	0.4900017705982739
Zfp90	Acss1	0.4900017705982739
Rora	Kifc3	0.48999423613753407
Dzip1	Tspan13	0.48999046890716413
Usf2	Mmd	0.48999046890716413
Plscr1	Nedd4	0.48998670167679426
Arid2	Slc29a3	0.48997916721605445
Zfp53	Ifitm3	0.4899753999856845
Zfp260	Adarb1	0.48997163275531463
Sp100	Lgals3bp	0.4899678655249447
Cic	Tom1	0.4899640982945748
Myb	BC029722	0.4899640982945748
Satb1	Acsl4	0.4899603310642049
Tcf12	Xpnpep1	0.4899603310642049
Bbx	Pgm1	0.489956563833835
Cebpb	Ell2	0.489956563833835
Runx1	Abcg2	0.4899527966034651
Kdm5b	Tmem71	0.4899490293730952
Zfp202	Rpl24	0.4899490293730952
Ncoa1	Rpp14	0.48994526214272527
Arid5a	Adck1	0.4899414949123554
Nr4a1	Tyms	0.4899339604516156
Zeb2	Tspan6	0.4899339604516156
Foxn2	Acsl6	0.48993019322124565
Foxp1	St3gal1	0.48992642599087577
Egr2	Nr4a3	0.48991889153013596
Mafg	Acsl4	0.48991889153013596
Zfpm1	BC029722	0.4899151242997661
Cux1	Igtp	0.48991135706939615
Relb	Dhcr7	0.48991135706939615
Egr1	Tpd52	0.4898962881479165
Sox4	Plod3	0.4898962881479165
Elk3	Hmgn1	0.48989252091754665
Hif1a	Vdac1	0.48989252091754665
Tef	Lbh	0.4898887536871767
Zfp445	Zbed4	0.4898887536871767
Klf7	Dusp6	0.4898812192264369
Stat5b	Rasgrp2	0.489877451996067
Zbtb32	Fes	0.4898736847656971
Pknox1	Kctd12	0.4898699175353272
Zbtb20	Acy1	0.4898661503049573
Nr1d2	Kcnmb4	0.4898623830745874
Zfp52	Myo18a	0.4898623830745874
Ddit3	Fli1	0.4898548486138476
Nfil3	Fez2	0.48985108138347766
Elk4	Kctd12	0.4898473141531078
Klf2	Rgs16	0.48984354692273785
Zfp277	Mpp1	0.48984354692273785
Clock	Cndp2	0.48983977969236797
Rela	Mllt3	0.48983977969236797
Hmga1	Tubgcp5	0.48983601246199804
Nr3c1	Tnfrsf1a	0.48983224523162816
Zbtb17	Aig1	0.48983224523162816
Egr1	Tprkb	0.4898284780012582
Fosl1	Rap1gds1	0.48982471077088835
Irf4	Psme1	0.48982094354051847
Tcf4	Prickle1	0.48981717631014854
Zmiz2	Ddx51	0.48981717631014854
Zbtb1	Basp1	0.48980587461903885
Zbtb22	Pim1	0.48980587461903885
Zbtb45	Ski	0.4898021073886689
Eea1	Cndp2	0.4897945729279291
Klf3	Sytl3	0.48979080569755923
Zfp426	Vav3	0.4897870384671893
Ddit3	Prf1	0.4897832712368194
Ncoa3	Lactb	0.4897832712368194
Klf4	Sertad1	0.4897795040064495
Atf6b	Tpd52	0.4897719695457097
Sp3	Nxn	0.4897719695457097
Hif3a	Phtf2	0.4897682023153398
Ddit3	Dph1	0.48976443508496986
Klf10	Nudt4	0.48975690062423005
Klf7	Galk1	0.4897531333938602
Rorc	Cd28	0.48974936616349024
Zfp281	Gabbr1	0.48974183170275043
Bbx	Satb1	0.48973806447238055
Junb	Tnf	0.48973806447238055
Skil	Mmd	0.4897342972420106
Zfp84	Exoc6	0.4897342972420106
Ncoa1	Ahr	0.48972676278127086
Irf1	Tnfaip8	0.48972299555090093
Arid3a	Acsl5	0.48971922832053105
Ddit3	Tpst1	0.48971922832053105
Pou2af1	Tapbp	0.4897154610901611
Zeb1	Cttn	0.4897154610901611
Atf6	Nsmaf	0.48971169385979124
Snapc2	Pim1	0.4897079266294213
Zeb2	Abcd3	0.4897079266294213
Zfp703	Nlgn2	0.48970415939905143
Fli1	Arid5a	0.4897003921686815
Satb1	Ccl1	0.4896928577079417
Zfp296	Eps8l1	0.4896928577079417
Zfp869	Hsd17b7	0.4896853232472019
Stat3	Plekhf2	0.489681556016832
Fosl1	Cndp2	0.48967778878646206
Klf4	Il12rb2	0.48967778878646206
Irf8	Ifnar1	0.4896740215560922
Zeb2	Vapb	0.48967025432572225
Rreb1	Lad1	0.4896664870953524
Jun	Eea1	0.48966271986498244
Bcl11b	Rap2b	0.48965895263461257
Klf10	Dbt	0.48965895263461257
Irf4	Sav1	0.48965518540424263
Sox4	Fes	0.48965518540424263
Litaf	Ramp3	0.48965141817387275
Fli1	Sdc3	0.4896476509435028
Lef1	Mapkbp1	0.4896476509435028
Phf20	Pacs1	0.48964388371313294
Klf9	Irf7	0.489640116482763
Dzip1	Cd79b	0.48963634925239313
Erf	Pknox1	0.48963258202202325
Zbtb7a	Acss1	0.48963258202202325
Ikzf4	Eea1	0.4896288147916533
Zbed4	Rgs1	0.4896288147916533
Bcl11b	Klf3	0.4896212803309135
Zfp91	Epc1	0.4896212803309135
Tcf12	Rap1gds1	0.48961751310054363
Srf	Eef1a1	0.4896137458701737
Atf5	Herc4	0.4896062114094339
Zfpm1	Dst	0.4896062114094339
Skil	Acsl5	0.489602444179064
Zfp275	Slc25a30	0.489602444179064
Klf3	Uros	0.4895949097183242
Ncoa1	Eno3	0.4895949097183242
Rbpj	Armcx2	0.48959114248795427
Klf3	Cox7a2l	0.4895873752575844
Foxo1	Mgat4b	0.48958360802721446
Foxp1	Slc29a3	0.48958360802721446
Egr2	Nt5e	0.4895798407968446
Klf7	Pknox1	0.4895798407968446
Runx1	Rdh10	0.48957607356647465
Cggbp1	Nfyb	0.48957230633610477
Nhlh1	Slc9a3r1	0.48957230633610477
Egr2	Tle4	0.48956853910573483
Relb	Ndrg1	0.48956477187536496
Wiz	Rreb1	0.48956477187536496
Tcf12	Tubgcp5	0.489561004644995
Egr3	Avpi1	0.4895534701842552
Stat1	Tex2	0.4895534701842552
Mxi1	Slc16a6	0.48954970295388534
Zfp568	Cdadc1	0.4895459357235154
Nr1d2	Pdzk1ip1	0.4895421684931455
Arid2	Ero1l	0.48953840126277565
Eea1	Prickle1	0.48953840126277565
Gfi1	Hk2	0.4895346340324057
Ddit3	Snx11	0.48953086680203584
Cux1	Stk4	0.489523332341296
Trps1	Slc19a2	0.489523332341296
Nfat5	Pck2	0.4895195651109261
Zfp598	Mafg	0.4895195651109261
Mafg	Ddx19b	0.4895157978805562
Zfp426	Ifih1	0.4895157978805562
Hes6	Slc19a2	0.4895120306501863
Klf3	Plekhf2	0.4895120306501863
Lef1	Cd79b	0.48950449618944647
Stat3	Trps1	0.48950449618944647
Dzip1	Nfkb2	0.4895007289590766
Smad4	Sell	0.4895007289590766
Mbd6	Dhcr7	0.48949696172870666
Egr2	Cdk6	0.4894931944983368
Zbed4	Ifngr2	0.4894931944983368
Bcl11b	Nudt6	0.48947812557685716
Cggbp1	Slc25a30	0.48947812557685716
Zfp329	Prkd3	0.4894743583464872
Nhlh1	Mmachc	0.4894668238857474
Plscr1	Nme4	0.4894592894250076
Rel	Bmyc	0.4894592894250076
Creb3l2	Dynll2	0.4894555221946377
Klf10	Plekho1	0.4894555221946377
Klf6	Il3	0.4894517549642678
E4f1	Grn	0.4894404532731581
Cxxc1	Pdzk1ip1	0.4894366860427882
Nfil3	Pknox1	0.4894366860427882
Nr1d2	Dusp1	0.4894329188124183
Stat3	Trib2	0.4894291515820484
Lef1	Id1	0.4894253843516785
Tbx21	Inhba	0.4894253843516785
Ikzf4	Spsb1	0.48941784989093867
Zfp91	Ehd4	0.48941784989093867
Hsf1	Ppp1cc	0.4894140826605688
Hsf1	Gypc	0.48941031543019886
Klf2	Nck2	0.489406548199829
Cenpb	Cox7a2l	0.4893990137390892
Zbtb17	Rnf149	0.48939524650871924
Pbx2	Tfpi	0.48938771204797943
Cic	Pgm1	0.48938394481760955
Bhlhe40	Tex15	0.4893801775872396
Mxd4	Abcb9	0.48937641035686974
Plscr1	Abca1	0.4893726431264998
Rxrb	Rcl1	0.48936887589612993
Zfp202	Smg5	0.48936887589612993
Dzip1	Mfge8	0.48936510866576
Cebpb	Tyms	0.4893575742050202
Zfp84	Cltb	0.48935003974428043
Cggbp1	Rdh11	0.4893462725139105
Zfp426	Atp11a	0.4893387380531707
Aebp2	Gabbr1	0.4893349708228008
Xbp1	Acad8	0.48932366913169106
Gata3	Angptl4	0.4893199019013212
Zbtb17	Map4k4	0.48930483297984156
Clock	Lad1	0.48930106574947163
Plscr1	Cdadc1	0.48930106574947163
Plagl2	Tm9sf4	0.48929729851910175
Elk4	Siah1a	0.48928976405836194
Arid5a	Vamp2	0.489285996827992
Fos	Rai14	0.4892784623672522
Arid3a	Glcci1	0.4892746951368823
E4f1	Psrc1	0.4892746951368823
Mtf2	Hbs1l	0.4892671606761425
Pou6f1	Gnptab	0.4892671606761425
Arid2	Nupr1	0.4892633934457726
Stat2	Map3k8	0.4892558589850328
Bcl11b	Gadd45g	0.4892520917546629
Rxrb	Ecd	0.4892520917546629
Myb	Tacc2	0.4892445572939231
Rbpj	Capg	0.4892445572939231
Kdm5b	Rpn1	0.4892407900635532
Ski	Dst	0.48923702283318327
Atf6	Sptlc1	0.4892257211420736
Arid2	Slc2a3	0.48921818668133377
Plagl1	Prf1	0.48921818668133377
Zbtb22	Sla2	0.48921441945096383
Erf	Gcnt2	0.48921065222059396
Lef1	Syne1	0.4891993505294842
Rela	Zadh2	0.4891993505294842
Zmiz2	Mapk7	0.48919558329911433
Bcl11b	Ncoa1	0.4891918160687444
Irf4	Ptprcap	0.4891880488383745
Nfkb2	Sqle	0.4891880488383745
Rel	Slc1a4	0.4891842816080046
Gabpa	Heatr1	0.4891805143776347
Aebp2	Sesn1	0.4891767471472648
Cggbp1	Thoc3	0.4891729799168949
Cc2d1a	Tle1	0.48916921268652497
Rxra	Maff	0.48916921268652497
Zeb2	Plekho1	0.4891654454561551
Zfp574	Rraga	0.4891654454561551
Kdm2b	Spry1	0.4891579109954153
Tef	Slc25a30	0.4891541437650454
Bbx	Ccdc92	0.48915037653467547
Phf20	Arhgap12	0.48915037653467547
Zfp52	Herc4	0.4891466093043056
Zfp472	Dusp2	0.48914284207393566
Pou2af1	Adrb2	0.4891390748435658
Klf7	Qars	0.48913154038282597
Zfp35	Nudt4	0.48913154038282597
E4f1	Nr4a1	0.48912777315245604
Hif3a	Chm	0.48912777315245604
Crem	Pacsin1	0.48912400592208616
Cebpz	Ivd	0.48911647146134635
Jun	Cd4	0.48911647146134635
Zfp329	Nxn	0.4891051697702366
Zfp644	Rraga	0.4891014025398667
Irf2	Mgat4b	0.4890976353094968
Mnt	Thoc3	0.4890976353094968
Myc	Mfge8	0.4890938680791269
Zfp280c	Zadh2	0.4890938680791269
Irf8	Epsti1	0.489090100848757
Klf2	Trpv2	0.489090100848757
Satb1	Jak2	0.4890863336183871
Zfpm1	Gap43	0.4890863336183871
Tbx21	Pgs1	0.48907503192727736
Foxn2	Itm2a	0.4890712646969075
Ncoa1	Ndst1	0.48905619577542786
Rreb1	Mllt3	0.48904866131468805
Runx2	Creb1	0.48904489408431817
Foxp1	Itm2a	0.48904112685394824
Ncoa3	Inpp5a	0.48903735962357836
Hmgb1	Klf2	0.4890335923932084
Litaf	Cd74	0.48902982516283855
Ncoa3	Fndc3a	0.4890260579324686
Hmgb3	Rpl24	0.48902229070209874
Fosl2	Wdr82	0.4890185234717288
Zhx1	Cdadc1	0.4890185234717288
Zeb2	Ppp1cc	0.489010989010989
Klf3	Eea1	0.4890072217806191
Patz1	Marcksl1	0.4890072217806191
Cic	Il2rb	0.4890034545502492
Zfp869	Eef1a1	0.4890034545502492
Zfp90	St7l	0.4889959200895094
Zfp101	Ddx19b	0.4889921528591395
Srebf2	Abhd6	0.48898838562876956
Zeb2	Rab8b	0.48898838562876956
Stat3	Sdc3	0.48898085116802975
Zfp260	Stk4	0.48898085116802975
Tef	Tspan5	0.4889770839376599
Cggbp1	Tlcd1	0.48896954947692006
Pou6f1	Slc19a2	0.4889657822465502
Hmgb3	Ppp1cc	0.48896201501618025
Hif1a	Acvr1b	0.4889582477858104
Nfil3	Icam2	0.48895071332507056
Tsc22d1	Pde8a	0.48894694609470063
Gabpa	Sdc3	0.48894317886433075
Foxo1	Srxn1	0.4889394116339608
Hes6	Gimap7	0.48893564440359094
Zfp707	Rpl24	0.48893564440359094
Cic	Flt3l	0.488931877173221
Irf8	Fap	0.488931877173221
Zbtb7a	Myo18a	0.48892810994285113
Satb1	Eps8l1	0.4889243427124812
Hmgb3	Id1	0.4889168082517414
Stat3	Sla2	0.4889130410213715
Arid2	Arhgdig	0.4889092737910016
Rxrb	Usp22	0.4889055065606317
Cenpb	Sh3gl3	0.4888979720998919
Hif3a	Rhebl1	0.4888979720998919
Rara	Rps6ka2	0.4888904376391521
Rxrb	Rpp14	0.48888667040878214
Hif1a	Trib3	0.48888290317841226
Purb	Trib1	0.48888290317841226
Foxp1	Rhebl1	0.48887536871767245
Klf7	Kif3a	0.4888716014873026
Nr1h2	Pqlc1	0.4888716014873026
Rorc	Ece1	0.48886783425693264
Hif3a	Glcci1	0.48886029979619283
Irf2	Ubtd1	0.48885653256582295
Rbpj	Pfkp	0.488852765335453
Hif3a	Kctd14	0.48884899810508314
Zfp260	Sgip1	0.48884899810508314
Irf7	Ripk1	0.4888452308747132
Lef1	Zdhhc2	0.4888452308747132
Nfic	Fes	0.48884146364434333
Tbx21	Ptprj	0.4888376964139734
Cux1	Retsat	0.4888339291836035
Sp100	Gadd45g	0.4888339291836035
Nr1h2	Pim1	0.4888301619532336
Hif3a	Il18r1	0.4888226274924938
Zfpm1	Sh2d3c	0.4888226274924938
Ncoa1	Ccl1	0.4888188602621239
Zfp202	Gbp4	0.48881509303175397
